Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
2,Grain farming,400,Retail - Food and beverage stores,0.0044489287454655135
2,Grain farming,401,Retail - Health and personal care stores,0.0034824738616702489
2,Grain farming,402,Retail - Gasoline stores,0.0034415650209238258
2,Grain farming,403,Retail - Clothing and clothing accessories stores,0.0022077323663152043
2,Grain farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",0.00043178731129405595
2,Grain farming,405,Retail - General merchandise stores,0.0092691518041690402
2,Grain farming,406,Retail - Miscellaneous store retailers,0.0025852199355447247
2,Grain farming,407,Retail - Nonstore retailers,0.011540608742650282
2,Grain farming,408,Air transportation,0.047336586189477448
2,Grain farming,409,Rail transportation,0.063412676442788474
2,Grain farming,411,Truck transportation,0.18625821623576222
2,Grain farming,413,Pipeline transportation,0.054998655372938909
2,Grain farming,416,Warehousing and storage,0.070999629667213071
2,Grain farming,417,Newspaper publishers,2.4413151435331544E-05
2,Grain farming,422,Software publishers,0.0013288452130215539
2,Grain farming,427,Wired telecommunications carriers,0.001777014047963793
2,Grain farming,430,"Data processing, hosting, and related services",3.6132962181928885E-05
2,Grain farming,433,Monetary authorities and depository credit intermediation,0.58007922632084785
2,Grain farming,434,Nondepository credit intermediation and related activities,0.026327243783034637
2,Grain farming,435,Securities and commodity contracts intermediation and brokerage,0.0042159687925255873
2,Grain farming,436,Other financial investment activities,0.014334745595140475
2,Grain farming,437,Insurance carriers,0.034797040393856671
2,Grain farming,438,"Insurance agencies, brokerages, and related activities",0.011373291301971511
2,Grain farming,440,Real estate,0.8794892143165427
2,Grain farming,442,Automotive equipment rental and leasing,0.01508658860641332
2,Grain farming,443,General and consumer goods rental except video tapes and discs,0.00094684186802136
2,Grain farming,445,Commercial and industrial machinery and equipment rental and leasing,0.061984061779834843
2,Grain farming,446,Lessors of nonfinancial intangible assets,0.0027302179775958724
2,Grain farming,447,Legal services,0.0087357804850167198
2,Grain farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.032049140048144409
2,Grain farming,451,Custom computer programming services,0.00010705712423905982
2,Grain farming,452,Computer systems design services,6.0095692018449949E-05
2,Grain farming,453,"Other computer related services, including facilities management",0.00072049435666353412
2,Grain farming,457,"Advertising, public relations, and related services",3.86483088682648E-05
2,Grain farming,460,"Marketing research and all other miscellaneous professional, scientific, and technical services",0.099545562030909807
2,Grain farming,462,Office administrative services,0.00083128823185808776
2,Grain farming,465,Business support services,0.0025836669894353931
2,Grain farming,466,Travel arrangement and reservation services,0.00078716970680270393
2,Grain farming,468,Services to buildings,0.028837851470919107
2,Grain farming,469,Landscape and horticultural services,0.010140113373771353
2,Grain farming,470,Other support services,0.00069142839018230401
2,Grain farming,488,Performing arts companies,0.0015654949501762716
2,Grain farming,491,Promoters of performing arts and sports and agents for public figures,0.00083759626583254643
2,Grain farming,496,Other amusement and recreation industries,0.0033401744139668343
2,Grain farming,499,"Hotels and motels, including casino hotels",0.0011861201849542105
2,Grain farming,500,Other accommodations,6.5861507627822547E-05
2,Grain farming,501,Full-service restaurants,0.00034510952008168228
2,Grain farming,502,Limited-service restaurants,0.010463919116405984
2,Grain farming,503,All other food and drinking places,0.0035187991256517837
2,Grain farming,504,"Automotive repair and maintenance, except car washes",0.023376675689642967
2,Grain farming,506,Electronic and precision equipment repair and maintenance,0.0017469892754035515
2,Grain farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.002748850543442552
2,Grain farming,515,Business and professional associations,0.0011461644113876512
2,Grain farming,516,Labor and civic organizations,4.3611514292141263E-07
2,Grain farming,518,Postal service,0.0050652651980030994
2,Grain farming,5001,Employee Compensation,1.2081830501556397
2,Grain farming,6001,Proprietor Income,1.9568649530410767
2,Grain farming,7001,Other Property Type Income,9.1685504913330078
2,Grain farming,8001,Tax on Production and Imports,-5.4928779602050781
2,Grain farming,11001,Federal Government NonDefense,0.00089151831437545937
2,Grain farming,12001,State/Local Govt NonEducation,0.095386171956559698
2,Grain farming,14002,Inventory Additions/Deletions,0.0110906291480531
2,Grain farming,25001,Foreign Trade,2.4341853346920042
2,Grain farming,28001,Domestic Trade,26.370614455623002
3,Vegetable and melon farming,1,Oilseed farming,0.0026999748867194834
3,Vegetable and melon farming,2,Grain farming,0.0033958797058113999
3,Vegetable and melon farming,3,Vegetable and melon farming,0.0053497908323968113
3,Vegetable and melon farming,4,Fruit farming,0.00026808619535239817
3,Vegetable and melon farming,5,Tree nut farming,3.8538552949177402E-06
3,Vegetable and melon farming,6,"Greenhouse, nursery, and floriculture production",0.00020945184281003296
3,Vegetable and melon farming,9,Sugarcane and sugar beet farming,0.00013100188385553775
3,Vegetable and melon farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.0030721214655484025
3,Vegetable and melon farming,12,Dairy cattle and milk production,0.0087523510606529742
3,Vegetable and melon farming,13,Poultry and egg production,0.0053642970751542896
3,Vegetable and melon farming,14,"Animal production, except cattle and poultry and eggs",0.0024732402203479636
3,Vegetable and melon farming,19,Support activities for agriculture and forestry,0.056929121878534605
3,Vegetable and melon farming,20,Extraction of natural gas and crude petroleum,0.00021277834835580628
3,Vegetable and melon farming,31,Sand and gravel mining,0.00031508211177462379
3,Vegetable and melon farming,49,Electric power transmission and distribution,0.011490377675967278
3,Vegetable and melon farming,50,Natural gas distribution,4.8724568493675085E-05
3,Vegetable and melon farming,51,"Water, sewage and other systems",0.0099655110407265157
3,Vegetable and melon farming,62,Maintenance and repair construction of nonresidential structures,0.015783033978186589
3,Vegetable and melon farming,140,"Cut stock, resawing lumber, and planing",1.404553525415196E-07
3,Vegetable and melon farming,154,Printing,4.1960387727232439E-06
3,Vegetable and melon farming,155,Support activities for printing,1.2492065231721915E-07
3,Vegetable and melon farming,164,Other basic inorganic chemical manufacturing,2.308980543074587E-05
3,Vegetable and melon farming,185,Custom compounding of purchased resins,7.2825504000395611E-09
3,Vegetable and melon farming,195,Other plastics product manufacturing,3.5652242438937961E-06
3,Vegetable and melon farming,212,Abrasive product manufacturing,9.7734487759837711E-07
3,Vegetable and melon farming,234,Crown and closure manufacturing and metal stamping,7.4330761340938939E-10
3,Vegetable and melon farming,238,Fabricated structural metal manufacturing,9.4842940239448424E-09
3,Vegetable and melon farming,241,Sheet metal work manufacturing,8.4828734077818703E-10
3,Vegetable and melon farming,244,Metal tank (heavy gauge) manufacturing,2.9785430644181047E-08
3,Vegetable and melon farming,249,Machine shops,9.8676548041671538E-08
3,Vegetable and melon farming,250,"Turned product and screw, nut, and bolt manufacturing",2.745883834117365E-09
3,Vegetable and melon farming,262,Farm machinery and equipment manufacturing,0.0063950162721798098
3,Vegetable and melon farming,271,All other industrial machinery manufacturing,2.5060813321825111E-09
3,Vegetable and melon farming,279,"Special tool, die, jig, and fixture manufacturing",1.0563705228711406E-09
3,Vegetable and melon farming,281,Machine tool manufacturing,2.5034092077850508E-09
3,Vegetable and melon farming,291,Conveyor and conveying equipment manufacturing,6.6894993188556408E-07
3,Vegetable and melon farming,346,Motor vehicle body manufacturing,5.1801947650913444E-07
3,Vegetable and melon farming,350,Motor vehicle gasoline engine and engine parts manufacturing,1.4823665259614358E-08
3,Vegetable and melon farming,352,"Motor vehicle steering, suspension component (except spring), and brake systems manufacturing",7.2269743643409792E-09
3,Vegetable and melon farming,356,Other motor vehicle parts manufacturing,1.6364492992908359E-07
3,Vegetable and melon farming,388,Sign manufacturing,2.8110472491786812E-07
3,Vegetable and melon farming,394,All other miscellaneous manufacturing,3.2078925555400415E-06
3,Vegetable and melon farming,395,Wholesale trade,0.0082052286474971203
3,Vegetable and melon farming,397,Retail - Furniture and home furnishings stores,3.4464807589605487E-06
3,Vegetable and melon farming,398,Retail - Electronics and appliance stores,2.0088972141977515E-06
3,Vegetable and melon farming,399,Retail - Building material and garden equipment and supplies stores,5.5280260062734801E-05
3,Vegetable and melon farming,401,Retail - Health and personal care stores,5.7109525712928551E-05
3,Vegetable and melon farming,402,Retail - Gasoline stores,5.6438659349263356E-05
3,Vegetable and melon farming,403,Retail - Clothing and clothing accessories stores,3.6204880998083047E-05
3,Vegetable and melon farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",7.0809337205461598E-06
3,Vegetable and melon farming,406,Retail - Miscellaneous store retailers,4.2395344866905842E-05
3,Vegetable and melon farming,407,Retail - Nonstore retailers,0.00018925588942033181
3,Vegetable and melon farming,408,Air transportation,0.0007533000018363871
3,Vegetable and melon farming,409,Rail transportation,0.00039650773094074276
3,Vegetable and melon farming,411,Truck transportation,0.003095487976428557
3,Vegetable and melon farming,413,Pipeline transportation,0.00070335374471717366
3,Vegetable and melon farming,416,Warehousing and storage,0.0038948812350952378
3,Vegetable and melon farming,417,Newspaper publishers,4.9758321919610388E-06
3,Vegetable and melon farming,422,Software publishers,6.4772470519113522E-05
3,Vegetable and melon farming,427,Wired telecommunications carriers,3.5112293554447798E-05
3,Vegetable and melon farming,430,"Data processing, hosting, and related services",1.7853424725923424E-06
3,Vegetable and melon farming,433,Monetary authorities and depository credit intermediation,0.0060528633163563772
3,Vegetable and melon farming,434,Nondepository credit intermediation and related activities,0.00035775693180650076
3,Vegetable and melon farming,435,Securities and commodity contracts intermediation and brokerage,4.3125916787534104E-05
3,Vegetable and melon farming,436,Other financial investment activities,0.00025827288054398705
3,Vegetable and melon farming,437,Insurance carriers,7.3059081578843825E-05
3,Vegetable and melon farming,438,"Insurance agencies, brokerages, and related activities",0.00059437900720786876
3,Vegetable and melon farming,440,Real estate,0.006716148941758926
3,Vegetable and melon farming,442,Automotive equipment rental and leasing,0.00013481248340502239
3,Vegetable and melon farming,443,General and consumer goods rental except video tapes and discs,1.1455619934347568E-05
3,Vegetable and melon farming,445,Commercial and industrial machinery and equipment rental and leasing,0.00074993076803506892
3,Vegetable and melon farming,446,Lessors of nonfinancial intangible assets,0.00011290630387423683
3,Vegetable and melon farming,447,Legal services,0.00027202185566870159
3,Vegetable and melon farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.001129779921119449
3,Vegetable and melon farming,451,Custom computer programming services,4.5458621936266116E-06
3,Vegetable and melon farming,452,Computer systems design services,2.5517846897444663E-06
3,Vegetable and melon farming,453,"Other computer related services, including facilities management",3.0735254893204467E-05
3,Vegetable and melon farming,457,"Advertising, public relations, and related services",7.8772096241950564E-06
3,Vegetable and melon farming,462,Office administrative services,1.5666805539846966E-05
3,Vegetable and melon farming,465,Business support services,4.0292820559438905E-05
3,Vegetable and melon farming,466,Travel arrangement and reservation services,0.00012478598080273122
3,Vegetable and melon farming,468,Services to buildings,0.0014279072545067897
3,Vegetable and melon farming,469,Landscape and horticultural services,0.00050208809148892183
3,Vegetable and melon farming,470,Other support services,0.00016681817643701951
3,Vegetable and melon farming,488,Performing arts companies,3.5223967100281826E-05
3,Vegetable and melon farming,491,Promoters of performing arts and sports and agents for public figures,8.1056174695969419E-06
3,Vegetable and melon farming,496,Other amusement and recreation industries,5.3395033246486211E-05
3,Vegetable and melon farming,499,"Hotels and motels, including casino hotels",9.0576595626491035E-06
3,Vegetable and melon farming,500,Other accommodations,5.0294615771553989E-07
3,Vegetable and melon farming,502,Limited-service restaurants,0.00035545535013577212
3,Vegetable and melon farming,503,All other food and drinking places,6.8304146012465507E-05
3,Vegetable and melon farming,504,"Automotive repair and maintenance, except car washes",0.0002324185572944084
3,Vegetable and melon farming,506,Electronic and precision equipment repair and maintenance,1.899025794265517E-05
3,Vegetable and melon farming,507,Commercial and industrial machinery and equipment repair and maintenance,2.6679257600126282E-05
3,Vegetable and melon farming,515,Business and professional associations,3.0366616616555762E-05
3,Vegetable and melon farming,516,Labor and civic organizations,8.8887987812130797E-08
3,Vegetable and melon farming,518,Postal service,9.8322931072919798E-05
3,Vegetable and melon farming,5001,Employee Compensation,0.77696108818054199
3,Vegetable and melon farming,6001,Proprietor Income,1.0803922414779663
3,Vegetable and melon farming,7001,Other Property Type Income,0.94344639778137207
3,Vegetable and melon farming,8001,Tax on Production and Imports,0.026130834594368935
3,Vegetable and melon farming,11001,Federal Government NonDefense,2.2139528625150289E-06
3,Vegetable and melon farming,12001,State/Local Govt NonEducation,0.0017728491234954974
3,Vegetable and melon farming,14002,Inventory Additions/Deletions,4.0018599491818419E-05
3,Vegetable and melon farming,25001,Foreign Trade,0.038308032743257815
3,Vegetable and melon farming,28001,Domestic Trade,0.42525292189290831
4,Fruit farming,1,Oilseed farming,0.0046154191794602895
4,Fruit farming,2,Grain farming,0.0058273424695287623
4,Fruit farming,3,Vegetable and melon farming,0.00057712443316126905
4,Fruit farming,4,Fruit farming,0.0013447397095151525
4,Fruit farming,5,Tree nut farming,6.61359823352645E-06
4,Fruit farming,6,"Greenhouse, nursery, and floriculture production",0.00035944134891549573
4,Fruit farming,9,Sugarcane and sugar beet farming,0.000224807764377076
4,Fruit farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.0070242484918965342
4,Fruit farming,12,Dairy cattle and milk production,0.015019949113372455
4,Fruit farming,13,Poultry and egg production,0.0092056954898738219
4,Fruit farming,14,"Animal production, except cattle and poultry and eggs",0.0049117951423381934
4,Fruit farming,19,Support activities for agriculture and forestry,0.097690597987867278
4,Fruit farming,20,Extraction of natural gas and crude petroleum,0.00023420053311155181
4,Fruit farming,31,Sand and gravel mining,0.0001524797911726522
4,Fruit farming,49,Electric power transmission and distribution,0.011862332845630874
4,Fruit farming,50,Natural gas distribution,0.00012315684113215278
4,Fruit farming,51,"Water, sewage and other systems",0.010839927708291341
4,Fruit farming,62,Maintenance and repair construction of nonresidential structures,0.018831891742974172
4,Fruit farming,140,"Cut stock, resawing lumber, and planing",9.3938166807380606E-08
4,Fruit farming,154,Printing,4.8735636579216532E-07
4,Fruit farming,155,Support activities for printing,1.3652843473988826E-07
4,Fruit farming,164,Other basic inorganic chemical manufacturing,1.4346928986748789E-05
4,Fruit farming,185,Custom compounding of purchased resins,8.6223384206146889E-09
4,Fruit farming,195,Other plastics product manufacturing,3.3902123419397466E-06
4,Fruit farming,212,Abrasive product manufacturing,1.1283853691861675E-06
4,Fruit farming,234,Crown and closure manufacturing and metal stamping,9.5915006876569851E-10
4,Fruit farming,238,Fabricated structural metal manufacturing,8.7749155297888074E-09
4,Fruit farming,241,Sheet metal work manufacturing,1.0946138837242142E-09
4,Fruit farming,244,Metal tank (heavy gauge) manufacturing,2.5392914479023522E-08
4,Fruit farming,249,Machine shops,1.2733034529480039E-07
4,Fruit farming,250,"Turned product and screw, nut, and bolt manufacturing",3.5432366166646321E-09
4,Fruit farming,262,Farm machinery and equipment manufacturing,0.0074887822694180706
4,Fruit farming,271,All other industrial machinery manufacturing,3.2337999210859936E-09
4,Fruit farming,279,"Special tool, die, jig, and fixture manufacturing",1.3631204716143352E-09
4,Fruit farming,281,Machine tool manufacturing,3.2303517079428441E-09
4,Fruit farming,291,Conveyor and conveying equipment manufacturing,7.1293936122388641E-07
4,Fruit farming,346,Motor vehicle body manufacturing,6.3250145878167448E-07
4,Fruit farming,350,Motor vehicle gasoline engine and engine parts manufacturing,1.8099685491671609E-08
4,Fruit farming,352,"Motor vehicle steering, suspension component (except spring), and brake systems manufacturing",8.8241315236904005E-09
4,Fruit farming,356,Other motor vehicle parts manufacturing,1.9981035287623488E-07
4,Fruit farming,388,Sign manufacturing,3.853123085567716E-10
4,Fruit farming,394,All other miscellaneous manufacturing,4.0644340391329976E-06
4,Fruit farming,395,Wholesale trade,0.0062065724188640203
4,Fruit farming,397,Retail - Furniture and home furnishings stores,2.7355519068109633E-06
4,Fruit farming,398,Retail - Electronics and appliance stores,9.4618033284185393E-07
4,Fruit farming,399,Retail - Building material and garden equipment and supplies stores,3.9114955097004772E-05
4,Fruit farming,401,Retail - Health and personal care stores,2.6803182694180687E-05
4,Fruit farming,402,Retail - Gasoline stores,3.8445059636354681E-05
4,Fruit farming,403,Retail - Clothing and clothing accessories stores,2.5878537034079545E-05
