Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,453,"Other computer related services, including facilities management",0.00025458491862515725
1,Oilseed farming,454,Management consulting services,0.00062206383495234246
1,Oilseed farming,464,Employment services,0.0011574769402756951
1,Oilseed farming,465,Business support services,0.0010785684231732623
1,Oilseed farming,468,Services to buildings,0.0002916426184807093
1,Oilseed farming,469,Landscape and horticultural services,0.00034153651315834213
1,Oilseed farming,470,Other support services,0.00025177519191081632
1,Oilseed farming,471,Waste management and remediation services,0.0084634336673657939
1,Oilseed farming,488,Performing arts companies,2.1575602725767973E-05
1,Oilseed farming,491,Promoters of performing arts and sports and agents for public figures,0.0016673495545558581
1,Oilseed farming,496,Other amusement and recreation industries,0.0051058601277997329
1,Oilseed farming,499,"Hotels and motels, including casino hotels",0.00063381391284240973
1,Oilseed farming,500,Other accommodations,4.4162266042344772E-05
1,Oilseed farming,501,Full-service restaurants,0.00044904520558814581
1,Oilseed farming,502,Limited-service restaurants,0.0076018814198373086
1,Oilseed farming,503,All other food and drinking places,0.0011992875688681681
1,Oilseed farming,504,"Automotive repair and maintenance, except car washes",0.016945911487116438
1,Oilseed farming,506,Electronic and precision equipment repair and maintenance,0.0029489911717071604
1,Oilseed farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.0025538573448323776
1,Oilseed farming,515,Business and professional associations,0.011646277681828132
1,Oilseed farming,518,Postal service,0.0022654854586300344
1,Oilseed farming,5001,Employee Compensation,0.25307604670524597
1,Oilseed farming,6001,Proprietor Income,9.1825218200683594
1,Oilseed farming,7001,Other Property Type Income,31.774669647216797
1,Oilseed farming,8001,Tax on Production and Imports,0.87833410501480103
1,Oilseed farming,11001,Federal Government NonDefense,0.00025394088496873189
1,Oilseed farming,12001,State/Local Govt NonEducation,0.019897490126623549
1,Oilseed farming,14002,Inventory Additions/Deletions,0.011368485801739688
1,Oilseed farming,25001,Foreign Trade,0.87807602176129529
1,Oilseed farming,28001,Domestic Trade,10.137066760462478
2,Grain farming,1,Oilseed farming,0.33269648566841425
2,Grain farming,2,Grain farming,1.3870979640596204
2,Grain farming,3,Vegetable and melon farming,0.005478066429366435
2,Grain farming,4,Fruit farming,0.004965038991057269
2,Grain farming,5,Tree nut farming,0.00012460693366684456
2,Grain farming,6,"Greenhouse, nursery, and floriculture production",0.039716590399689444
2,Grain farming,9,Sugarcane and sugar beet farming,0.40560452871548591
2,Grain farming,10,All other crop farming,0.57522593097604613
2,Grain farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.69089437285302324
2,Grain farming,12,Dairy cattle and milk production,0.72952182263991006
2,Grain farming,13,Poultry and egg production,0.0022376246346111905
2,Grain farming,14,"Animal production, except cattle and poultry and eggs",0.14848743383102558
2,Grain farming,19,Support activities for agriculture and forestry,1.2663516486994126
2,Grain farming,20,Extraction of natural gas and crude petroleum,0.016243243196117252
2,Grain farming,31,Sand and gravel mining,0.0089390670392146543
2,Grain farming,36,Other nonmetallic minerals,0.0066925392987078336
2,Grain farming,51,"Water, sewage and other systems",0.12942802634467654
2,Grain farming,62,Maintenance and repair construction of nonresidential structures,1.0972606447089106
2,Grain farming,121,Textile bag and canvas mills,5.9259665617654618E-06
2,Grain farming,154,Printing,0.00010079279793481083
2,Grain farming,165,Other basic organic chemical manufacturing,1.1157677876038642E-05
2,Grain farming,171,Fertilizer mixing,0.043037627765082576
2,Grain farming,185,Custom compounding of purchased resins,0.00032609945665323242
2,Grain farming,191,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",1.970393397465655E-06
2,Grain farming,193,Urethane and other foam product (except polystyrene) manufacturing,2.4320165372092306E-06
2,Grain farming,195,Other plastics product manufacturing,2.2526218586901327E-05
2,Grain farming,198,Other rubber product manufacturing,6.6249835076571256E-05
2,Grain farming,234,Crown and closure manufacturing and metal stamping,1.5184379299472374E-06
2,Grain farming,236,Handtool manufacturing,5.2855772996072622E-06
2,Grain farming,238,Fabricated structural metal manufacturing,2.9730395692259071E-06
2,Grain farming,239,Plate work manufacturing,6.5828645615922249E-05
2,Grain farming,241,Sheet metal work manufacturing,3.7501929310850175E-07
2,Grain farming,242,Ornamental and architectural metal work manufacturing,0.0072824099279118482
2,Grain farming,249,Machine shops,2.1256309127321276E-05
2,Grain farming,250,"Turned product and screw, nut, and bolt manufacturing",7.9477771213964325E-06
2,Grain farming,261,Other fabricated metal manufacturing,0.0010624633593306343
2,Grain farming,270,Printing machinery and equipment manufacturing,1.6897443154748233E-05
2,Grain farming,271,All other industrial machinery manufacturing,1.5750168759678009E-08
2,Grain farming,279,"Special tool, die, jig, and fixture manufacturing",1.013411417937633E-07
2,Grain farming,281,Machine tool manufacturing,6.505488401294335E-08
2,Grain farming,293,"Industrial truck, trailer, and stacker manufacturing",4.0012430055141532E-05
2,Grain farming,303,Computer terminals and other computer peripheral equipment manufacturing,2.2233841405599331E-07
2,Grain farming,317,Industrial process variable instruments manufacturing,1.4854102991366429E-06
2,Grain farming,335,Relay and industrial control manufacturing,5.9755491376488963E-07
2,Grain farming,346,Motor vehicle body manufacturing,1.0076057664859354E-06
2,Grain farming,354,Motor vehicle seating and interior trim manufacturing,6.8431385140559943E-06
2,Grain farming,376,"Showcase, partition, shelving, and locker manufacturing",1.2155007488180833E-06
2,Grain farming,388,Sign manufacturing,1.2782542798313486E-05
2,Grain farming,394,All other miscellaneous manufacturing,0.00011992537413968787
2,Grain farming,395,Wholesale trade,3.5926802359722387
2,Grain farming,397,Retail - Furniture and home furnishings stores,0.0001043101231511627
2,Grain farming,398,Retail - Electronics and appliance stores,0.00010398344729691672
2,Grain farming,399,Retail - Building material and garden equipment and supplies stores,0.0071438107124903727
2,Grain farming,400,Retail - Food and beverage stores,0.009182911060483967
2,Grain farming,401,Retail - Health and personal care stores,0.010873904266296419
2,Grain farming,402,Retail - Gasoline stores,0.0085598427030590951
2,Grain farming,403,Retail - Clothing and clothing accessories stores,0.0038050433961414054
2,Grain farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",0.0035026951816959917
2,Grain farming,405,Retail - General merchandise stores,0.017881055561706383
2,Grain farming,406,Retail - Miscellaneous store retailers,0.0059928308815224707
2,Grain farming,407,Retail - Nonstore retailers,0.033016596257678721
2,Grain farming,409,Rail transportation,0.089711033842400312
2,Grain farming,410,Water transportation,0.01353858333976099
2,Grain farming,411,Truck transportation,0.90811549244102707
2,Grain farming,416,Warehousing and storage,0.035606197925228678
2,Grain farming,417,Newspaper publishers,3.4280537299463849E-05
2,Grain farming,422,Software publishers,3.8973294928697222E-05
2,Grain farming,425,Radio and television broadcasting,9.486493703872792E-05
2,Grain farming,427,Wired telecommunications carriers,0.0030130926455480544
2,Grain farming,430,"Data processing, hosting, and related services",2.9596949385739951E-05
2,Grain farming,433,Monetary authorities and depository credit intermediation,0.93871220482711237
2,Grain farming,434,Nondepository credit intermediation and related activities,0.050168686972609677
2,Grain farming,436,Other financial investment activities,0.0417128994063658
2,Grain farming,437,Insurance carriers,0.54017474277230804
2,Grain farming,438,"Insurance agencies, brokerages, and related activities",0.02456757233425666
2,Grain farming,440,Real estate,2.288716898536336
2,Grain farming,443,General and consumer goods rental except video tapes and discs,0.00074662503639885691
2,Grain farming,445,Commercial and industrial machinery and equipment rental and leasing,0.010221998913876318
2,Grain farming,447,Legal services,0.048679775968027528
2,Grain farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.13282168343724266
2,Grain farming,451,Custom computer programming services,0.00059405175949621414
2,Grain farming,452,Computer systems design services,0.011225051442689704
2,Grain farming,453,"Other computer related services, including facilities management",0.010930676991868227
2,Grain farming,457,"Advertising, public relations, and related services",0.00053759859282284661
2,Grain farming,465,Business support services,0.0032306700086160989
2,Grain farming,466,Travel arrangement and reservation services,0.006388996215627385
2,Grain farming,468,Services to buildings,0.017171808993850401
2,Grain farming,469,Landscape and horticultural services,0.02010954137511245
2,Grain farming,470,Other support services,0.0022302989147682806
2,Grain farming,488,Performing arts companies,6.4772281390224756E-05
2,Grain farming,491,Promoters of performing arts and sports and agents for public figures,0.0078215948327715612
2,Grain farming,496,Other amusement and recreation industries,0.014437087116169867
2,Grain farming,499,"Hotels and motels, including casino hotels",0.0041835987167861965
2,Grain farming,500,Other accommodations,0.0002914995039860202
2,Grain farming,501,Full-service restaurants,0.0013443870155285254
2,Grain farming,502,Limited-service restaurants,0.02427638905275753
2,Grain farming,503,All other food and drinking places,0.0041889425215084763
2,Grain farming,504,"Automotive repair and maintenance, except car washes",0.077040531751956465
2,Grain farming,506,Electronic and precision equipment repair and maintenance,0.013377157176456045
2,Grain farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.011893685649280616
2,Grain farming,515,Business and professional associations,0.0051670712761043847
2,Grain farming,516,Labor and civic organizations,3.21704136423843E-07
2,Grain farming,518,Postal service,0.010550694207040356
2,Grain farming,5001,Employee Compensation,1.5463625192642212
2,Grain farming,6001,Proprietor Income,4.136939525604248
2,Grain farming,7001,Other Property Type Income,21.65936279296875
2,Grain farming,8001,Tax on Production and Imports,-11.612299919128418
2,Grain farming,11001,Federal Government NonDefense,0.0011646773736507556
2,Grain farming,12001,State/Local Govt NonEducation,0.12040994247526467
2,Grain farming,14002,Inventory Additions/Deletions,0.015011150220878082
2,Grain farming,25001,Foreign Trade,5.0652503966374036
2,Grain farming,28001,Domestic Trade,58.385719353535016
3,Vegetable and melon farming,1,Oilseed farming,0.00029026011470634216
3,Vegetable and melon farming,2,Grain farming,0.0004012364979999461
3,Vegetable and melon farming,3,Vegetable and melon farming,0.00048140311051625417
3,Vegetable and melon farming,4,Fruit farming,4.4036426628535352E-06
3,Vegetable and melon farming,5,Tree nut farming,1.1051767664308626E-07
3,Vegetable and melon farming,6,"Greenhouse, nursery, and floriculture production",3.5223997698619058E-05
3,Vegetable and melon farming,9,Sugarcane and sugar beet farming,0.00035985330861265652
3,Vegetable and melon farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.00024528676063617638
3,Vegetable and melon farming,12,Dairy cattle and milk production,0.00064700404944062484
3,Vegetable and melon farming,13,Poultry and egg production,1.9845198436230227E-06
3,Vegetable and melon farming,14,"Animal production, except cattle and poultry and eggs",2.1075564945238767E-05
3,Vegetable and melon farming,19,Support activities for agriculture and forestry,0.001124128281276171
3,Vegetable and melon farming,20,Extraction of natural gas and crude petroleum,8.0705587629514852E-06
3,Vegetable and melon farming,31,Sand and gravel mining,5.1897175288861952E-06
3,Vegetable and melon farming,36,Other nonmetallic minerals,3.8854598196358392E-06
3,Vegetable and melon farming,51,"Water, sewage and other systems",0.00013066789237559107
3,Vegetable and melon farming,62,Maintenance and repair construction of nonresidential structures,0.0015490469909877902
3,Vegetable and melon farming,121,Textile bag and canvas mills,2.7822172863484207E-07
3,Vegetable and melon farming,154,Printing,4.1405949120429386E-07
3,Vegetable and melon farming,165,Other basic organic chemical manufacturing,1.0052715205188453E-08
3,Vegetable and melon farming,171,Fertilizer mixing,2.4473651735856805E-05
3,Vegetable and melon farming,185,Custom compounding of purchased resins,1.317024076671891E-07
3,Vegetable and melon farming,191,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",3.4840270989825589E-08
3,Vegetable and melon farming,195,Other plastics product manufacturing,9.7376719916664189E-09
3,Vegetable and melon farming,198,Other rubber product manufacturing,9.1787093451853319E-08
3,Vegetable and melon farming,234,Crown and closure manufacturing and metal stamping,2.3668954444018182E-11
3,Vegetable and melon farming,236,Handtool manufacturing,4.7199187250658928E-09
3,Vegetable and melon farming,238,Fabricated structural metal manufacturing,2.4367695413557433E-09
3,Vegetable and melon farming,239,Plate work manufacturing,5.374584370783364E-08
3,Vegetable and melon farming,241,Sheet metal work manufacturing,1.4929603851913953E-10
3,Vegetable and melon farming,242,Ornamental and architectural metal work manufacturing,2.538986215688821E-06
3,Vegetable and melon farming,249,Machine shops,8.4621861565518583E-09
3,Vegetable and melon farming,250,"Turned product and screw, nut, and bolt manufacturing",3.16402844134883E-09
3,Vegetable and melon farming,261,Other fabricated metal manufacturing,7.8954225923855148E-07
3,Vegetable and melon farming,271,All other industrial machinery manufacturing,6.2701785937009302E-12
3,Vegetable and melon farming,279,"Special tool, die, jig, and fixture manufacturing",4.034414147210079E-11
3,Vegetable and melon farming,281,Machine tool manufacturing,2.5898501026265223E-11
3,Vegetable and melon farming,293,"Industrial truck, trailer, and stacker manufacturing",2.973420859335961E-08
3,Vegetable and melon farming,303,Computer terminals and other computer peripheral equipment manufacturing,7.3876664522995721E-10
3,Vegetable and melon farming,335,Relay and industrial control manufacturing,2.3788796798620041E-10
3,Vegetable and melon farming,346,Motor vehicle body manufacturing,3.6101715267553925E-10
3,Vegetable and melon farming,388,Sign manufacturing,1.0628706495659224E-07
3,Vegetable and melon farming,394,All other miscellaneous manufacturing,1.0789950672784182E-07
3,Vegetable and melon farming,395,Wholesale trade,0.0026039401332127454
3,Vegetable and melon farming,397,Retail - Furniture and home furnishings stores,7.0164790308586966E-08
3,Vegetable and melon farming,398,Retail - Electronics and appliance stores,6.9945048211672578E-08
3,Vegetable and melon farming,399,Retail - Building material and garden equipment and supplies stores,4.8053239069534293E-06
3,Vegetable and melon farming,401,Retail - Health and personal care stores,7.3143921987539606E-06
3,Vegetable and melon farming,402,Retail - Gasoline stores,5.7578262452895324E-06
3,Vegetable and melon farming,403,Retail - Clothing and clothing accessories stores,2.5594839028197924E-06
3,Vegetable and melon farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",2.3561074996847342E-06
3,Vegetable and melon farming,406,Retail - Miscellaneous store retailers,4.031111058705461E-06
3,Vegetable and melon farming,407,Retail - Nonstore retailers,2.2208800035006249E-05
3,Vegetable and melon farming,409,Rail transportation,2.3008774573618496E-05
3,Vegetable and melon farming,410,Water transportation,2.2476366141610526E-06
3,Vegetable and melon farming,411,Truck transportation,0.00061905164356801379
3,Vegetable and melon farming,416,Warehousing and storage,8.0119052928040446E-05
3,Vegetable and melon farming,417,Newspaper publishers,2.8659038600609144E-07
3,Vegetable and melon farming,422,Software publishers,7.7742056937835091E-08
3,Vegetable and melon farming,425,Radio and television broadcasting,7.9308490183449543E-07
3,Vegetable and melon farming,427,Wired telecommunications carriers,2.424444061344122E-06
3,Vegetable and melon farming,430,"Data processing, hosting, and related services",5.9984214747631909E-08
3,Vegetable and melon farming,433,Monetary authorities and depository credit intermediation,0.0004015687835163817
3,Vegetable and melon farming,434,Nondepository credit intermediation and related activities,2.6402124353452905E-05
3,Vegetable and melon farming,436,Other financial investment activities,3.0414767238085005E-05
3,Vegetable and melon farming,437,Insurance carriers,4.6343076528287952E-05
3,Vegetable and melon farming,438,"Insurance agencies, brokerages, and related activities",5.2663733177027439E-05
3,Vegetable and melon farming,440,Real estate,0.00071689232753868737
3,Vegetable and melon farming,443,General and consumer goods rental except video tapes and discs,3.7052349399074869E-07
3,Vegetable and melon farming,445,Commercial and industrial machinery and equipment rental and leasing,5.0728150108869663E-06
3,Vegetable and melon farming,447,Legal services,6.2175994263835577E-05
3,Vegetable and melon farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.00019205187027893089
3,Vegetable and melon farming,451,Custom computer programming services,1.0346586971979321E-06
3,Vegetable and melon farming,452,Computer systems design services,1.9550648145072458E-05
3,Vegetable and melon farming,453,"Other computer related services, including facilities management",1.9126028419691465E-05
3,Vegetable and melon farming,457,"Advertising, public relations, and related services",4.4944042829064834E-06
3,Vegetable and melon farming,465,Business support services,2.017148102509414E-06
3,Vegetable and melon farming,466,Travel arrangement and reservation services,4.1543410882027842E-05
3,Vegetable and melon farming,468,Services to buildings,3.4875882671148162E-05
3,Vegetable and melon farming,469,Landscape and horticultural services,4.0842408288721543E-05
3,Vegetable and melon farming,470,Other support services,1.6763460081392623E-05
3,Vegetable and melon farming,488,Performing arts companies,6.0002410296865899E-08
3,Vegetable and melon farming,491,Promoters of performing arts and sports and agents for public figures,4.6369498192810887E-06
3,Vegetable and melon farming,496,Other amusement and recreation industries,9.4663673473327492E-06
3,Vegetable and melon farming,499,"Hotels and motels, including casino hotels",1.310418783900813E-06
3,Vegetable and melon farming,500,Other accommodations,9.1306083313882902E-08
3,Vegetable and melon farming,502,Limited-service restaurants,3.3825703170453636E-05
3,Vegetable and melon farming,503,All other food and drinking places,3.3352550302401252E-06
3,Vegetable and melon farming,504,"Automotive repair and maintenance, except car washes",3.141806414830306E-05
3,Vegetable and melon farming,506,Electronic and precision equipment repair and maintenance,5.9645340992897644E-06
3,Vegetable and melon farming,507,Commercial and industrial machinery and equipment repair and maintenance,4.7349033072685565E-06
3,Vegetable and melon farming,515,Business and professional associations,5.6106522546284232E-06
3,Vegetable and melon farming,516,Labor and civic organizations,2.6894942034355E-09
3,Vegetable and melon farming,518,Postal service,8.4005113015761523E-06
3,Vegetable and melon farming,5001,Employee Compensation,0.12160053104162216
3,Vegetable and melon farming,6001,Proprietor Income,0.27929127216339111
3,Vegetable and melon farming,7001,Other Property Type Income,0.62318193912506104
3,Vegetable and melon farming,8001,Tax on Production and Imports,0.0067550595849752426
3,Vegetable and melon farming,11001,Federal Government NonDefense,2.4603973601103408E-07
3,Vegetable and melon farming,12001,State/Local Govt NonEducation,8.5195507054390879E-05
3,Vegetable and melon farming,14002,Inventory Additions/Deletions,5.1372856094126981E-07
3,Vegetable and melon farming,25001,Foreign Trade,0.0032697097403979977
3,Vegetable and melon farming,28001,Domestic Trade,0.040356376032035068
4,Fruit farming,1,Oilseed farming,0.00028744482177012892
4,Fruit farming,2,Grain farming,0.00039893593449691345
4,Fruit farming,3,Vegetable and melon farming,1.0371060041924896E-05
4,Fruit farming,4,Fruit farming,2.5040165551922042E-05
4,Fruit farming,5,Tree nut farming,1.098981100645487E-07
4,Fruit farming,6,"Greenhouse, nursery, and floriculture production",3.5026813835888938E-05
4,Fruit farming,9,Sugarcane and sugar beet farming,0.00035781951328254027
4,Fruit farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.00032489864225968001
4,Fruit farming,12,Dairy cattle and milk production,0.0006433815735221865
4,Fruit farming,13,Poultry and egg production,1.9734091294090381E-06
4,Fruit farming,14,"Animal production, except cattle and poultry and eggs",3.6932729498213943E-05
4,Fruit farming,19,Support activities for agriculture and forestry,0.0011176827223827179
4,Fruit farming,20,Extraction of natural gas and crude petroleum,5.1469327308295652E-06
4,Fruit farming,31,Sand and gravel mining,1.4551798807319516E-06
4,Fruit farming,36,Other nonmetallic minerals,1.089470203203104E-06
4,Fruit farming,51,"Water, sewage and other systems",8.2353140969364941E-05
4,Fruit farming,62,Maintenance and repair construction of nonresidential structures,0.0010709087854682692
4,Fruit farming,121,Textile bag and canvas mills,1.7490975778252582E-07
4,Fruit farming,154,Printing,2.6897210374020474E-08
4,Fruit farming,165,Other basic organic chemical manufacturing,3.6071667455958884E-09
4,Fruit farming,171,Fertilizer mixing,1.1124264346697361E-05
4,Fruit farming,185,Custom compounding of purchased resins,9.0348245000848937E-08
4,Fruit farming,191,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",2.3024274082512229E-08
4,Fruit farming,195,Other plastics product manufacturing,5.3651225901978284E-09
4,Fruit farming,198,Other rubber product manufacturing,1.1073665899471171E-07
4,Fruit farming,234,Crown and closure manufacturing and metal stamping,1.7696259623075444E-11
4,Fruit farming,236,Handtool manufacturing,3.7684318383281082E-09
4,Fruit farming,238,Fabricated structural metal manufacturing,1.3062816709772406E-09
4,Fruit farming,239,Plate work manufacturing,2.8853312677212047E-08
4,Fruit farming,241,Sheet metal work manufacturing,1.1162223227050271E-10
4,Fruit farming,242,Ornamental and architectural metal work manufacturing,1.7227185280286965E-06
4,Fruit farming,249,Machine shops,6.3268124042412932E-09
4,Fruit farming,250,"Turned product and screw, nut, and bolt manufacturing",2.3656080223374668E-09
4,Fruit farming,261,Other fabricated metal manufacturing,3.8092410851848731E-07
4,Fruit farming,271,All other industrial machinery manufacturing,4.6879431564334187E-12
4,Fruit farming,279,"Special tool, die, jig, and fixture manufacturing",3.0163581004442162E-11
4,Fruit farming,281,Machine tool manufacturing,1.9363195817831702E-11
4,Fruit farming,293,"Industrial truck, trailer, and stacker manufacturing",1.8183197621819828E-08
4,Fruit farming,303,Computer terminals and other computer peripheral equipment manufacturing,4.835911153422746E-10
4,Fruit farming,335,Relay and industrial control manufacturing,2.0345859826513012E-10
4,Fruit farming,346,Motor vehicle body manufacturing,2.5540399799096792E-10
4,Fruit farming,388,Sign manufacturing,5.072317368428216E-11
4,Fruit farming,394,All other miscellaneous manufacturing,7.7635308962802524E-08
4,Fruit farming,395,Wholesale trade,0.0011412388825809139
4,Fruit farming,397,Retail - Furniture and home furnishings stores,3.2268054184802305E-08
4,Fruit farming,398,Retail - Electronics and appliance stores,1.9087875465839019E-08
4,Fruit farming,399,Retail - Building material and garden equipment and supplies stores,1.9700620040840873E-06
4,Fruit farming,401,Retail - Health and personal care stores,1.989026042673969E-06
4,Fruit farming,402,Retail - Gasoline stores,2.2725155026726343E-06
4,Fruit farming,403,Retail - Clothing and clothing accessories stores,1.060008748115642E-06
4,Fruit farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",7.5779564298093598E-07
4,Fruit farming,406,Retail - Miscellaneous store retailers,1.7547186086926765E-06
4,Fruit farming,407,Retail - Nonstore retailers,8.0526560803124026E-06
4,Fruit farming,409,Rail transportation,9.1001705554245513E-06
4,Fruit farming,410,Water transportation,6.6964336345744203E-07
4,Fruit farming,411,Truck transportation,0.00027434741714581906
4,Fruit farming,416,Warehousing and storage,5.456984571566327E-05
4,Fruit farming,422,Software publishers,3.6087697368712712E-08
4,Fruit farming,427,Wired telecommunications carriers,1.952326093227505E-06
4,Fruit farming,430,"Data processing, hosting, and related services",2.7472497539246399E-08
4,Fruit farming,433,Monetary authorities and depository credit intermediation,0.00036422929645995791
