Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
2,Grain farming,406,Retail - Miscellaneous store retailers,0.00024629443917904142
2,Grain farming,407,Retail - Nonstore retailers,0.00080102860392020081
2,Grain farming,408,Air transportation,4.7522498574921294E-05
2,Grain farming,409,Rail transportation,0.015749067996888577
2,Grain farming,410,Water transportation,0.011475426291726043
2,Grain farming,411,Truck transportation,0.024049171100446465
2,Grain farming,413,Pipeline transportation,0.0030015796385360338
2,Grain farming,416,Warehousing and storage,0.00044856175351201677
2,Grain farming,425,Radio and television broadcasting,7.8396661385034521E-06
2,Grain farming,427,Wired telecommunications carriers,0.00033146924391967009
2,Grain farming,428,Wireless telecommunications carriers (except satellite),0.00040660622974621197
2,Grain farming,429,"Satellite, telecommunications resellers, and all other telecommunications",8.7133802787180571E-06
2,Grain farming,430,"Data processing, hosting, and related services",8.5549134826911006E-06
2,Grain farming,432,Internet publishing and broadcasting and web search portals,3.195600860763555E-07
2,Grain farming,433,Monetary authorities and depository credit intermediation,0.034991081833992688
2,Grain farming,434,Nondepository credit intermediation and related activities,0.001141066726574741
2,Grain farming,436,Other financial investment activities,8.6963107599636463E-05
2,Grain farming,437,Insurance carriers,0.0095000921987870024
2,Grain farming,438,"Insurance agencies, brokerages, and related activities",0.00064894818733784998
2,Grain farming,440,Real estate,0.041771627686650881
2,Grain farming,442,Automotive equipment rental and leasing,0.0013695977906159895
2,Grain farming,443,General and consumer goods rental except video tapes and discs,0.00013065481467447113
2,Grain farming,445,Commercial and industrial machinery and equipment rental and leasing,0.0039427230209007624
2,Grain farming,446,Lessors of nonfinancial intangible assets,0.0010244204276993463
2,Grain farming,447,Legal services,0.0015109247742313425
2,Grain farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.0042220723853195197
2,Grain farming,451,Custom computer programming services,9.1468934915894416E-06
2,Grain farming,452,Computer systems design services,7.5607864999270233E-05
2,Grain farming,453,"Other computer related services, including facilities management",0.00025715353917887124
2,Grain farming,457,"Advertising, public relations, and related services",1.0402367431332389E-05
2,Grain farming,460,"Marketing research and all other miscellaneous professional, scientific, and technical services",0.0060833853790553949
2,Grain farming,462,Office administrative services,0.00027026848021364375
2,Grain farming,463,Facilities support services,1.0661887366503111E-05
2,Grain farming,465,Business support services,4.4696843671792469E-05
2,Grain farming,466,Travel arrangement and reservation services,2.7269172349477042E-05
2,Grain farming,468,Services to buildings,0.0004899157880140087
2,Grain farming,469,Landscape and horticultural services,0.00029727640263235017
2,Grain farming,470,Other support services,7.1723752563372396E-06
2,Grain farming,488,Performing arts companies,6.3777180248363215E-06
2,Grain farming,491,Promoters of performing arts and sports and agents for public figures,3.9360058965037283E-05
2,Grain farming,492,"Independent artists, writers, and performers",7.8089095169949115E-06
2,Grain farming,496,Other amusement and recreation industries,0.00053007588756325691
2,Grain farming,499,"Hotels and motels, including casino hotels",0.00088185934394240106
2,Grain farming,500,Other accommodations,4.6833532403969032E-06
2,Grain farming,501,Full-service restaurants,5.4353262630012396E-05
2,Grain farming,502,Limited-service restaurants,0.00080841584989325976
2,Grain farming,503,All other food and drinking places,0.00027421733704836165
2,Grain farming,504,"Automotive repair and maintenance, except car washes",0.0020221128810510303
2,Grain farming,506,Electronic and precision equipment repair and maintenance,0.00015704127507593091
2,Grain farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.00031817551836607616
2,Grain farming,515,Business and professional associations,0.00099287109291600062
2,Grain farming,516,Labor and civic organizations,9.908143615598242E-08
2,Grain farming,518,Postal service,0.00027685152537497773
2,Grain farming,5001,Employee Compensation,0.029562901705503464
2,Grain farming,6001,Proprietor Income,0.10924044996500015
2,Grain farming,7001,Other Property Type Income,0.59739726781845093
2,Grain farming,8001,Tax on Production and Imports,-0.30663561820983887
2,Grain farming,11001,Federal Government NonDefense,0.00033471165721424544
2,Grain farming,12001,State/Local Govt NonEducation,0.013807338270727497
2,Grain farming,14002,Inventory Additions/Deletions,0.00056963217715080437
2,Grain farming,25001,Foreign Trade,0.13285019978452825
2,Grain farming,28001,Domestic Trade,1.529543242220784
3,Vegetable and melon farming,1,Oilseed farming,8.283729276365847E-06
3,Vegetable and melon farming,2,Grain farming,0.00031268217230410317
3,Vegetable and melon farming,3,Vegetable and melon farming,0.0017218561904756013
3,Vegetable and melon farming,4,Fruit farming,0.00012914450958784185
3,Vegetable and melon farming,5,Tree nut farming,2.5524531846489316E-07
3,Vegetable and melon farming,6,"Greenhouse, nursery, and floriculture production",7.9015429942088863E-05
3,Vegetable and melon farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.00063836873194693389
3,Vegetable and melon farming,12,Dairy cattle and milk production,0.00093667492662702356
3,Vegetable and melon farming,13,Poultry and egg production,5.2242101663105322E-06
3,Vegetable and melon farming,14,"Animal production, except cattle and poultry and eggs",2.6496315893775532E-05
3,Vegetable and melon farming,19,Support activities for agriculture and forestry,0.010570720065056882
3,Vegetable and melon farming,20,Extraction of natural gas and crude petroleum,3.6253738990300356E-05
3,Vegetable and melon farming,30,Stone mining and quarrying,0.00040240634464154545
3,Vegetable and melon farming,31,Sand and gravel mining,2.1084530088570576E-06
3,Vegetable and melon farming,49,Electric power transmission and distribution,0.00044659610658132065
3,Vegetable and melon farming,50,Natural gas distribution,0.00010655866150864266
3,Vegetable and melon farming,62,Maintenance and repair construction of nonresidential structures,0.0048324320846613311
3,Vegetable and melon farming,128,Womens and girls cut and sew apparel manufacturing,1.5095784042748088E-08
3,Vegetable and melon farming,136,Veneer and plywood manufacturing,6.01800543584107E-08
3,Vegetable and melon farming,142,Wood container and pallet manufacturing,2.0199220666145771E-05
3,Vegetable and melon farming,145,All other miscellaneous wood product manufacturing,1.7507296529580235E-06
3,Vegetable and melon farming,147,Paper mills,3.43810973139143E-06
3,Vegetable and melon farming,154,Printing,1.8197313692723993E-06
3,Vegetable and melon farming,162,Industrial gas manufacturing,2.626052491890295E-07
3,Vegetable and melon farming,164,Other basic inorganic chemical manufacturing,2.462087795583514E-05
3,Vegetable and melon farming,189,Unlaminated plastics profile shape manufacturing,3.2351214478877864E-09
3,Vegetable and melon farming,192,Polystyrene foam product manufacturing,2.7739670303977972E-07
3,Vegetable and melon farming,235,"Cutlery, utensil, pot, and pan manufacturing",3.9157940530271129E-07
3,Vegetable and melon farming,239,Plate work manufacturing,4.580469187013338E-07
3,Vegetable and melon farming,248,Spring and wire product manufacturing,1.2231358046493745E-08
3,Vegetable and melon farming,249,Machine shops,5.6333273700052413E-07
3,Vegetable and melon farming,267,Food product machinery manufacturing,3.4810447076676244E-12
3,Vegetable and melon farming,271,All other industrial machinery manufacturing,2.3612492412065089E-10
3,Vegetable and melon farming,350,Motor vehicle gasoline engine and engine parts manufacturing,7.8415929795765894E-08
3,Vegetable and melon farming,388,Sign manufacturing,1.2564188308265571E-07
3,Vegetable and melon farming,389,"Gasket, packing, and sealing device manufacturing",4.0389497984835872E-07
3,Vegetable and melon farming,394,All other miscellaneous manufacturing,1.5668043859301973E-07
3,Vegetable and melon farming,395,Wholesale trade,0.0033384551748930624
3,Vegetable and melon farming,397,Retail - Furniture and home furnishings stores,2.3713299501910653E-06
3,Vegetable and melon farming,398,Retail - Electronics and appliance stores,9.4958363179906526E-07
3,Vegetable and melon farming,399,Retail - Building material and garden equipment and supplies stores,1.4153086641260828E-05
3,Vegetable and melon farming,401,Retail - Health and personal care stores,1.4287388626262661E-05
3,Vegetable and melon farming,402,Retail - Gasoline stores,1.6275293570785793E-05
3,Vegetable and melon farming,403,Retail - Clothing and clothing accessories stores,3.0777486850886056E-05
3,Vegetable and melon farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",7.1041838498844996E-06
3,Vegetable and melon farming,406,Retail - Miscellaneous store retailers,1.8614470330151692E-05
3,Vegetable and melon farming,407,Retail - Nonstore retailers,6.0540240483866747E-05
3,Vegetable and melon farming,408,Air transportation,3.4853444491242912E-06
3,Vegetable and melon farming,409,Rail transportation,0.00045384322549205103
3,Vegetable and melon farming,410,Water transportation,0.00021405481950678706
3,Vegetable and melon farming,411,Truck transportation,0.0018419983141182428
3,Vegetable and melon farming,413,Pipeline transportation,0.00017690782108835054
3,Vegetable and melon farming,416,Warehousing and storage,0.00011340593392058715
3,Vegetable and melon farming,425,Radio and television broadcasting,7.3640180573118774E-06
3,Vegetable and melon farming,427,Wired telecommunications carriers,3.0008292443975057E-05
3,Vegetable and melon farming,428,Wireless telecommunications carriers (except satellite),3.3477224306430707E-05
3,Vegetable and melon farming,429,"Satellite, telecommunications resellers, and all other telecommunications",1.2924238564928595E-06
3,Vegetable and melon farming,430,"Data processing, hosting, and related services",1.9480898443570947E-06
3,Vegetable and melon farming,432,Internet publishing and broadcasting and web search portals,3.001717662716032E-07
3,Vegetable and melon farming,433,Monetary authorities and depository credit intermediation,0.0016804111911826181
3,Vegetable and melon farming,434,Nondepository credit intermediation and related activities,6.2018231211406413E-05
3,Vegetable and melon farming,436,Other financial investment activities,7.114351743237957E-06
3,Vegetable and melon farming,437,Insurance carriers,9.1401318542091645E-05
3,Vegetable and melon farming,438,"Insurance agencies, brokerages, and related activities",0.00015630134811993671
3,Vegetable and melon farming,440,Real estate,0.0014700992848225014
3,Vegetable and melon farming,442,Automotive equipment rental and leasing,5.6403686997700056E-05
3,Vegetable and melon farming,443,General and consumer goods rental except video tapes and discs,7.2852087044303609E-06
3,Vegetable and melon farming,445,Commercial and industrial machinery and equipment rental and leasing,0.00021984310128186219
3,Vegetable and melon farming,446,Lessors of nonfinancial intangible assets,0.00019524256056684813
3,Vegetable and melon farming,447,Legal services,0.00021683050243734986
3,Vegetable and melon farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.00068592808357710588
3,Vegetable and melon farming,451,Custom computer programming services,1.7899863732816971E-06
3,Vegetable and melon farming,452,Computer systems design services,1.4795957787636267E-05
3,Vegetable and melon farming,453,"Other computer related services, including facilities management",5.0556379820121747E-05
3,Vegetable and melon farming,457,"Advertising, public relations, and related services",9.7712357270524595E-06
3,Vegetable and melon farming,462,Office administrative services,2.4937758516376494E-05
3,Vegetable and melon farming,463,Facilities support services,3.7523154943529469E-07
3,Vegetable and melon farming,465,Business support services,3.2347325973094932E-06
3,Vegetable and melon farming,466,Travel arrangement and reservation services,1.9922544908368769E-05
3,Vegetable and melon farming,468,Services to buildings,0.00011179798610119404
3,Vegetable and melon farming,469,Landscape and horticultural services,6.7837985833638093E-05
3,Vegetable and melon farming,470,Other support services,8.1358727661020539E-06
3,Vegetable and melon farming,488,Performing arts companies,6.6202373855635591E-07
3,Vegetable and melon farming,491,Promoters of performing arts and sports and agents for public figures,1.9313642596127537E-06
3,Vegetable and melon farming,496,Other amusement and recreation industries,3.9052170082982778E-05
3,Vegetable and melon farming,499,"Hotels and motels, including casino hotels",3.1035781151404415E-05
3,Vegetable and melon farming,500,Other accommodations,1.6482464806832098E-07
3,Vegetable and melon farming,502,Limited-service restaurants,0.00012656130484210715
3,Vegetable and melon farming,503,All other food and drinking places,2.4531432484836517E-05
3,Vegetable and melon farming,504,"Automotive repair and maintenance, except car washes",9.2655003433788491E-05
3,Vegetable and melon farming,506,Electronic and precision equipment repair and maintenance,7.867374946433003E-06
3,Vegetable and melon farming,507,Commercial and industrial machinery and equipment repair and maintenance,1.4231962156337208E-05
3,Vegetable and melon farming,515,Business and professional associations,0.0001211226735445721
3,Vegetable and melon farming,516,Labor and civic organizations,9.3069969857184444E-08
3,Vegetable and melon farming,518,Postal service,2.4767089135912385E-05
3,Vegetable and melon farming,5001,Employee Compensation,0.23096626996994019
3,Vegetable and melon farming,6001,Proprietor Income,0.73272174596786499
3,Vegetable and melon farming,7001,Other Property Type Income,2.0563395023345947
3,Vegetable and melon farming,8001,Tax on Production and Imports,0.017721924930810928
3,Vegetable and melon farming,11001,Federal Government NonDefense,2.5242741178481313E-06
3,Vegetable and melon farming,12001,State/Local Govt NonEducation,0.0013081550639937251
3,Vegetable and melon farming,14002,Inventory Additions/Deletions,1.8184101601647882E-05
3,Vegetable and melon farming,25001,Foreign Trade,0.0096354907413326845
3,Vegetable and melon farming,28001,Domestic Trade,0.11657904674674341
4,Fruit farming,1,Oilseed farming,2.7825389217303229E-06
4,Fruit farming,2,Grain farming,0.00010507051846570317
4,Fruit farming,3,Vegetable and melon farming,0.00014675545803682216
4,Fruit farming,4,Fruit farming,5.093549285699675E-05
4,Fruit farming,5,Tree nut farming,8.5770857536848362E-08
4,Fruit farming,6,"Greenhouse, nursery, and floriculture production",2.6551811133637346E-05
4,Fruit farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.0002302446082950646
4,Fruit farming,12,Dairy cattle and milk production,0.00031475388375501456
4,Fruit farming,13,Poultry and egg production,1.7555081832342488E-06
4,Fruit farming,14,"Animal production, except cattle and poultry and eggs",9.4994856871942913E-06
4,Fruit farming,19,Support activities for agriculture and forestry,0.0035520768987629125
4,Fruit farming,20,Extraction of natural gas and crude petroleum,7.813987563274824E-06
4,Fruit farming,30,Stone mining and quarrying,3.8134040939385126E-05
4,Fruit farming,31,Sand and gravel mining,1.9980758136478707E-07
4,Fruit farming,49,Electric power transmission and distribution,9.028387453558287E-05
4,Fruit farming,50,Natural gas distribution,5.2742259854313134E-05
4,Fruit farming,62,Maintenance and repair construction of nonresidential structures,0.0011290902837773897
4,Fruit farming,128,Womens and girls cut and sew apparel manufacturing,5.9996572429461494E-09
4,Fruit farming,136,Veneer and plywood manufacturing,7.8816259238487839E-09
4,Fruit farming,142,Wood container and pallet manufacturing,3.8204289891613334E-06
4,Fruit farming,145,All other miscellaneous wood product manufacturing,2.3516100385612837E-07
4,Fruit farming,147,Paper mills,8.1714755803346216E-07
4,Fruit farming,154,Printing,3.2774477656467034E-08
4,Fruit farming,162,Industrial gas manufacturing,3.1846468030586211E-08
4,Fruit farming,164,Other basic inorganic chemical manufacturing,2.9894411340993096E-06
4,Fruit farming,189,Unlaminated plastics profile shape manufacturing,1.0390265152361544E-10
4,Fruit farming,192,Polystyrene foam product manufacturing,5.9173143094687152E-08
4,Fruit farming,235,"Cutlery, utensil, pot, and pan manufacturing",2.8220528543274366E-09
4,Fruit farming,239,Plate work manufacturing,8.3106297121530138E-08
4,Fruit farming,248,Spring and wire product manufacturing,2.5712557649237461E-09
4,Fruit farming,249,Machine shops,1.4234507745254031E-07
4,Fruit farming,267,Food product machinery manufacturing,7.1944649990257255E-13
4,Fruit farming,271,All other industrial machinery manufacturing,5.9664953243585394E-11
4,Fruit farming,350,Motor vehicle gasoline engine and engine parts manufacturing,1.874904467154292E-08
4,Fruit farming,388,Sign manufacturing,1.6520715172864454E-11
4,Fruit farming,389,"Gasket, packing, and sealing device manufacturing",8.4170328930638399E-08
4,Fruit farming,394,All other miscellaneous manufacturing,3.9108605746005587E-08
4,Fruit farming,395,Wholesale trade,0.00049449980458665665
4,Fruit farming,397,Retail - Furniture and home furnishings stores,3.6857048289065729E-07
4,Fruit farming,398,Retail - Electronics and appliance stores,8.7580791537694084E-08
4,Fruit farming,399,Retail - Building material and garden equipment and supplies stores,1.9610261546465133E-06
4,Fruit farming,401,Retail - Health and personal care stores,1.3130767471196381E-06
4,Fruit farming,402,Retail - Gasoline stores,2.1709617964858394E-06
4,Fruit farming,403,Retail - Clothing and clothing accessories stores,4.3078962286014757E-06
4,Fruit farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",7.7222917664842823E-07
4,Fruit farming,406,Retail - Miscellaneous store retailers,2.7384727736495611E-06
4,Fruit farming,407,Retail - Nonstore retailers,7.4187928436793022E-06
4,Fruit farming,408,Air transportation,5.2433121509556273E-07
4,Fruit farming,409,Rail transportation,6.0664815004383629E-05
4,Fruit farming,410,Water transportation,2.1553486922230945E-05
4,Fruit farming,411,Truck transportation,0.00027589146483625315
