Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,189,Unlaminated plastics profile shape manufacturing,2.2668600132686094E-07
1,Oilseed farming,190,Plastics pipe and pipe fitting manufacturing,5.3633489070298778E-07
1,Oilseed farming,193,Urethane and other foam product (except polystyrene) manufacturing,1.5922034237790501E-07
1,Oilseed farming,195,Other plastics product manufacturing,0.00016656410932449489
1,Oilseed farming,209,Other concrete product manufacturing,4.8830499430001619E-06
1,Oilseed farming,229,Ferrous metal foundries,3.1272499113690097E-07
1,Oilseed farming,236,Handtool manufacturing,1.2069340440827841E-05
1,Oilseed farming,238,Fabricated structural metal manufacturing,1.9460856136671004E-07
1,Oilseed farming,239,Plate work manufacturing,3.1197170184050615E-05
1,Oilseed farming,240,Metal window and door manufacturing,2.5594824157870258E-07
1,Oilseed farming,243,Power boiler and heat exchanger manufacturing,1.2784548840282654E-07
1,Oilseed farming,248,Spring and wire product manufacturing,1.498341173352053E-06
1,Oilseed farming,249,Machine shops,8.080332614197514E-06
1,Oilseed farming,250,"Turned product and screw, nut, and bolt manufacturing",2.433200439220494E-07
1,Oilseed farming,252,Metal coating and nonprecious engraving,3.2706793870794015E-08
1,Oilseed farming,261,Other fabricated metal manufacturing,0.00019077298446118496
1,Oilseed farming,263,Lawn and garden equipment manufacturing,1.7163590613484712E-05
1,Oilseed farming,264,Construction machinery manufacturing,5.7219834934564692E-06
1,Oilseed farming,269,"Sawmill, woodworking, and paper machinery",1.0793740330107924E-08
1,Oilseed farming,278,Industrial mold manufacturing,4.888263132828039E-09
1,Oilseed farming,279,"Special tool, die, jig, and fixture manufacturing",3.133046097981381E-08
1,Oilseed farming,280,Cutting tool and machine tool accessory manufacturing,6.7940828585181285E-08
1,Oilseed farming,281,Machine tool manufacturing,6.4596163752173662E-08
1,Oilseed farming,282,Rolling mill and other metalworking machinery manufacturing,8.1208849833944784E-09
1,Oilseed farming,300,"Scales, balances, and miscellaneous general purpose machinery manufacturing",3.8488057635043888E-07
1,Oilseed farming,335,Relay and industrial control manufacturing,6.1555961939229297E-08
1,Oilseed farming,345,Heavy duty truck manufacturing,1.5147767296095445E-06
1,Oilseed farming,346,Motor vehicle body manufacturing,1.7486009827210648E-07
1,Oilseed farming,351,Motor vehicle electrical and electronic equipment manufacturing,4.5175318780255611E-06
1,Oilseed farming,353,Motor vehicle transmission and power train parts manufacturing,8.6450071492286335E-07
1,Oilseed farming,356,Other motor vehicle parts manufacturing,6.1657149379416507E-05
1,Oilseed farming,376,"Showcase, partition, shelving, and locker manufacturing",8.9808355890734868E-09
1,Oilseed farming,385,Sporting and athletic goods manufacturing,1.2598223064321041E-08
1,Oilseed farming,388,Sign manufacturing,2.3216191866680954E-09
1,Oilseed farming,394,All other miscellaneous manufacturing,7.3671709482425263E-06
1,Oilseed farming,395,Wholesale trade,0.061276793560908871
1,Oilseed farming,397,Retail - Furniture and home furnishings stores,2.4329353470221426E-05
1,Oilseed farming,398,Retail - Electronics and appliance stores,1.9499677256344834E-05
1,Oilseed farming,399,Retail - Building material and garden equipment and supplies stores,0.00049017615283067362
1,Oilseed farming,401,Retail - Health and personal care stores,0.0007405142399444925
1,Oilseed farming,402,Retail - Gasoline stores,0.00058391429753812396
1,Oilseed farming,403,Retail - Clothing and clothing accessories stores,0.00037447006025238122
1,Oilseed farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",0.00010469661462157547
1,Oilseed farming,405,Retail - General merchandise stores,0.0023912860883822107
1,Oilseed farming,406,Retail - Miscellaneous store retailers,0.00050970819198041528
1,Oilseed farming,407,Retail - Nonstore retailers,0.0016616330790329703
1,Oilseed farming,411,Truck transportation,0.069312190962160791
1,Oilseed farming,413,Pipeline transportation,0.004405321088752856
1,Oilseed farming,416,Warehousing and storage,0.0038432920907858215
1,Oilseed farming,419,Book publishers,3.4937084313092499E-06
1,Oilseed farming,427,Wired telecommunications carriers,0.00043085430211390469
1,Oilseed farming,428,Wireless telecommunications carriers (except satellite),0.0024218643949695529
1,Oilseed farming,429,"Satellite, telecommunications resellers, and all other telecommunications",9.764891028912065E-05
1,Oilseed farming,433,Monetary authorities and depository credit intermediation,0.026169770744173704
1,Oilseed farming,434,Nondepository credit intermediation and related activities,0.0037153002297480864
1,Oilseed farming,435,Securities and commodity contracts intermediation and brokerage,0.00024545984478125879
1,Oilseed farming,436,Other financial investment activities,0.004372645846935197
1,Oilseed farming,437,Insurance carriers,0.02600571070327673
1,Oilseed farming,438,"Insurance agencies, brokerages, and related activities",0.0062394899985362962
1,Oilseed farming,440,Real estate,0.19045173666559379
1,Oilseed farming,443,General and consumer goods rental except video tapes and discs,0.00021846904798759545
1,Oilseed farming,445,Commercial and industrial machinery and equipment rental and leasing,0.015645076576366046
1,Oilseed farming,446,Lessors of nonfinancial intangible assets,0.00068078994899391232
1,Oilseed farming,447,Legal services,0.0011991366947169263
1,Oilseed farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.0098702495469121798
1,Oilseed farming,449,"Architectural, engineering, and related services",0.00024490834709111134
1,Oilseed farming,451,Custom computer programming services,1.7925086194205326E-06
1,Oilseed farming,452,Computer systems design services,0.00013488487449549516
1,Oilseed farming,453,"Other computer related services, including facilities management",0.0001808949483196147
1,Oilseed farming,454,Management consulting services,0.00018262311346617724
1,Oilseed farming,460,"Marketing research and all other miscellaneous professional, scientific, and technical services",0.00036314675899163512
1,Oilseed farming,462,Office administrative services,0.00019808970547098917
1,Oilseed farming,464,Employment services,0.0004261348569990081
1,Oilseed farming,465,Business support services,0.00094401968103949296
1,Oilseed farming,468,Services to buildings,0.00021444825848638063
1,Oilseed farming,469,Landscape and horticultural services,0.00025024923739815422
1,Oilseed farming,470,Other support services,1.1860686306761894E-05
1,Oilseed farming,471,Waste management and remediation services,0.0037870495317238739
1,Oilseed farming,473,"Junior colleges, colleges, universities, and professional schools",0.00029761738406126892
1,Oilseed farming,488,Performing arts companies,1.5549377648235285E-05
1,Oilseed farming,491,Promoters of performing arts and sports and agents for public figures,5.6047922129801378E-05
1,Oilseed farming,496,Other amusement and recreation industries,0.0013873350300709908
1,Oilseed farming,499,"Hotels and motels, including casino hotels",0.00055330947198303781
1,Oilseed farming,500,Other accommodations,3.6434787362143919E-05
1,Oilseed farming,501,Full-service restaurants,0.00015156109643769608
1,Oilseed farming,502,Limited-service restaurants,0.0045123048619165607
1,Oilseed farming,503,All other food and drinking places,0.0008490632281369509
1,Oilseed farming,504,"Automotive repair and maintenance, except car washes",0.005376516305462431
1,Oilseed farming,506,Electronic and precision equipment repair and maintenance,0.00050090225587680337
1,Oilseed farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.00069745257624057033
1,Oilseed farming,515,Business and professional associations,0.0055043562038760152
1,Oilseed farming,518,Postal service,0.00083321330296357021
1,Oilseed farming,5001,Employee Compensation,0.16166606545448303
1,Oilseed farming,6001,Proprietor Income,3.3423449993133545
1,Oilseed farming,7001,Other Property Type Income,11.42473316192627
1,Oilseed farming,8001,Tax on Production and Imports,0.31970474123954773
1,Oilseed farming,11001,Federal Government NonDefense,0.00030293534035417475
1,Oilseed farming,12001,State/Local Govt NonEducation,0.022781611902423868
1,Oilseed farming,14002,Inventory Additions/Deletions,0.0022835437853002071
1,Oilseed farming,25001,Foreign Trade,0.3240351718421296
1,Oilseed farming,28001,Domestic Trade,3.5315188130208943
2,Grain farming,1,Oilseed farming,0.10506906506088853
2,Grain farming,2,Grain farming,0.18570169574676498
2,Grain farming,3,Vegetable and melon farming,0.063218740282579233
2,Grain farming,4,Fruit farming,0.012686565237273184
2,Grain farming,5,Tree nut farming,9.5862479449158053E-06
2,Grain farming,6,"Greenhouse, nursery, and floriculture production",0.028384826283256892
2,Grain farming,9,Sugarcane and sugar beet farming,0.074069813552116948
2,Grain farming,10,All other crop farming,0.13873813749220432
2,Grain farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.069743833630559138
2,Grain farming,12,Dairy cattle and milk production,0.059816372133696838
2,Grain farming,13,Poultry and egg production,0.0016732754145238615
2,Grain farming,14,"Animal production, except cattle and poultry and eggs",0.010137138997401429
2,Grain farming,19,Support activities for agriculture and forestry,2.1465543392360189
2,Grain farming,20,Extraction of natural gas and crude petroleum,0.0052883741533338302
2,Grain farming,30,Stone mining and quarrying,0.025819499426645187
2,Grain farming,31,Sand and gravel mining,0.0069591507773882899
2,Grain farming,49,Electric power transmission and distribution,0.046154316027633868
2,Grain farming,50,Natural gas distribution,0.076430157180589653
2,Grain farming,51,"Water, sewage and other systems",0.0046030476553283184
2,Grain farming,62,Maintenance and repair construction of nonresidential structures,0.30080050601374708
2,Grain farming,123,Other textile product mills,2.8471874882811344E-06
2,Grain farming,139,Wood windows and door manufacturing,5.5577144418266774E-07
2,Grain farming,142,Wood container and pallet manufacturing,0.00022909909941253373
2,Grain farming,154,Printing,1.8991678468169119E-05
2,Grain farming,164,Other basic inorganic chemical manufacturing,0.00049172704286248176
2,Grain farming,185,Custom compounding of purchased resins,6.2058893117792458E-07
2,Grain farming,189,Unlaminated plastics profile shape manufacturing,0.0021170633374796022
2,Grain farming,190,Plastics pipe and pipe fitting manufacturing,1.4737658735172927E-06
2,Grain farming,193,Urethane and other foam product (except polystyrene) manufacturing,4.3751302820313362E-07
2,Grain farming,195,Other plastics product manufacturing,0.00045801482880943739
2,Grain farming,229,Ferrous metal foundries,1.0620810372943449E-06
2,Grain farming,236,Handtool manufacturing,3.2974232555845525E-05
2,Grain farming,238,Fabricated structural metal manufacturing,2.9962267596738261E-07
2,Grain farming,239,Plate work manufacturing,4.8279818403730232E-05
2,Grain farming,240,Metal window and door manufacturing,7.0330642493231319E-07
2,Grain farming,243,Power boiler and heat exchanger manufacturing,4.0377247114046182E-07
2,Grain farming,248,Spring and wire product manufacturing,8.9122475961994282E-06
2,Grain farming,249,Machine shops,3.8419555306852191E-05
2,Grain farming,250,"Turned product and screw, nut, and bolt manufacturing",1.1569137100411411E-06
2,Grain farming,252,Metal coating and nonprecious engraving,8.8863419314562286E-08
2,Grain farming,261,Other fabricated metal manufacturing,0.00064790584979021459
2,Grain farming,263,Lawn and garden equipment manufacturing,3.7071355584562728E-05
2,Grain farming,264,Construction machinery manufacturing,1.8380453097159317E-05
2,Grain farming,269,"Sawmill, woodworking, and paper machinery",2.9489207885942905E-08
2,Grain farming,278,Industrial mold manufacturing,2.3242222842307882E-08
2,Grain farming,279,"Special tool, die, jig, and fixture manufacturing",1.4896693286989911E-07
2,Grain farming,280,Cutting tool and machine tool accessory manufacturing,1.8657085960282181E-07
2,Grain farming,281,Machine tool manufacturing,3.0713536340662626E-07
2,Grain farming,282,Rolling mill and other metalworking machinery manufacturing,2.3902896247856047E-08
2,Grain farming,300,"Scales, balances, and miscellaneous general purpose machinery manufacturing",1.1437906755191161E-06
2,Grain farming,327,Small electrical appliance manufacturing,1.0833685990547647E-06
2,Grain farming,335,Relay and industrial control manufacturing,1.951200791816993E-07
2,Grain farming,345,Heavy duty truck manufacturing,5.1445060302535107E-06
2,Grain farming,346,Motor vehicle body manufacturing,5.9386228890080423E-07
2,Grain farming,351,Motor vehicle electrical and electronic equipment manufacturing,1.3123386488801767E-05
2,Grain farming,353,Motor vehicle transmission and power train parts manufacturing,2.9541309571323444E-06
2,Grain farming,354,Motor vehicle seating and interior trim manufacturing,3.0632640333416662E-06
2,Grain farming,356,Other motor vehicle parts manufacturing,0.00020940086400272895
2,Grain farming,376,"Showcase, partition, shelving, and locker manufacturing",2.4677955203456176E-08
2,Grain farming,384,Jewelry and silverware manufacturing,3.5330207058258816E-08
2,Grain farming,385,Sporting and athletic goods manufacturing,3.461797993268381E-08
2,Grain farming,388,Sign manufacturing,9.4034569714024005E-07
2,Grain farming,394,All other miscellaneous manufacturing,2.3352457338270041E-05
2,Grain farming,395,Wholesale trade,0.19081801496851014
2,Grain farming,397,Retail - Furniture and home furnishings stores,8.7134653093838554E-05
2,Grain farming,398,Retail - Electronics and appliance stores,6.9837352039325319E-05
2,Grain farming,399,Retail - Building material and garden equipment and supplies stores,0.0017555474282032191
2,Grain farming,400,Retail - Food and beverage stores,0.0016321806979953946
2,Grain farming,401,Retail - Health and personal care stores,0.0026521237070870063
2,Grain farming,402,Retail - Gasoline stores,0.0020912668949730762
2,Grain farming,403,Retail - Clothing and clothing accessories stores,0.0013411504274962877
2,Grain farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",0.00037496701891010648
2,Grain farming,405,Retail - General merchandise stores,0.0048727915308335312
2,Grain farming,406,Retail - Miscellaneous store retailers,0.0018255007382684541
2,Grain farming,407,Retail - Nonstore retailers,0.0059510762963852493
2,Grain farming,411,Truck transportation,0.16162112880065038
2,Grain farming,413,Pipeline transportation,0.028260444478193314
2,Grain farming,416,Warehousing and storage,0.0025318982890443764
2,Grain farming,417,Newspaper publishers,3.5932949433040238E-05
2,Grain farming,419,Book publishers,7.7971968112510327E-06
2,Grain farming,426,Cable and other subscription programming,1.0285010191576167E-05
2,Grain farming,427,Wired telecommunications carriers,0.00085902517722147298
2,Grain farming,428,Wireless telecommunications carriers (except satellite),0.0050356955720011753
2,Grain farming,429,"Satellite, telecommunications resellers, and all other telecommunications",0.00025416543860041704
2,Grain farming,430,"Data processing, hosting, and related services",6.862204081313863E-06
2,Grain farming,433,Monetary authorities and depository credit intermediation,0.1008698687923939
2,Grain farming,434,Nondepository credit intermediation and related activities,0.019307220949911441
2,Grain farming,435,Securities and commodity contracts intermediation and brokerage,0.0021422061449560548
2,Grain farming,436,Other financial investment activities,0.010958590846292027
2,Grain farming,437,Insurance carriers,0.14805175995418018
2,Grain farming,438,"Insurance agencies, brokerages, and related activities",0.0061217408643682303
2,Grain farming,440,Real estate,0.85562496471749228
2,Grain farming,443,General and consumer goods rental except video tapes and discs,0.0016665735610295329
2,Grain farming,445,Commercial and industrial machinery and equipment rental and leasing,0.11934720338561888
2,Grain farming,446,Lessors of nonfinancial intangible assets,0.0045581562818608479
2,Grain farming,447,Legal services,0.011728872116872235
2,Grain farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.02220798037829419
2,Grain farming,451,Custom computer programming services,5.8442326792396658E-05
2,Grain farming,452,Computer systems design services,0.0043977395758795779
2,Grain farming,453,"Other computer related services, including facilities management",0.0052856734421292684
2,Grain farming,457,"Advertising, public relations, and related services",9.3776483897153526E-05
2,Grain farming,460,"Marketing research and all other miscellaneous professional, scientific, and technical services",0.039219707595722131
2,Grain farming,462,Office administrative services,0.00018726100767967741
2,Grain farming,465,Business support services,0.0019304866974736434
2,Grain farming,466,Travel arrangement and reservation services,0.0011737819034865621
2,Grain farming,468,Services to buildings,0.0085940843337721784
2,Grain farming,469,Landscape and horticultural services,0.010028819892783925
2,Grain farming,470,Other support services,0.00036039889095040162
2,Grain farming,473,"Junior colleges, colleges, universities, and professional schools",0.0018867752181580266
2,Grain farming,488,Performing arts companies,3.1895296100097233E-05
2,Grain farming,491,Promoters of performing arts and sports and agents for public figures,0.00027024773698405835
2,Grain farming,492,"Independent artists, writers, and performers",3.737025886164317E-05
2,Grain farming,496,Other amusement and recreation industries,0.0026699556503505528
2,Grain farming,499,"Hotels and motels, including casino hotels",0.0024858218921938458
2,Grain farming,500,Other accommodations,0.00016368722134337509
2,Grain farming,501,Full-service restaurants,0.00030884035041463601
2,Grain farming,502,Limited-service restaurants,0.0098078423539482706
2,Grain farming,503,All other food and drinking places,0.0020185202055928164
2,Grain farming,504,"Automotive repair and maintenance, except car washes",0.016636706555308134
2,Grain farming,506,Electronic and precision equipment repair and maintenance,0.001546519459309198
2,Grain farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.0022107849920323386
2,Grain farming,515,Business and professional associations,0.0016622677424061039
2,Grain farming,516,Labor and civic organizations,8.8007921319966783E-08
2,Grain farming,518,Postal service,0.002641119283482346
2,Grain farming,5001,Employee Compensation,0.66928637027740479
2,Grain farming,6001,Proprietor Income,1.0202375650405884
2,Grain farming,7001,Other Property Type Income,4.6911849975585938
2,Grain farming,8001,Tax on Production and Imports,-2.8637850284576416
2,Grain farming,11001,Federal Government NonDefense,0.00087642541689768067
2,Grain farming,12001,State/Local Govt NonEducation,0.097020289849853364
2,Grain farming,14002,Inventory Additions/Deletions,0.0039020952169028177
2,Grain farming,25001,Foreign Trade,1.2722515736787248
2,Grain farming,28001,Domestic Trade,13.410899027716132
3,Vegetable and melon farming,1,Oilseed farming,0.022926340867297945
3,Vegetable and melon farming,2,Grain farming,0.021583970707137912
3,Vegetable and melon farming,3,Vegetable and melon farming,0.043732208695747232
3,Vegetable and melon farming,4,Fruit farming,0.0027802349112077684
3,Vegetable and melon farming,5,Tree nut farming,2.1008070280612912E-06
3,Vegetable and melon farming,6,"Greenhouse, nursery, and floriculture production",0.0062204209748504269
3,Vegetable and melon farming,9,Sugarcane and sugar beet farming,0.016233116053408381
3,Vegetable and melon farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.013250171283033296
3,Vegetable and melon farming,12,Dairy cattle and milk production,0.013108526899854978
3,Vegetable and melon farming,13,Poultry and egg production,0.0003666917995072197
3,Vegetable and melon farming,14,"Animal production, except cattle and poultry and eggs",0.0018709338408891552
3,Vegetable and melon farming,19,Support activities for agriculture and forestry,0.47048296990904248
3,Vegetable and melon farming,20,Extraction of natural gas and crude petroleum,0.00064877421567596794
3,Vegetable and melon farming,30,Stone mining and quarrying,0.0037011768096185671
3,Vegetable and melon farming,31,Sand and gravel mining,0.00099758119423051794
3,Vegetable and melon farming,49,Electric power transmission and distribution,0.036262832139425605
3,Vegetable and melon farming,50,Natural gas distribution,0.0028915121505999619
3,Vegetable and melon farming,51,"Water, sewage and other systems",0.0011474309204097533
3,Vegetable and melon farming,62,Maintenance and repair construction of nonresidential structures,0.10485130866109849
3,Vegetable and melon farming,123,Other textile product mills,3.0600883346917733E-05
3,Vegetable and melon farming,142,Wood container and pallet manufacturing,0.0045399291618564153
3,Vegetable and melon farming,154,Printing,2.2658025848630147E-05
3,Vegetable and melon farming,164,Other basic inorganic chemical manufacturing,0.00010914586040773264
3,Vegetable and melon farming,185,Custom compounding of purchased resins,6.1885402940766861E-08
3,Vegetable and melon farming,189,Unlaminated plastics profile shape manufacturing,2.9854141165952628E-07
3,Vegetable and melon farming,195,Other plastics product manufacturing,2.7050787812222827E-05
3,Vegetable and melon farming,229,Ferrous metal foundries,1.9487656345187792E-07
3,Vegetable and melon farming,236,Handtool manufacturing,7.2703839496862568E-06
3,Vegetable and melon farming,238,Fabricated structural metal manufacturing,6.0635787985214735E-08
3,Vegetable and melon farming,239,Plate work manufacturing,9.7323808602282642E-06
3,Vegetable and melon farming,243,Power boiler and heat exchanger manufacturing,1.2220144835699096E-08
3,Vegetable and melon farming,248,Spring and wire product manufacturing,7.6666071912235743E-07
3,Vegetable and melon farming,249,Machine shops,3.7764829576395235E-06
3,Vegetable and melon farming,250,"Turned product and screw, nut, and bolt manufacturing",1.1371982194378452E-07
3,Vegetable and melon farming,252,Metal coating and nonprecious engraving,2.0381447886478831E-08
3,Vegetable and melon farming,261,Other fabricated metal manufacturing,0.00011888138543110494
3,Vegetable and melon farming,263,Lawn and garden equipment manufacturing,8.707806290879274E-06
3,Vegetable and melon farming,264,Construction machinery manufacturing,1.582275153369652E-06
3,Vegetable and melon farming,269,"Sawmill, woodworking, and paper machinery",6.5019821223195533E-09
3,Vegetable and melon farming,278,Industrial mold manufacturing,2.2846141105295936E-09
3,Vegetable and melon farming,279,"Special tool, die, jig, and fixture manufacturing",1.4642831537954731E-08
3,Vegetable and melon farming,280,Cutting tool and machine tool accessory manufacturing,3.9616359026364914E-08
3,Vegetable and melon farming,281,Machine tool manufacturing,3.0190132062614724E-08
3,Vegetable and melon farming,282,Rolling mill and other metalworking machinery manufacturing,2.5302909176723749E-09
3,Vegetable and melon farming,300,"Scales, balances, and miscellaneous general purpose machinery manufacturing",1.207184964820089E-07
3,Vegetable and melon farming,335,Relay and industrial control manufacturing,1.9179495870517794E-08
3,Vegetable and melon farming,345,Heavy duty truck manufacturing,4.5511529192529348E-07
3,Vegetable and melon farming,346,Motor vehicle body manufacturing,5.253678449991244E-08
3,Vegetable and melon farming,351,Motor vehicle electrical and electronic equipment manufacturing,1.7888934788333087E-06
3,Vegetable and melon farming,353,Motor vehicle transmission and power train parts manufacturing,2.5262244324564476E-07
3,Vegetable and melon farming,356,Other motor vehicle parts manufacturing,1.8524914711668186E-05
3,Vegetable and melon farming,388,Sign manufacturing,1.92950003444312E-06
3,Vegetable and melon farming,394,All other miscellaneous manufacturing,5.0615596452851901E-06
3,Vegetable and melon farming,395,Wholesale trade,0.034148555075254272
3,Vegetable and melon farming,397,Retail - Furniture and home furnishings stores,1.447185650566311E-05
3,Vegetable and melon farming,398,Retail - Electronics and appliance stores,1.1599014197029561E-05
3,Vegetable and melon farming,399,Retail - Building material and garden equipment and supplies stores,0.00029157201931224314
3,Vegetable and melon farming,401,Retail - Health and personal care stores,0.00044048090456835776
3,Vegetable and melon farming,402,Retail - Gasoline stores,0.00034733038709999775
3,Vegetable and melon farming,403,Retail - Clothing and clothing accessories stores,0.00022274644808528699
3,Vegetable and melon farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",6.2276803829152544E-05
3,Vegetable and melon farming,406,Retail - Miscellaneous store retailers,0.00030319029928611158
3,Vegetable and melon farming,407,Retail - Nonstore retailers,0.00098839107767687007
3,Vegetable and melon farming,411,Truck transportation,0.027203478122938218
3,Vegetable and melon farming,413,Pipeline transportation,0.0036602720406300193
3,Vegetable and melon farming,416,Warehousing and storage,0.0014066854612752588
3,Vegetable and melon farming,417,Newspaper publishers,7.4173263455375865E-05
3,Vegetable and melon farming,419,Book publishers,1.3994688537473756E-06
3,Vegetable and melon farming,426,Cable and other subscription programming,2.123045295605256E-05
3,Vegetable and melon farming,427,Wired telecommunications carriers,0.00017237958879486037
3,Vegetable and melon farming,428,Wireless telecommunications carriers (except satellite),0.0009111888029213755
3,Vegetable and melon farming,429,"Satellite, telecommunications resellers, and all other telecommunications",8.2858432741290608E-05
3,Vegetable and melon farming,430,"Data processing, hosting, and related services",3.4339517965975433E-06
3,Vegetable and melon farming,433,Monetary authorities and depository credit intermediation,0.010659644861853224
3,Vegetable and melon farming,434,Nondepository credit intermediation and related activities,0.0025496932269524208
3,Vegetable and melon farming,435,Securities and commodity contracts intermediation and brokerage,0.00021589779329966169
3,Vegetable and melon farming,436,Other financial investment activities,0.0019845238138848642
3,Vegetable and melon farming,437,Insurance carriers,0.0031495118576516101
3,Vegetable and melon farming,438,"Insurance agencies, brokerages, and related activities",0.0032401482599276332
3,Vegetable and melon farming,440,Real estate,0.066173770811408517
3,Vegetable and melon farming,443,General and consumer goods rental except video tapes and discs,0.00020421057607415
3,Vegetable and melon farming,445,Commercial and industrial machinery and equipment rental and leasing,0.014623992965293375
3,Vegetable and melon farming,446,Lessors of nonfinancial intangible assets,0.0019090736727270241
3,Vegetable and melon farming,447,Legal services,0.003698886003542956
3,Vegetable and melon farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.0079286490420089617
3,Vegetable and melon farming,451,Custom computer programming services,2.5132796578493898E-05
3,Vegetable and melon farming,452,Computer systems design services,0.0018912234238319114
3,Vegetable and melon farming,453,"Other computer related services, including facilities management",0.0022836043307387088
3,Vegetable and melon farming,457,"Advertising, public relations, and related services",0.00019357465193619791
3,Vegetable and melon farming,462,Office administrative services,3.9625890528451925E-05
3,Vegetable and melon farming,465,Business support services,0.00031293677514446921
3,Vegetable and melon farming,466,Travel arrangement and reservation services,0.001884505532617764
3,Vegetable and melon farming,468,Services to buildings,0.0043097228032872303
3,Vegetable and melon farming,469,Landscape and horticultural services,0.0050292071939829208
3,Vegetable and melon farming,470,Other support services,0.00092682623326936775
3,Vegetable and melon farming,473,"Junior colleges, colleges, universities, and professional schools",0.00021637254496514186
3,Vegetable and melon farming,488,Performing arts companies,7.2672704928386685E-06
3,Vegetable and melon farming,491,Promoters of performing arts and sports and agents for public figures,2.6194964543358162E-05
3,Vegetable and melon farming,496,Other amusement and recreation industries,0.00043226330490679643
3,Vegetable and melon farming,499,"Hotels and motels, including casino hotels",0.00019225119116590347
3,Vegetable and melon farming,500,Other accommodations,1.2659519173523117E-05
3,Vegetable and melon farming,502,Limited-service restaurants,0.0033742462636912607
3,Vegetable and melon farming,503,All other food and drinking places,0.00039682433425952679
3,Vegetable and melon farming,504,"Automotive repair and maintenance, except car washes",0.0016752052101343118
3,Vegetable and melon farming,506,Electronic and precision equipment repair and maintenance,0.00017025842369427016
3,Vegetable and melon farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.00021731100695834837
3,Vegetable and melon farming,515,Business and professional associations,0.00044583913390482122
3,Vegetable and melon farming,516,Labor and civic organizations,1.816670985493002E-07
3,Vegetable and melon farming,518,Postal service,0.00051922219183071772
3,Vegetable and melon farming,5001,Employee Compensation,3.3892416954040527
3,Vegetable and melon farming,6001,Proprietor Income,4.4355344772338867
3,Vegetable and melon farming,7001,Other Property Type Income,2.9187960624694824
3,Vegetable and melon farming,8001,Tax on Production and Imports,0.10727975517511368
3,Vegetable and melon farming,11001,Federal Government NonDefense,1.548558177230922E-05
3,Vegetable and melon farming,12001,State/Local Govt NonEducation,0.02019676979417058
3,Vegetable and melon farming,14002,Inventory Additions/Deletions,0.0001868900171643717
3,Vegetable and melon farming,25001,Foreign Trade,0.20277845629942043
3,Vegetable and melon farming,28001,Domestic Trade,2.162264218146094
4,Fruit farming,1,Oilseed farming,0.0067831890389906668
4,Fruit farming,2,Grain farming,0.006392754158517866
4,Fruit farming,3,Vegetable and melon farming,0.004206890022371429
4,Fruit farming,4,Fruit farming,0.00085593123299805562
