Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
3,Vegetable and melon farming,333,Motor and generator manufacturing,6.8317636556496696E-09
3,Vegetable and melon farming,356,Other motor vehicle parts manufacturing,5.7170257295264734E-07
3,Vegetable and melon farming,388,Sign manufacturing,1.074818084746274E-08
3,Vegetable and melon farming,394,All other miscellaneous manufacturing,1.8055400122153545E-07
3,Vegetable and melon farming,395,Wholesale trade,0.0012354835898135547
3,Vegetable and melon farming,397,Retail - Furniture and home furnishings stores,1.1384267827771366E-06
3,Vegetable and melon farming,398,Retail - Electronics and appliance stores,3.639358123393967E-07
3,Vegetable and melon farming,399,Retail - Building material and garden equipment and supplies stores,5.9951525689215935E-06
3,Vegetable and melon farming,401,Retail - Health and personal care stores,9.7392777391890517E-06
3,Vegetable and melon farming,402,Retail - Gasoline stores,7.2643941404192396E-06
3,Vegetable and melon farming,403,Retail - Clothing and clothing accessories stores,2.0957733853397805E-05
3,Vegetable and melon farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",3.1363744600338816E-06
3,Vegetable and melon farming,406,Retail - Miscellaneous store retailers,7.8511442816416098E-06
3,Vegetable and melon farming,407,Retail - Nonstore retailers,1.6684482174450206E-05
3,Vegetable and melon farming,408,Air transportation,2.6994529596097302E-06
3,Vegetable and melon farming,411,Truck transportation,0.00034868663793060153
3,Vegetable and melon farming,413,Pipeline transportation,7.8493824455962548E-07
3,Vegetable and melon farming,416,Warehousing and storage,0.00016805851981245221
3,Vegetable and melon farming,417,Newspaper publishers,4.6286625066851831E-06
3,Vegetable and melon farming,422,Software publishers,1.1990998924213988E-05
3,Vegetable and melon farming,425,Radio and television broadcasting,3.1178571910866028E-06
3,Vegetable and melon farming,427,Wired telecommunications carriers,1.6674435803368053E-05
3,Vegetable and melon farming,428,Wireless telecommunications carriers (except satellite),0.00010292801048779592
3,Vegetable and melon farming,430,"Data processing, hosting, and related services",2.9992846488283047E-07
3,Vegetable and melon farming,433,Monetary authorities and depository credit intermediation,0.00050462273181592701
3,Vegetable and melon farming,434,Nondepository credit intermediation and related activities,7.3717680373010155E-05
3,Vegetable and melon farming,435,Securities and commodity contracts intermediation and brokerage,3.0697912653786523E-06
3,Vegetable and melon farming,436,Other financial investment activities,3.4457628950572991E-06
3,Vegetable and melon farming,437,Insurance carriers,3.6008811648858066E-05
3,Vegetable and melon farming,438,"Insurance agencies, brokerages, and related activities",6.5702253260315879E-05
3,Vegetable and melon farming,440,Real estate,0.0017058284725324779
3,Vegetable and melon farming,442,Automotive equipment rental and leasing,0.00020405628992502603
3,Vegetable and melon farming,443,General and consumer goods rental except video tapes and discs,5.6672856136577771E-06
3,Vegetable and melon farming,445,Commercial and industrial machinery and equipment rental and leasing,0.00023562726999046442
3,Vegetable and melon farming,446,Lessors of nonfinancial intangible assets,0.00013809102274358644
3,Vegetable and melon farming,447,Legal services,9.9826942865376828E-05
3,Vegetable and melon farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.00029901369878834044
3,Vegetable and melon farming,451,Custom computer programming services,1.69676743309169E-06
3,Vegetable and melon farming,452,Computer systems design services,1.8597391432164864E-05
3,Vegetable and melon farming,453,"Other computer related services, including facilities management",4.2541326979377708E-05
3,Vegetable and melon farming,457,"Advertising, public relations, and related services",1.5962723542693486E-06
3,Vegetable and melon farming,462,Office administrative services,6.9535869184181217E-07
3,Vegetable and melon farming,463,Facilities support services,4.5274985705956234E-08
3,Vegetable and melon farming,465,Business support services,2.0623338048554151E-06
3,Vegetable and melon farming,466,Travel arrangement and reservation services,9.6048763117291525E-06
3,Vegetable and melon farming,468,Services to buildings,9.9785620752313071E-05
3,Vegetable and melon farming,469,Landscape and horticultural services,0.00010124976585918107
3,Vegetable and melon farming,470,Other support services,3.6216777188799963E-06
3,Vegetable and melon farming,488,Performing arts companies,1.7925393213218539E-06
3,Vegetable and melon farming,491,Promoters of performing arts and sports and agents for public figures,1.5904477470605821E-06
3,Vegetable and melon farming,496,Other amusement and recreation industries,1.7116244868859202E-05
3,Vegetable and melon farming,499,"Hotels and motels, including casino hotels",7.6741791833448165E-05
3,Vegetable and melon farming,500,Other accommodations,2.335830865719586E-07
3,Vegetable and melon farming,502,Limited-service restaurants,6.8101159870776872E-05
3,Vegetable and melon farming,503,All other food and drinking places,1.0516197307895193E-05
3,Vegetable and melon farming,504,"Automotive repair and maintenance, except car washes",3.5383877424770369E-05
3,Vegetable and melon farming,506,Electronic and precision equipment repair and maintenance,8.7846252327310561E-06
3,Vegetable and melon farming,507,Commercial and industrial machinery and equipment repair and maintenance,2.1761838100215527E-06
3,Vegetable and melon farming,515,Business and professional associations,3.892101192335632E-05
3,Vegetable and melon farming,516,Labor and civic organizations,3.6676037876137428E-08
3,Vegetable and melon farming,518,Postal service,1.0471497291685656E-05
3,Vegetable and melon farming,526,Other local government enterprises,0.0014831525309657728
3,Vegetable and melon farming,5001,Employee Compensation,0.18435490131378174
3,Vegetable and melon farming,6001,Proprietor Income,0.37137535214424133
3,Vegetable and melon farming,7001,Other Property Type Income,0.72018975019454956
3,Vegetable and melon farming,8001,Tax on Production and Imports,0.0089822439476847649
3,Vegetable and melon farming,11001,Federal Government NonDefense,7.3105830440042402E-08
3,Vegetable and melon farming,12001,State/Local Govt NonEducation,0.0022396622619823246
3,Vegetable and melon farming,14002,Inventory Additions/Deletions,5.0647751536570584E-07
3,Vegetable and melon farming,25001,Foreign Trade,0.0040756073743793168
3,Vegetable and melon farming,28001,Domestic Trade,0.046382440312091829
4,Fruit farming,1,Oilseed farming,2.9059693137604287E-06
4,Fruit farming,2,Grain farming,3.0872626131300818E-05
4,Fruit farming,3,Vegetable and melon farming,9.394864614339915E-05
4,Fruit farming,4,Fruit farming,3.2157017886627615E-05
4,Fruit farming,5,Tree nut farming,8.9720586481660303E-09
4,Fruit farming,6,"Greenhouse, nursery, and floriculture production",0.00023941292293186423
4,Fruit farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.00020279440370374324
4,Fruit farming,12,Dairy cattle and milk production,0.00010148771322851524
4,Fruit farming,13,Poultry and egg production,1.0853361623337082E-05
4,Fruit farming,14,"Animal production, except cattle and poultry and eggs",2.8363827607905817E-05
4,Fruit farming,19,Support activities for agriculture and forestry,0.00053014129963746548
4,Fruit farming,20,Extraction of natural gas and crude petroleum,1.7213021621315713E-06
4,Fruit farming,31,Sand and gravel mining,1.7585413303132904E-07
4,Fruit farming,49,Electric power transmission and distribution,2.9863582602724509E-05
4,Fruit farming,50,Natural gas distribution,2.1746855869711479E-05
4,Fruit farming,62,Maintenance and repair construction of nonresidential structures,0.00024929682127663999
4,Fruit farming,120,Curtain and linen mills,4.8129600590408884E-10
4,Fruit farming,121,Textile bag and canvas mills,5.8859872154848314E-08
4,Fruit farming,123,Other textile product mills,1.1516004214527184E-10
4,Fruit farming,136,Veneer and plywood manufacturing,2.1912985915735516E-08
4,Fruit farming,145,All other miscellaneous wood product manufacturing,2.0594615470024419E-06
4,Fruit farming,154,Printing,4.8706511595609495E-08
4,Fruit farming,167,Synthetic rubber manufacturing,3.8389393222177043E-08
4,Fruit farming,188,Plastics packaging materials and unlaminated film and sheet manufacturing,8.347236620622801E-08
4,Fruit farming,195,Other plastics product manufacturing,1.4739088393199006E-08
4,Fruit farming,213,Cut stone and stone product manufacturing,3.2502359062886149E-08
4,Fruit farming,238,Fabricated structural metal manufacturing,1.5616583337573992E-10
4,Fruit farming,263,Lawn and garden equipment manufacturing,1.5546509234725856E-07
4,Fruit farming,275,Air purification and ventilation equipment manufacturing,1.2956638347046894E-11
4,Fruit farming,279,"Special tool, die, jig, and fixture manufacturing",2.3796334122080719E-12
4,Fruit farming,281,Machine tool manufacturing,1.7833870464350454E-11
4,Fruit farming,300,"Scales, balances, and miscellaneous general purpose machinery manufacturing",4.0922311553034631E-10
4,Fruit farming,333,Motor and generator manufacturing,1.6118825995227437E-09
4,Fruit farming,356,Other motor vehicle parts manufacturing,1.1157501989973707E-07
4,Fruit farming,388,Sign manufacturing,4.0557862559275818E-12
4,Fruit farming,394,All other miscellaneous manufacturing,3.6431539926796703E-08
4,Fruit farming,395,Wholesale trade,0.00014937554458060998
4,Fruit farming,397,Retail - Furniture and home furnishings stores,1.444294081192417E-07
4,Fruit farming,398,Retail - Electronics and appliance stores,2.7398223099818551E-08
4,Fruit farming,399,Retail - Building material and garden equipment and supplies stores,6.7803861426634846E-07
4,Fruit farming,401,Retail - Health and personal care stores,7.306105707927113E-07
4,Fruit farming,402,Retail - Gasoline stores,7.9094200679990026E-07
4,Fruit farming,403,Retail - Clothing and clothing accessories stores,2.3944089265104558E-06
4,Fruit farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",2.7827991252939339E-07
4,Fruit farming,406,Retail - Miscellaneous store retailers,9.4278490150498905E-07
4,Fruit farming,407,Retail - Nonstore retailers,1.6688748631528676E-06
4,Fruit farming,408,Air transportation,3.3148027846132289E-07
4,Fruit farming,411,Truck transportation,4.2629111811208487E-05
4,Fruit farming,413,Pipeline transportation,9.9173036017006578E-08
4,Fruit farming,416,Warehousing and storage,3.1577255720290076E-05
4,Fruit farming,422,Software publishers,1.531528599698663E-06
4,Fruit farming,427,Wired telecommunications carriers,3.7069274577846388E-06
4,Fruit farming,428,Wireless telecommunications carriers (except satellite),2.2137935969515632E-05
4,Fruit farming,430,"Data processing, hosting, and related services",3.7894469151883426E-08
4,Fruit farming,433,Monetary authorities and depository credit intermediation,0.0001262290377115477
4,Fruit farming,434,Nondepository credit intermediation and related activities,1.5160918159489584E-05
4,Fruit farming,435,Securities and commodity contracts intermediation and brokerage,6.0869252104021974E-07
4,Fruit farming,436,Other financial investment activities,6.6484803401718751E-07
4,Fruit farming,437,Insurance carriers,6.2445108881883926E-05
4,Fruit farming,438,"Insurance agencies, brokerages, and related activities",1.7709125775061674E-05
4,Fruit farming,440,Real estate,9.5891474321235792E-05
