Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,504,"Automotive repair and maintenance, except car washes",0.00012974058929779084
1,Oilseed farming,506,Electronic and precision equipment repair and maintenance,1.0809029571989413E-05
1,Oilseed farming,507,Commercial and industrial machinery and equipment repair and maintenance,2.2532893610192266E-05
1,Oilseed farming,518,Postal service,1.9616053687137713E-05
1,Oilseed farming,5001,Employee Compensation,0.0017002073582261801
1,Oilseed farming,6001,Proprietor Income,0.079652003943920136
1,Oilseed farming,7001,Other Property Type Income,0.2766263484954834
1,Oilseed farming,8001,Tax on Production and Imports,0.0076189395040273666
1,Oilseed farming,11001,Federal Government NonDefense,2.9859748151960162E-06
1,Oilseed farming,12001,State/Local Govt NonEducation,0.00032808646130897887
1,Oilseed farming,14002,Inventory Additions/Deletions,2.9991414345141166E-05
1,Oilseed farming,25001,Foreign Trade,0.0075852081106074255
1,Oilseed farming,28001,Domestic Trade,0.076304722703344902
2,Grain farming,1,Oilseed farming,0.0019263513163288726
2,Grain farming,2,Grain farming,0.0095138719712525299
2,Grain farming,3,Vegetable and melon farming,8.9319933429737181E-05
2,Grain farming,4,Fruit farming,0.0011717048586510348
2,Grain farming,5,Tree nut farming,2.9250563562252996E-06
2,Grain farming,6,"Greenhouse, nursery, and floriculture production",0.0024439375172855549
2,Grain farming,10,All other crop farming,0.013390835591219674
2,Grain farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.016759261885441079
2,Grain farming,12,Dairy cattle and milk production,0.024355237257914331
2,Grain farming,13,Poultry and egg production,0.00020752152477136049
2,Grain farming,14,"Animal production, except cattle and poultry and eggs",0.0065914391236041592
2,Grain farming,19,Support activities for agriculture and forestry,0.33322622799492407
2,Grain farming,20,Extraction of natural gas and crude petroleum,0.0039527606209872612
2,Grain farming,31,Sand and gravel mining,0.00040427498941072657
2,Grain farming,62,Maintenance and repair construction of nonresidential structures,0.023621137356051536
2,Grain farming,154,Printing,3.8531759953954679E-07
2,Grain farming,180,Polish and other sanitation good manufacturing,0.0049750648330412761
2,Grain farming,195,Other plastics product manufacturing,7.7901371879763703E-07
2,Grain farming,249,Machine shops,1.0692659130137147E-06
2,Grain farming,264,Construction machinery manufacturing,0.00057994383143572525
2,Grain farming,279,"Special tool, die, jig, and fixture manufacturing",2.1168192534359764E-08
2,Grain farming,280,Cutting tool and machine tool accessory manufacturing,5.2099720538500071E-08
2,Grain farming,394,All other miscellaneous manufacturing,1.2786294508179084E-06
2,Grain farming,395,Wholesale trade,0.035877856264746599
2,Grain farming,397,Retail - Furniture and home furnishings stores,3.4147759369109745E-06
2,Grain farming,398,Retail - Electronics and appliance stores,1.9019068172895608E-06
2,Grain farming,399,Retail - Building material and garden equipment and supplies stores,0.00016716776504004452
2,Grain farming,400,Retail - Food and beverage stores,0.00015984887055160886
2,Grain farming,401,Retail - Health and personal care stores,0.00012825093661941473
2,Grain farming,402,Retail - Gasoline stores,0.00021105418470411357
2,Grain farming,403,Retail - Clothing and clothing accessories stores,0.00027936939120819237
2,Grain farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",3.6018502073892518E-05
2,Grain farming,405,Retail - General merchandise stores,9.8911610218342574E-06
2,Grain farming,406,Retail - Miscellaneous store retailers,0.00022337778635668666
2,Grain farming,407,Retail - Nonstore retailers,0.0010457584370611867
2,Grain farming,408,Air transportation,0.00051516564373259299
2,Grain farming,411,Truck transportation,0.019323972895250785
2,Grain farming,416,Warehousing and storage,0.0014728600758282529
2,Grain farming,417,Newspaper publishers,5.4764073442122615E-06
2,Grain farming,426,Cable and other subscription programming,6.403001564302005E-06
2,Grain farming,429,"Satellite, telecommunications resellers, and all other telecommunications",0.00010858329251210372
2,Grain farming,433,Monetary authorities and depository credit intermediation,0.0055799870741854996
2,Grain farming,434,Nondepository credit intermediation and related activities,0.00011775835526776392
2,Grain farming,438,"Insurance agencies, brokerages, and related activities",0.00060394605740694135
2,Grain farming,440,Real estate,0.087631566315027776
2,Grain farming,443,General and consumer goods rental except video tapes and discs,0.00021868828618435386
2,Grain farming,445,Commercial and industrial machinery and equipment rental and leasing,0.0016514545969426447
2,Grain farming,446,Lessors of nonfinancial intangible assets,0.0015815703837321338
2,Grain farming,447,Legal services,0.00054002957401907969
2,Grain farming,451,Custom computer programming services,3.1265734957112035E-06
2,Grain farming,452,Computer systems design services,4.8573646424768962E-06
2,Grain farming,457,"Advertising, public relations, and related services",2.7055480951834888E-07
2,Grain farming,468,Services to buildings,0.0014755048613417365
2,Grain farming,469,Landscape and horticultural services,0.00049528761665559515
2,Grain farming,488,Performing arts companies,2.9278997046574629E-06
2,Grain farming,492,"Independent artists, writers, and performers",4.5477102447602849E-06
2,Grain farming,496,Other amusement and recreation industries,0.00046504839093433614
2,Grain farming,499,"Hotels and motels, including casino hotels",0.00040246545089626939
2,Grain farming,501,Full-service restaurants,1.9422400751350133E-05
2,Grain farming,502,Limited-service restaurants,0.0003769258622501187
2,Grain farming,503,All other food and drinking places,9.199843259236843E-05
2,Grain farming,504,"Automotive repair and maintenance, except car washes",0.001654767336769683
2,Grain farming,506,Electronic and precision equipment repair and maintenance,0.00013755734829278866
2,Grain farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.00029440383719066959
2,Grain farming,516,Labor and civic organizations,5.0366951969743085E-08
2,Grain farming,518,Postal service,0.00025629383020419998
2,Grain farming,5001,Employee Compensation,0.029185865074396133
2,Grain farming,6001,Proprietor Income,0.10081480443477631
2,Grain farming,7001,Other Property Type Income,0.54702162742614746
2,Grain farming,8001,Tax on Production and Imports,-0.28298500180244446
2,Grain farming,11001,Federal Government NonDefense,3.6279616533611378E-05
2,Grain farming,12001,State/Local Govt NonEducation,0.0057640793463696501
2,Grain farming,14002,Inventory Additions/Deletions,0.0003087752344559571
2,Grain farming,25001,Foreign Trade,0.12275608524227796
2,Grain farming,28001,Domestic Trade,1.192704068673129
3,Vegetable and melon farming,1,Oilseed farming,1.6886985058436757E-06
3,Vegetable and melon farming,2,Grain farming,6.5992479703906766E-06
3,Vegetable and melon farming,3,Vegetable and melon farming,2.1249118489646032E-06
3,Vegetable and melon farming,4,Fruit farming,1.0279954338682706E-06
3,Vegetable and melon farming,5,Tree nut farming,2.5662984520708479E-09
3,Vegetable and melon farming,6,"Greenhouse, nursery, and floriculture production",2.1441782764989898E-06
3,Vegetable and melon farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",8.4845955525377414E-06
3,Vegetable and melon farming,12,Dairy cattle and milk production,2.1367971088326939E-05
3,Vegetable and melon farming,13,Poultry and egg production,1.8206819409280088E-07
3,Vegetable and melon farming,14,"Animal production, except cattle and poultry and eggs",1.1501249497881743E-06
3,Vegetable and melon farming,19,Support activities for agriculture and forestry,0.0002923796894528409
3,Vegetable and melon farming,20,Extraction of natural gas and crude petroleum,1.9412338955188254E-06
3,Vegetable and melon farming,31,Sand and gravel mining,2.3199297951267655E-07
3,Vegetable and melon farming,62,Maintenance and repair construction of nonresidential structures,3.2961126701248639E-05
3,Vegetable and melon farming,154,Printing,2.0092807281755751E-09
3,Vegetable and melon farming,180,Polish and other sanitation good manufacturing,3.6362713932258759E-06
3,Vegetable and melon farming,195,Other plastics product manufacturing,4.0468681653986883E-10
3,Vegetable and melon farming,249,Machine shops,4.207526767244609E-10
3,Vegetable and melon farming,264,Construction machinery manufacturing,1.998562075170387E-07
3,Vegetable and melon farming,279,"Special tool, die, jig, and fixture manufacturing",8.3296156938972615E-12
3,Vegetable and melon farming,280,Cutting tool and machine tool accessory manufacturing,4.4163699867519499E-11
3,Vegetable and melon farming,394,All other miscellaneous manufacturing,1.3055692905858673E-08
3,Vegetable and melon farming,395,Wholesale trade,2.5703092599676375E-05
3,Vegetable and melon farming,397,Retail - Furniture and home furnishings stores,2.2703952585624287E-09
3,Vegetable and melon farming,398,Retail - Electronics and appliance stores,1.2645280946530998E-09
3,Vegetable and melon farming,399,Retail - Building material and garden equipment and supplies stores,1.1114547448524409E-07
3,Vegetable and melon farming,401,Retail - Health and personal care stores,8.5270692140561562E-08
3,Vegetable and melon farming,402,Retail - Gasoline stores,1.4032440172972741E-07
3,Vegetable and melon farming,403,Retail - Clothing and clothing accessories stores,1.8574541172719161E-07
3,Vegetable and melon farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",2.3947760460694576E-08
3,Vegetable and melon farming,406,Retail - Miscellaneous store retailers,1.4851804232161116E-07
3,Vegetable and melon farming,407,Retail - Nonstore retailers,6.952974136990281E-07
3,Vegetable and melon farming,408,Air transportation,3.323812171456392E-07
3,Vegetable and melon farming,411,Truck transportation,1.3020530607069005E-05
3,Vegetable and melon farming,416,Warehousing and storage,3.2758063362517951E-06
3,Vegetable and melon farming,417,Newspaper publishers,4.525392364790445E-08
3,Vegetable and melon farming,426,Cable and other subscription programming,5.2910767981555059E-08
3,Vegetable and melon farming,429,"Satellite, telecommunications resellers, and all other telecommunications",1.3458528127325772E-07
3,Vegetable and melon farming,433,Monetary authorities and depository credit intermediation,2.3597490108944678E-06
3,Vegetable and melon farming,434,Nondepository credit intermediation and related activities,6.3898751428317197E-08
3,Vegetable and melon farming,438,"Insurance agencies, brokerages, and related activities",1.2796583091045612E-06
3,Vegetable and melon farming,440,Real estate,2.7131196848332456E-05
3,Vegetable and melon farming,443,General and consumer goods rental except video tapes and discs,1.0727171179166091E-07
3,Vegetable and melon farming,445,Commercial and industrial machinery and equipment rental and leasing,8.100770332786282E-07
3,Vegetable and melon farming,446,Lessors of nonfinancial intangible assets,2.6517216371376047E-06
3,Vegetable and melon farming,447,Legal services,6.8177050850540353E-07
3,Vegetable and melon farming,451,Custom computer programming services,5.382548248738045E-09
3,Vegetable and melon farming,452,Computer systems design services,8.3621889433083526E-09
3,Vegetable and melon farming,457,"Advertising, public relations, and related services",2.2357113143718098E-09
3,Vegetable and melon farming,468,Services to buildings,2.9620767345940645E-06
3,Vegetable and melon farming,469,Landscape and horticultural services,9.9429010747974396E-07
3,Vegetable and melon farming,488,Performing arts companies,2.6698065588354607E-09
3,Vegetable and melon farming,496,Other amusement and recreation industries,3.0140357401003547E-07
3,Vegetable and melon farming,499,"Hotels and motels, including casino hotels",1.246053004624315E-07
3,Vegetable and melon farming,502,Limited-service restaurants,5.1911687176908446E-07
3,Vegetable and melon farming,503,All other food and drinking places,7.240216797875193E-08
3,Vegetable and melon farming,504,"Automotive repair and maintenance, except car washes",6.6702717047971183E-07
3,Vegetable and melon farming,506,Electronic and precision equipment repair and maintenance,6.0623772690024532E-08
3,Vegetable and melon farming,507,Commercial and industrial machinery and equipment repair and maintenance,1.1584696515934619E-07
3,Vegetable and melon farming,516,Labor and civic organizations,4.1620386735981603E-10
3,Vegetable and melon farming,518,Postal service,2.0170158926657213E-07
3,Vegetable and melon farming,5001,Employee Compensation,0.0020495853386819363
3,Vegetable and melon farming,6001,Proprietor Income,0.0060781561769545078
3,Vegetable and melon farming,7001,Other Property Type Income,0.016418345272541046
3,Vegetable and melon farming,8001,Tax on Production and Imports,0.00014700890460517258
3,Vegetable and melon farming,11001,Federal Government NonDefense,6.2456295445944478E-09
3,Vegetable and melon farming,12001,State/Local Govt NonEducation,4.7246169020172712E-06
3,Vegetable and melon farming,14002,Inventory Additions/Deletions,6.0161638205603351E-09
3,Vegetable and melon farming,25001,Foreign Trade,7.8324528783061247E-05
3,Vegetable and melon farming,28001,Domestic Trade,0.00075535508924640387
4,Fruit farming,1,Oilseed farming,2.4292268061816644E-05
4,Fruit farming,2,Grain farming,9.4949578118827538E-05
4,Fruit farming,3,Vegetable and melon farming,1.4717977646227674E-06
4,Fruit farming,4,Fruit farming,3.6647056367670842E-05
4,Fruit farming,5,Tree nut farming,3.6924193907586068E-08
4,Fruit farming,6,"Greenhouse, nursery, and floriculture production",3.0850702117848471E-05
4,Fruit farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.00014189242833251986
4,Fruit farming,12,Dairy cattle and milk production,0.00030744499833985223
4,Fruit farming,13,Poultry and egg production,2.6196195552223209E-06
4,Fruit farming,14,"Animal production, except cattle and poultry and eggs",2.6222387505240793E-05
4,Fruit farming,19,Support activities for agriculture and forestry,0.0042067410463196842
4,Fruit farming,20,Extraction of natural gas and crude petroleum,1.7915074301271157E-05
4,Fruit farming,31,Sand and gravel mining,9.4133381854453319E-07
4,Fruit farming,62,Maintenance and repair construction of nonresidential structures,0.00032975076021710126
4,Fruit farming,154,Printing,9.9123595296871517E-10
4,Fruit farming,180,Polish and other sanitation good manufacturing,3.1032016921164404E-05
4,Fruit farming,195,Other plastics product manufacturing,3.2265576639765947E-09
4,Fruit farming,249,Machine shops,4.5522398783027502E-09
4,Fruit farming,264,Construction machinery manufacturing,1.9623093992697873E-06
4,Fruit farming,279,"Special tool, die, jig, and fixture manufacturing",9.0120425769802636E-11
4,Fruit farming,280,Cutting tool and machine tool accessory manufacturing,5.0857249472216997E-10
4,Fruit farming,394,All other miscellaneous manufacturing,7.8675327924353241E-08
4,Fruit farming,395,Wholesale trade,0.00016301470784450475
4,Fruit farming,397,Retail - Furniture and home furnishings stores,1.5109527051792477E-08
4,Fruit farming,398,Retail - Electronics and appliance stores,4.9937287349155016E-09
4,Fruit farming,399,Retail - Building material and garden equipment and supplies stores,6.5939374044704762E-07
4,Fruit farming,401,Retail - Health and personal care stores,3.3555048349529729E-07
4,Fruit farming,402,Retail - Gasoline stores,8.0145174086278324E-07
4,Fruit farming,403,Retail - Clothing and clothing accessories stores,1.1131942767959456E-06
4,Fruit farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",1.1145966906148087E-07
4,Fruit farming,406,Retail - Miscellaneous store retailers,9.3553011203855244E-07
4,Fruit farming,407,Retail - Nonstore retailers,3.6482160737118501E-06
4,Fruit farming,408,Air transportation,2.1410030710607587E-06
4,Fruit farming,411,Truck transportation,8.3502320666943575E-05
4,Fruit farming,416,Warehousing and storage,3.2287242483397711E-05
4,Fruit farming,429,"Satellite, telecommunications resellers, and all other telecommunications",1.3347419600889061E-06
4,Fruit farming,433,Monetary authorities and depository credit intermediation,3.0955195427388726E-05
4,Fruit farming,434,Nondepository credit intermediation and related activities,7.1129886014961393E-07
4,Fruit farming,438,"Insurance agencies, brokerages, and related activities",1.8092967626622859E-05
4,Fruit farming,440,Real estate,8.0004138852878687E-05
4,Fruit farming,443,General and consumer goods rental except video tapes and discs,1.1305082787892943E-06
4,Fruit farming,445,Commercial and industrial machinery and equipment rental and leasing,8.5371884852231735E-06
4,Fruit farming,446,Lessors of nonfinancial intangible assets,2.0263614029833888E-05
4,Fruit farming,447,Legal services,5.829940614744027E-06
4,Fruit farming,451,Custom computer programming services,4.0608930827284454E-08
4,Fruit farming,452,Computer systems design services,6.3088995377482217E-08
4,Fruit farming,468,Services to buildings,4.6956677298279001E-06
4,Fruit farming,469,Landscape and horticultural services,2.5219367024716978E-05
4,Fruit farming,488,Performing arts companies,3.3552729936698934E-08
4,Fruit farming,492,"Independent artists, writers, and performers",1.1523018036271896E-07
4,Fruit farming,496,Other amusement and recreation industries,4.5666809516749403E-06
4,Fruit farming,499,"Hotels and motels, including casino hotels",3.6743456509313042E-07
4,Fruit farming,501,Full-service restaurants,3.2659989346449668E-07
4,Fruit farming,502,Limited-service restaurants,7.1305257593409516E-06
4,Fruit farming,503,All other food and drinking places,6.6300491926688822E-07
4,Fruit farming,504,"Automotive repair and maintenance, except car washes",5.353447848817426E-06
4,Fruit farming,506,Electronic and precision equipment repair and maintenance,4.6017677670333454E-07
4,Fruit farming,507,Commercial and industrial machinery and equipment repair and maintenance,1.1791949788724269E-06
4,Fruit farming,518,Postal service,2.0944226877129125E-06
4,Fruit farming,5001,Employee Compensation,0.024418935179710388
4,Fruit farming,6001,Proprietor Income,0.050097260624170303
4,Fruit farming,7001,Other Property Type Income,0.17902879416942596
4,Fruit farming,8001,Tax on Production and Imports,0.0025291373021900654
4,Fruit farming,11001,Federal Government NonDefense,5.6926682260996211E-08
4,Fruit farming,12001,State/Local Govt NonEducation,6.4152441996439671E-05
4,Fruit farming,14002,Inventory Additions/Deletions,2.2744731527407756E-07
4,Fruit farming,25001,Foreign Trade,0.00058038988590219064
4,Fruit farming,28001,Domestic Trade,0.0069994523636614332
5,Tree nut farming,1,Oilseed farming,3.312118213801864E-08
5,Tree nut farming,2,Grain farming,1.2947024506702121E-07
5,Tree nut farming,3,Vegetable and melon farming,1.5373085845434866E-09
5,Tree nut farming,4,Fruit farming,2.0166710573645207E-08
5,Tree nut farming,5,Tree nut farming,1.4651636015160395E-10
5,Tree nut farming,6,"Greenhouse, nursery, and floriculture production",4.2063244774830227E-08
5,Tree nut farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",1.9546720442468465E-07
5,Tree nut farming,12,Dairy cattle and milk production,4.1918464767462283E-07
5,Tree nut farming,13,Poultry and egg production,3.5717093002224674E-09
5,Tree nut farming,14,"Animal production, except cattle and poultry and eggs",3.9204996827710324E-08
5,Tree nut farming,19,Support activities for agriculture and forestry,5.7361794171729595E-06
5,Tree nut farming,20,Extraction of natural gas and crude petroleum,2.6269075282014553E-08
5,Tree nut farming,31,Sand and gravel mining,1.0600037178707743E-09
5,Tree nut farming,62,Maintenance and repair construction of nonresidential structures,2.8925160577483824E-07
5,Tree nut farming,154,Printing,9.8585242402407437E-14
5,Tree nut farming,180,Polish and other sanitation good manufacturing,4.4375385857206573E-08
5,Tree nut farming,195,Other plastics product manufacturing,2.4743522135311666E-12
5,Tree nut farming,249,Machine shops,2.5630605930292502E-12
5,Tree nut farming,264,Construction machinery manufacturing,2.1360331033697046E-09
5,Tree nut farming,279,"Special tool, die, jig, and fixture manufacturing",5.0740760031730089E-14
5,Tree nut farming,280,Cutting tool and machine tool accessory manufacturing,5.0694349770883235E-13
5,Tree nut farming,394,All other miscellaneous manufacturing,9.3541093252121961E-11
5,Tree nut farming,395,Wholesale trade,3.1988682866238672E-07
5,Tree nut farming,397,Retail - Furniture and home furnishings stores,1.9850041021584043E-11
5,Tree nut farming,398,Retail - Electronics and appliance stores,6.560478358804589E-12
5,Tree nut farming,399,Retail - Building material and garden equipment and supplies stores,8.6627413807629386E-10
5,Tree nut farming,401,Retail - Health and personal care stores,4.4082721316204657E-10
5,Tree nut farming,402,Retail - Gasoline stores,1.052901822473903E-09
5,Tree nut farming,403,Retail - Clothing and clothing accessories stores,1.4624514535916737E-09
5,Tree nut farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",1.4642939261161584E-10
5,Tree nut farming,406,Retail - Miscellaneous store retailers,1.2290463364438015E-09
5,Tree nut farming,407,Retail - Nonstore retailers,4.7928195262750305E-09
5,Tree nut farming,408,Air transportation,2.7654554445193385E-09
5,Tree nut farming,411,Truck transportation,8.7772755677764198E-08
5,Tree nut farming,416,Warehousing and storage,3.4734843494617623E-08
5,Tree nut farming,429,"Satellite, telecommunications resellers, and all other telecommunications",1.4783676596044245E-09
5,Tree nut farming,433,Monetary authorities and depository credit intermediation,4.4505694465920495E-08
5,Tree nut farming,434,Nondepository credit intermediation and related activities,9.6057782704922182E-10
5,Tree nut farming,438,"Insurance agencies, brokerages, and related activities",2.8350001339197324E-08
5,Tree nut farming,440,Real estate,1.153677011096512E-07
5,Tree nut farming,443,General and consumer goods rental except video tapes and discs,1.6367484446156962E-09
5,Tree nut farming,445,Commercial and industrial machinery and equipment rental and leasing,1.2360130524766221E-08
5,Tree nut farming,446,Lessors of nonfinancial intangible assets,2.4660619942768137E-08
5,Tree nut farming,447,Legal services,3.2003868458950903E-09
5,Tree nut farming,451,Custom computer programming services,4.9620094667146026E-11
5,Tree nut farming,452,Computer systems design services,7.7088512787379017E-11
5,Tree nut farming,468,Services to buildings,5.8105824509114951E-09
5,Tree nut farming,469,Landscape and horticultural services,3.1207323160817255E-08
5,Tree nut farming,488,Performing arts companies,6.8881040187813741E-13
5,Tree nut farming,492,"Independent artists, writers, and performers",1.5570810917466E-10
5,Tree nut farming,496,Other amusement and recreation industries,4.0244737753498513E-09
5,Tree nut farming,499,"Hotels and motels, including casino hotels",5.2984859118266511E-10
5,Tree nut farming,501,Full-service restaurants,4.491385949356801E-10
5,Tree nut farming,502,Limited-service restaurants,9.8058649338934082E-09
5,Tree nut farming,503,All other food and drinking places,9.1176124188894086E-10
5,Tree nut farming,504,"Automotive repair and maintenance, except car washes",5.9698061190162595E-09
5,Tree nut farming,506,Electronic and precision equipment repair and maintenance,4.0117879048236607E-10
5,Tree nut farming,507,Commercial and industrial machinery and equipment repair and maintenance,9.9588822430241937E-10
5,Tree nut farming,518,Postal service,1.5723049243870401E-09
5,Tree nut farming,5001,Employee Compensation,7.8786237281747162E-05
5,Tree nut farming,6001,Proprietor Income,0.0001215956945088692
5,Tree nut farming,7001,Other Property Type Income,0.00040577957406640053
5,Tree nut farming,8001,Tax on Production and Imports,6.6926436375069898E-06
5,Tree nut farming,11001,Federal Government NonDefense,7.3296762262705221E-11
5,Tree nut farming,12001,State/Local Govt NonEducation,8.5697014776425102E-08
5,Tree nut farming,14002,Inventory Additions/Deletions,3.243043021404253E-10
5,Tree nut farming,25001,Foreign Trade,6.5285515210085375E-07
5,Tree nut farming,28001,Domestic Trade,8.80126227831262E-06
6,"Greenhouse, nursery, and floriculture production",1,Oilseed farming,2.2412827307723496E-05
6,"Greenhouse, nursery, and floriculture production",2,Grain farming,8.7545966406650522E-05
6,"Greenhouse, nursery, and floriculture production",3,Vegetable and melon farming,1.040284150652718E-06
6,"Greenhouse, nursery, and floriculture production",4,Fruit farming,1.364605921864992E-05
6,"Greenhouse, nursery, and floriculture production",5,Tree nut farming,3.4066158619581386E-08
6,"Greenhouse, nursery, and floriculture production",6,"Greenhouse, nursery, and floriculture production",7.2631943012282929E-05
6,"Greenhouse, nursery, and floriculture production",11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.00014326200647285514
6,"Greenhouse, nursery, and floriculture production",12,Dairy cattle and milk production,0.00028365774855058923
6,"Greenhouse, nursery, and floriculture production",13,Poultry and egg production,2.4169397565506658E-06
6,"Greenhouse, nursery, and floriculture production",14,"Animal production, except cattle and poultry and eggs",3.1400258298185796E-05
6,"Greenhouse, nursery, and floriculture production",19,Support activities for agriculture and forestry,0.0038787240495774533
6,"Greenhouse, nursery, and floriculture production",20,Extraction of natural gas and crude petroleum,9.1061913804084404E-05
6,"Greenhouse, nursery, and floriculture production",31,Sand and gravel mining,2.0620956558013628E-06
6,"Greenhouse, nursery, and floriculture production",62,Maintenance and repair construction of nonresidential structures,0.00057079339738336232
6,"Greenhouse, nursery, and floriculture production",154,Printing,2.0530908670395817E-09
6,"Greenhouse, nursery, and floriculture production",180,Polish and other sanitation good manufacturing,2.5564517636649312E-05
6,"Greenhouse, nursery, and floriculture production",195,Other plastics product manufacturing,6.8604692795724755E-07
6,"Greenhouse, nursery, and floriculture production",249,Machine shops,1.0518489189332393E-08
6,"Greenhouse, nursery, and floriculture production",264,Construction machinery manufacturing,5.8406863977541849E-06
6,"Greenhouse, nursery, and floriculture production",279,"Special tool, die, jig, and fixture manufacturing",2.0823390670796267E-10
