Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,401,Retail - Health and personal care stores,1.2541359672617265E-07
1,Oilseed farming,402,Retail - Gasoline stores,1.9898744389771813E-07
1,Oilseed farming,403,Retail - Clothing and clothing accessories stores,1.9121209482684731E-07
1,Oilseed farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",7.5882522226342349E-08
1,Oilseed farming,405,Retail - General merchandise stores,7.9931948820336973E-07
1,Oilseed farming,406,Retail - Miscellaneous store retailers,2.1560902631835355E-07
1,Oilseed farming,407,Retail - Nonstore retailers,6.9373737087198787E-07
1,Oilseed farming,410,Water transportation,3.7267572837280873E-06
1,Oilseed farming,411,Truck transportation,1.5348931739726703E-05
1,Oilseed farming,413,Pipeline transportation,1.4680013374105563E-06
1,Oilseed farming,416,Warehousing and storage,1.5948858330806743E-06
1,Oilseed farming,419,Book publishers,2.0333741437188368E-08
1,Oilseed farming,427,Wired telecommunications carriers,2.1267974260708788E-08
1,Oilseed farming,428,Wireless telecommunications carriers (except satellite),1.5350301574119254E-06
1,Oilseed farming,429,"Satellite, telecommunications resellers, and all other telecommunications",5.9654790362321036E-08
1,Oilseed farming,433,Monetary authorities and depository credit intermediation,1.6507808904350318E-05
1,Oilseed farming,434,Nondepository credit intermediation and related activities,1.3864816557080715E-06
1,Oilseed farming,436,Other financial investment activities,2.3661242527763595E-06
1,Oilseed farming,437,Insurance carriers,6.7662810809217852E-06
1,Oilseed farming,438,"Insurance agencies, brokerages, and related activities",2.0691821629860403E-06
1,Oilseed farming,440,Real estate,5.6605076800019839E-05
1,Oilseed farming,443,General and consumer goods rental except video tapes and discs,2.3849761084017445E-07
1,Oilseed farming,445,Commercial and industrial machinery and equipment rental and leasing,8.5257460485263595E-07
1,Oilseed farming,446,Lessors of nonfinancial intangible assets,1.2611965846058973E-07
1,Oilseed farming,447,Legal services,4.5657442669195326E-07
1,Oilseed farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",8.0968267266706001E-06
1,Oilseed farming,449,"Architectural, engineering, and related services",5.2416017480520619E-08
1,Oilseed farming,451,Custom computer programming services,6.7183046939516592E-10
1,Oilseed farming,452,Computer systems design services,1.3321145912088665E-08
1,Oilseed farming,453,"Other computer related services, including facilities management",1.718629340533868E-08
1,Oilseed farming,454,Management consulting services,6.0658674257812605E-08
1,Oilseed farming,462,Office administrative services,1.5892747018725039E-07
1,Oilseed farming,464,Employment services,5.215783827994127E-09
1,Oilseed farming,465,Business support services,2.0248793803937882E-07
1,Oilseed farming,468,Services to buildings,9.5740182315129775E-08
1,Oilseed farming,469,Landscape and horticultural services,7.6839477197359736E-08
1,Oilseed farming,470,Other support services,2.8483254862522612E-09
1,Oilseed farming,471,Waste management and remediation services,5.7315024056716881E-07
1,Oilseed farming,488,Performing arts companies,3.4589300035506558E-08
1,Oilseed farming,491,Promoters of performing arts and sports and agents for public figures,1.004522987327789E-07
1,Oilseed farming,496,Other amusement and recreation industries,8.7176087098205635E-07
1,Oilseed farming,499,"Hotels and motels, including casino hotels",1.7223407191291747E-06
1,Oilseed farming,500,Other accommodations,3.0141630576571053E-08
1,Oilseed farming,501,Full-service restaurants,1.0980565956364842E-07
1,Oilseed farming,502,Limited-service restaurants,1.4449606682983646E-06
1,Oilseed farming,503,All other food and drinking places,5.2717128385503309E-07
1,Oilseed farming,504,"Automotive repair and maintenance, except car washes",2.0354921582049404E-06
1,Oilseed farming,506,Electronic and precision equipment repair and maintenance,1.3898128106333692E-07
1,Oilseed farming,507,Commercial and industrial machinery and equipment repair and maintenance,3.1452346840307177E-07
1,Oilseed farming,515,Business and professional associations,9.3567551755276038E-06
1,Oilseed farming,518,Postal service,2.6778406435091813E-07
1,Oilseed farming,5001,Employee Compensation,5.2813717047683895E-05
1,Oilseed farming,6001,Proprietor Income,0.0010942681692540646
1,Oilseed farming,7001,Other Property Type Income,0.0037406375631690025
1,Oilseed farming,8001,Tax on Production and Imports,0.00010466984531376511
1,Oilseed farming,11001,Federal Government NonDefense,0.00018565011782397403
1,Oilseed farming,12001,State/Local Govt NonEducation,1.4919877296317841E-05
1,Oilseed farming,14002,Inventory Additions/Deletions,4.6204798386355322E-06
1,Oilseed farming,25001,Foreign Trade,0.00010608027645178088
1,Oilseed farming,28001,Domestic Trade,0.00087723720593937081
2,Grain farming,1,Oilseed farming,9.4479626567264829E-05
2,Grain farming,2,Grain farming,0.00035603730053468396
2,Grain farming,3,Vegetable and melon farming,0.00011907475196225315
2,Grain farming,4,Fruit farming,0.00074520436586225647
2,Grain farming,5,Tree nut farming,1.0310271058878388E-05
2,Grain farming,6,"Greenhouse, nursery, and floriculture production",0.00066571734217321654
2,Grain farming,10,All other crop farming,0.0023129307419853529
2,Grain farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.0034274347191887156
2,Grain farming,12,Dairy cattle and milk production,0.0021478080915771081
2,Grain farming,13,Poultry and egg production,0.00087685309661411637
2,Grain farming,14,"Animal production, except cattle and poultry and eggs",0.00080784799581939959
2,Grain farming,19,Support activities for agriculture and forestry,0.010633074997096426
2,Grain farming,20,Extraction of natural gas and crude petroleum,0.00026371359020492535
2,Grain farming,31,Sand and gravel mining,4.135771573313303E-05
2,Grain farming,49,Electric power transmission and distribution,0.00050032596566171317
2,Grain farming,50,Natural gas distribution,0.00104470107907223
2,Grain farming,51,"Water, sewage and other systems",0.00039324913430952013
2,Grain farming,62,Maintenance and repair construction of nonresidential structures,0.0049013465747660412
2,Grain farming,147,Paper mills,6.7373024560518082E-08
2,Grain farming,154,Printing,3.0531249644807522E-07
2,Grain farming,163,Synthetic dye and pigment manufacturing,7.0020139097284428E-07
2,Grain farming,172,Pesticide and other agricultural chemical manufacturing,0.030706237299899186
2,Grain farming,239,Plate work manufacturing,1.598597899938429E-07
2,Grain farming,260,Fabricated pipe and pipe fitting manufacturing,1.4937446363513665E-08
2,Grain farming,263,Lawn and garden equipment manufacturing,3.0114835006969307E-05
2,Grain farming,281,Machine tool manufacturing,6.9667128280685145E-10
2,Grain farming,319,Electricity and signal testing instruments manufacturing,3.1844587116522421E-08
2,Grain farming,356,Other motor vehicle parts manufacturing,5.0642947498730998E-06
2,Grain farming,364,Boat building,3.2872628325423236E-09
2,Grain farming,388,Sign manufacturing,4.9861846480308362E-09
2,Grain farming,394,All other miscellaneous manufacturing,2.4764898616308137E-07
2,Grain farming,395,Wholesale trade,0.0057716535962304416
2,Grain farming,397,Retail - Furniture and home furnishings stores,3.0131796865536745E-06
2,Grain farming,398,Retail - Electronics and appliance stores,2.6483156621766877E-07
2,Grain farming,399,Retail - Building material and garden equipment and supplies stores,1.9799581476145911E-05
2,Grain farming,400,Retail - Food and beverage stores,3.5770002658122926E-05
2,Grain farming,401,Retail - Health and personal care stores,2.2356734027022609E-05
2,Grain farming,402,Retail - Gasoline stores,3.5472302571497305E-05
2,Grain farming,403,Retail - Clothing and clothing accessories stores,3.4086237805115022E-05
2,Grain farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",1.3527123652671592E-05
2,Grain farming,405,Retail - General merchandise stores,8.107184680502047E-05
2,Grain farming,406,Retail - Miscellaneous store retailers,3.8435336077563206E-05
2,Grain farming,407,Retail - Nonstore retailers,0.00012366841695631015
2,Grain farming,410,Water transportation,0.0017944999569418085
2,Grain farming,411,Truck transportation,0.0017817057769931033
2,Grain farming,413,Pipeline transportation,0.00046873914698028485
2,Grain farming,416,Warehousing and storage,5.2296878120524498E-05
2,Grain farming,417,Newspaper publishers,7.928306240721837E-07
2,Grain farming,419,Book publishers,2.2543211032555665E-06
2,Grain farming,425,Radio and television broadcasting,2.4184398928366643E-07
2,Grain farming,427,Wired telecommunications carriers,2.1090478799396266E-06
2,Grain farming,428,Wireless telecommunications carriers (except satellite),0.00015885773908289047
2,Grain farming,429,"Satellite, telecommunications resellers, and all other telecommunications",7.7262209609366139E-06
2,Grain farming,430,"Data processing, hosting, and related services",4.5344025372670766E-07
2,Grain farming,433,Monetary authorities and depository credit intermediation,0.0031698449680208629
2,Grain farming,434,Nondepository credit intermediation and related activities,0.00042682456181877826
2,Grain farming,436,Other financial investment activities,0.0003008573954406818
2,Grain farming,437,Insurance carriers,0.001920394659106095
2,Grain farming,438,"Insurance agencies, brokerages, and related activities",0.00010104805840921438
2,Grain farming,440,Real estate,0.012657771939576179
2,Grain farming,443,General and consumer goods rental except video tapes and discs,9.0556979970190382E-05
2,Grain farming,445,Commercial and industrial machinery and equipment rental and leasing,0.00032372057931698284
2,Grain farming,446,Lessors of nonfinancial intangible assets,4.2030272127886389E-05
2,Grain farming,447,Legal services,0.0002222810670403641
2,Grain farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.00090677415226064761
2,Grain farming,451,Custom computer programming services,1.0902580957170309E-06
2,Grain farming,452,Computer systems design services,2.1617787395162777E-05
2,Grain farming,453,"Other computer related services, including facilities management",2.4994781917170306E-05
2,Grain farming,457,"Advertising, public relations, and related services",1.8601367325624596E-06
2,Grain farming,462,Office administrative services,7.1878541751291443E-06
2,Grain farming,465,Business support services,2.0585923236774405E-05
2,Grain farming,466,Travel arrangement and reservation services,2.5022181681804562E-05
2,Grain farming,468,Services to buildings,0.0001909741862430453
2,Grain farming,469,Landscape and horticultural services,0.0001532727007866122
2,Grain farming,470,Other support services,2.9472516149911011E-06
2,Grain farming,488,Performing arts companies,3.5273003693696986E-06
2,Grain farming,491,Promoters of performing arts and sports and agents for public figures,2.1595120038524381E-05
2,Grain farming,496,Other amusement and recreation industries,8.350710467387723E-05
2,Grain farming,499,"Hotels and motels, including casino hotels",0.00038514321736268786
2,Grain farming,500,Other accommodations,6.7401352226094564E-06
2,Grain farming,501,Full-service restaurants,1.1137158007116978E-05
2,Grain farming,502,Limited-service restaurants,0.00015632714206961079
2,Grain farming,503,All other food and drinking places,6.2380398295196204E-05
2,Grain farming,504,"Automotive repair and maintenance, except car washes",0.00031350116366536673
2,Grain farming,506,Electronic and precision equipment repair and maintenance,2.1358071952757088E-05
2,Grain farming,507,Commercial and industrial machinery and equipment repair and maintenance,4.9623592806812694E-05
2,Grain farming,515,Business and professional associations,0.00014063540775544059
2,Grain farming,516,Labor and civic organizations,2.3516108234840366E-09
2,Grain farming,518,Postal service,4.2249336506023846E-05
2,Grain farming,5001,Employee Compensation,0.010883107781410217
2,Grain farming,6001,Proprietor Income,0.016625966876745224
2,Grain farming,7001,Other Property Type Income,0.076501883566379547
2,Grain farming,8001,Tax on Production and Imports,-0.046668734401464462
2,Grain farming,11001,Federal Government NonDefense,0.00075181181431748846
2,Grain farming,12001,State/Local Govt NonEducation,0.0032217193049250505
2,Grain farming,14002,Inventory Additions/Deletions,0.00030647247778151635
2,Grain farming,25001,Foreign Trade,0.020730931764955874
2,Grain farming,28001,Domestic Trade,0.2081404775593329
3,Vegetable and melon farming,1,Oilseed farming,3.9069018219665226E-06
3,Vegetable and melon farming,2,Grain farming,4.034201312849337E-05
3,Vegetable and melon farming,3,Vegetable and melon farming,0.0002190760065146919
3,Vegetable and melon farming,4,Fruit farming,0.0001273639924862166
3,Vegetable and melon farming,5,Tree nut farming,1.7621438293792345E-06
3,Vegetable and melon farming,6,"Greenhouse, nursery, and floriculture production",0.00011377860201474722
3,Vegetable and melon farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.0002767558550337175
3,Vegetable and melon farming,12,Dairy cattle and milk production,0.00036708464680777417
3,Vegetable and melon farming,13,Poultry and egg production,0.00014986411097319893
3,Vegetable and melon farming,14,"Animal production, except cattle and poultry and eggs",4.6395253777000139E-05
3,Vegetable and melon farming,19,Support activities for agriculture and forestry,0.0018173518863932453
3,Vegetable and melon farming,20,Extraction of natural gas and crude petroleum,2.5227953739706847E-05
3,Vegetable and melon farming,31,Sand and gravel mining,4.6230297075367096E-06
3,Vegetable and melon farming,49,Electric power transmission and distribution,0.00030653532508466766
3,Vegetable and melon farming,50,Natural gas distribution,3.0819847305989983E-05
3,Vegetable and melon farming,51,"Water, sewage and other systems",7.6441110997227911E-05
3,Vegetable and melon farming,62,Maintenance and repair construction of nonresidential structures,0.0013322596266260312
3,Vegetable and melon farming,147,Paper mills,4.7099151734425352E-08
3,Vegetable and melon farming,154,Printing,2.2797199726632001E-07
3,Vegetable and melon farming,163,Synthetic dye and pigment manufacturing,1.2146500763693345E-07
3,Vegetable and melon farming,172,Pesticide and other agricultural chemical manufacturing,0.0043816179216794038
3,Vegetable and melon farming,239,Plate work manufacturing,2.5134714229921073E-08
3,Vegetable and melon farming,260,Fabricated pipe and pipe fitting manufacturing,2.1372555927531401E-09
3,Vegetable and melon farming,263,Lawn and garden equipment manufacturing,2.0223723226950834E-06
3,Vegetable and melon farming,281,Machine tool manufacturing,5.3399996083216918E-11
3,Vegetable and melon farming,356,Other motor vehicle parts manufacturing,3.4936132183584722E-07
3,Vegetable and melon farming,388,Sign manufacturing,7.970099966328882E-09
3,Vegetable and melon farming,394,All other miscellaneous manufacturing,1.0311118046910741E-07
3,Vegetable and melon farming,395,Wholesale trade,0.00080543656815960235
3,Vegetable and melon farming,397,Retail - Furniture and home furnishings stores,3.902442173924548E-07
3,Vegetable and melon farming,398,Retail - Electronics and appliance stores,3.4298981183623871E-08
3,Vegetable and melon farming,399,Retail - Building material and garden equipment and supplies stores,2.5642917434264527E-06
3,Vegetable and melon farming,401,Retail - Health and personal care stores,2.8954748828603489E-06
3,Vegetable and melon farming,402,Retail - Gasoline stores,4.5941039083614247E-06
3,Vegetable and melon farming,403,Retail - Clothing and clothing accessories stores,4.414591541028023E-06
3,Vegetable and melon farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",1.7519306116766585E-06
3,Vegetable and melon farming,406,Retail - Miscellaneous store retailers,4.9778531312200775E-06
3,Vegetable and melon farming,407,Retail - Nonstore retailers,1.6016596802170607E-05
3,Vegetable and melon farming,410,Water transportation,5.7360770197724831E-05
3,Vegetable and melon farming,411,Truck transportation,0.00023385162331876312
3,Vegetable and melon farming,413,Pipeline transportation,4.7341685464461457E-05
3,Vegetable and melon farming,416,Warehousing and storage,2.2657118506604632E-05
3,Vegetable and melon farming,417,Newspaper publishers,1.276183329818353E-06
3,Vegetable and melon farming,419,Book publishers,3.0897219876224079E-07
3,Vegetable and melon farming,425,Radio and television broadcasting,3.8928520628880154E-07
3,Vegetable and melon farming,427,Wired telecommunications carriers,3.2793516591239874E-07
3,Vegetable and melon farming,428,Wireless telecommunications carriers (except satellite),2.241769712106362E-05
3,Vegetable and melon farming,429,"Satellite, telecommunications resellers, and all other telecommunications",1.9628078643347066E-06
3,Vegetable and melon farming,430,"Data processing, hosting, and related services",1.769411101801404E-07
3,Vegetable and melon farming,433,Monetary authorities and depository credit intermediation,0.0002609791063412064
3,Vegetable and melon farming,434,Nondepository credit intermediation and related activities,3.9536607136044519E-05
3,Vegetable and melon farming,436,Other financial investment activities,4.1967667691425762E-05
3,Vegetable and melon farming,437,Insurance carriers,3.1604211293614296E-05
3,Vegetable and melon farming,438,"Insurance agencies, brokerages, and related activities",4.170575714970183E-05
3,Vegetable and melon farming,440,Real estate,0.00076337473756284829
3,Vegetable and melon farming,443,General and consumer goods rental except video tapes and discs,8.6527425982837526E-06
3,Vegetable and melon farming,445,Commercial and industrial machinery and equipment rental and leasing,3.0931585413987569E-05
3,Vegetable and melon farming,446,Lessors of nonfinancial intangible assets,1.372694228286397E-05
3,Vegetable and melon farming,447,Legal services,5.4663237658334352E-05
3,Vegetable and melon farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.00025244534489647814
3,Vegetable and melon farming,451,Custom computer programming services,3.6561228824610631E-07
3,Vegetable and melon farming,452,Computer systems design services,7.2494099758583E-06
3,Vegetable and melon farming,453,"Other computer related services, including facilities management",8.4207047326999079E-06
3,Vegetable and melon farming,457,"Advertising, public relations, and related services",2.9941773641759505E-06
3,Vegetable and melon farming,462,Office administrative services,1.1206814000895403E-06
3,Vegetable and melon farming,465,Business support services,2.552570745084683E-06
3,Vegetable and melon farming,466,Travel arrangement and reservation services,3.1326604725618679E-05
3,Vegetable and melon farming,468,Services to buildings,7.467969455356464E-05
3,Vegetable and melon farming,469,Landscape and horticultural services,5.9936673111041748E-05
3,Vegetable and melon farming,470,Other support services,5.7295366112568931E-06
3,Vegetable and melon farming,488,Performing arts companies,6.2745350386615972E-07
3,Vegetable and melon farming,491,Promoters of performing arts and sports and agents for public figures,1.8222151882840997E-06
3,Vegetable and melon farming,496,Other amusement and recreation industries,1.0542555293328187E-05
3,Vegetable and melon farming,499,"Hotels and motels, including casino hotels",2.3227444567587617E-05
3,Vegetable and melon farming,500,Other accommodations,4.0648934450722592E-07
3,Vegetable and melon farming,502,Limited-service restaurants,4.1938782974386109E-05
3,Vegetable and melon farming,503,All other food and drinking places,9.5629411673480639E-06
3,Vegetable and melon farming,504,"Automotive repair and maintenance, except car washes",2.4616026052860914E-05
3,Vegetable and melon farming,506,Electronic and precision equipment repair and maintenance,1.833552698142049E-06
3,Vegetable and melon farming,507,Commercial and industrial machinery and equipment repair and maintenance,3.8036587707409783E-06
3,Vegetable and melon farming,515,Business and professional associations,2.9400872991730293E-05
3,Vegetable and melon farming,516,Labor and civic organizations,3.7852809160110889E-09
3,Vegetable and melon farming,518,Postal service,6.4768411994659296E-06
3,Vegetable and melon farming,5001,Employee Compensation,0.043330669403076172
3,Vegetable and melon farming,6001,Proprietor Income,0.056830760091543198
3,Vegetable and melon farming,7001,Other Property Type Income,0.037848953157663345
3,Vegetable and melon farming,8001,Tax on Production and Imports,0.0013745332835242152
3,Vegetable and melon farming,11001,Federal Government NonDefense,2.4360423597914616E-05
3,Vegetable and melon farming,12001,State/Local Govt NonEducation,0.00053505244818578238
3,Vegetable and melon farming,14002,Inventory Additions/Deletions,3.4523224049436076E-05
3,Vegetable and melon farming,25001,Foreign Trade,0.0025765926927011646
3,Vegetable and melon farming,28001,Domestic Trade,0.027139318751178376
4,Fruit farming,1,Oilseed farming,8.0979866755126017E-06
4,Fruit farming,2,Grain farming,0.00038003201126661848
4,Fruit farming,3,Vegetable and melon farming,0.00021360228928566337
4,Fruit farming,4,Fruit farming,0.0029035574459845975
4,Fruit farming,5,Tree nut farming,1.6599893302432197E-05
4,Fruit farming,6,"Greenhouse, nursery, and floriculture production",0.0010718267829015887
4,Fruit farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.0032517245376394166
4,Fruit farming,12,Dairy cattle and milk production,0.0034580420016803726
4,Fruit farming,13,Poultry and egg production,0.0014117625366982523
4,Fruit farming,14,"Animal production, except cattle and poultry and eggs",0.00056238711406935565
4,Fruit farming,19,Support activities for agriculture and forestry,0.017119917546972507
4,Fruit farming,20,Extraction of natural gas and crude petroleum,0.00015243575021106279
4,Fruit farming,31,Sand and gravel mining,1.2281730196534639E-05
4,Fruit farming,49,Electric power transmission and distribution,0.001737243214674368
4,Fruit farming,50,Natural gas distribution,0.0004276468839863809
4,Fruit farming,51,"Water, sewage and other systems",0.00045645520313002119
4,Fruit farming,62,Maintenance and repair construction of nonresidential structures,0.0087264304712211804
4,Fruit farming,147,Paper mills,3.1381862721942323E-07
4,Fruit farming,154,Printing,1.6530603136667156E-07
4,Fruit farming,163,Synthetic dye and pigment manufacturing,4.1294662910763963E-07
4,Fruit farming,172,Pesticide and other agricultural chemical manufacturing,0.024471478000501423
4,Fruit farming,239,Plate work manufacturing,1.278357942341774E-07
4,Fruit farming,260,Fabricated pipe and pipe fitting manufacturing,9.7696591447058328E-09
4,Fruit farming,263,Lawn and garden equipment manufacturing,1.299937040472927E-05
4,Fruit farming,281,Machine tool manufacturing,3.78271421960645E-10
4,Fruit farming,356,Other motor vehicle parts manufacturing,2.3417179093619325E-06
4,Fruit farming,388,Sign manufacturing,4.6595961844688266E-11
4,Fruit farming,394,All other miscellaneous manufacturing,5.1352325210193226E-07
4,Fruit farming,395,Wholesale trade,0.0033445429189038756
4,Fruit farming,397,Retail - Furniture and home furnishings stores,1.7003953358733185E-06
4,Fruit farming,398,Retail - Electronics and appliance stores,8.8683274215161392E-08
4,Fruit farming,399,Retail - Building material and garden equipment and supplies stores,9.9605771866642331E-06
4,Fruit farming,401,Retail - Health and personal care stores,7.4600522234444136E-06
4,Fruit farming,402,Retail - Gasoline stores,1.7179439244759684E-05
4,Fruit farming,403,Retail - Clothing and clothing accessories stores,1.7322375732401743E-05
4,Fruit farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",5.3386781411616287E-06
4,Fruit farming,406,Retail - Miscellaneous store retailers,2.0529797889956179E-05
4,Fruit farming,407,Retail - Nonstore retailers,5.5022990271185422E-05
4,Fruit farming,410,Water transportation,0.00016191696137056715
4,Fruit farming,411,Truck transportation,0.00098191592394346328
4,Fruit farming,413,Pipeline transportation,0.00020543041489409601
4,Fruit farming,416,Warehousing and storage,0.00014621146166101696
4,Fruit farming,419,Book publishers,1.8436706151742479E-06
4,Fruit farming,427,Wired telecommunications carriers,2.4937292613659128E-06
4,Fruit farming,428,Wireless telecommunications carriers (except satellite),0.00016559569966882824
4,Fruit farming,429,"Satellite, telecommunications resellers, and all other telecommunications",1.2579075386589037E-05
4,Fruit farming,430,"Data processing, hosting, and related services",7.6780298345360901E-07
4,Fruit farming,433,Monetary authorities and depository credit intermediation,0.0022427341737288609
4,Fruit farming,434,Nondepository credit intermediation and related activities,0.00027884144657852258
4,Fruit farming,436,Other financial investment activities,0.00027763303777118137
4,Fruit farming,437,Insurance carriers,0.0019009283096390744
4,Fruit farming,438,"Insurance agencies, brokerages, and related activities",0.00038607861731531148
4,Fruit farming,440,Real estate,0.0014738229941561529
4,Fruit farming,443,General and consumer goods rental except video tapes and discs,5.9704407678176207E-05
4,Fruit farming,445,Commercial and industrial machinery and equipment rental and leasing,0.00021342964072857198
4,Fruit farming,446,Lessors of nonfinancial intangible assets,6.867944525480946E-05
4,Fruit farming,447,Legal services,0.00030604501245961278
4,Fruit farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.0013335515080682495
4,Fruit farming,451,Custom computer programming services,1.8060028818612291E-06
4,Fruit farming,452,Computer systems design services,3.5809670402125668E-05
4,Fruit farming,453,"Other computer related services, including facilities management",4.2195346680823885E-05
4,Fruit farming,462,Office administrative services,4.8315738029713461E-06
4,Fruit farming,465,Business support services,1.9843172480926968E-05
4,Fruit farming,468,Services to buildings,7.7511762646093139E-05
4,Fruit farming,469,Landscape and horticultural services,0.00099535435277087886
4,Fruit farming,470,Other support services,2.7912681710160645E-07
4,Fruit farming,488,Performing arts companies,5.1460003195170174E-06
4,Fruit farming,491,Promoters of performing arts and sports and agents for public figures,5.1627024615349525E-05
4,Fruit farming,496,Other amusement and recreation industries,0.00010458325959108485
4,Fruit farming,499,"Hotels and motels, including casino hotels",4.4844479512248531E-05
4,Fruit farming,500,Other accommodations,7.8479582264341213E-07
4,Fruit farming,501,Full-service restaurants,2.3884915185587311E-05
4,Fruit farming,502,Limited-service restaurants,0.00037716921765252459
4,Fruit farming,503,All other food and drinking places,5.7335111021690911E-05
4,Fruit farming,504,"Automotive repair and maintenance, except car washes",0.00012935165493570613
4,Fruit farming,506,Electronic and precision equipment repair and maintenance,9.1125337338886052E-06
4,Fruit farming,507,Commercial and industrial machinery and equipment repair and maintenance,2.5349334142620071E-05
4,Fruit farming,515,Business and professional associations,0.00016281011941853604
4,Fruit farming,518,Postal service,4.4033404906969678E-05
4,Fruit farming,5001,Employee Compensation,0.29975253343582153
4,Fruit farming,6001,Proprietor Income,0.27197709679603577
4,Fruit farming,7001,Other Property Type Income,0.026637444272637367
4,Fruit farming,8001,Tax on Production and Imports,0.013730640523135662
4,Fruit farming,11001,Federal Government NonDefense,4.9657758006041812E-06
4,Fruit farming,12001,State/Local Govt NonEducation,0.0049223282011090583
4,Fruit farming,14002,Inventory Additions/Deletions,0.00019640576205145119
4,Fruit farming,25001,Foreign Trade,0.012500628058034499
4,Fruit farming,28001,Domestic Trade,0.18882595800812874
5,Tree nut farming,1,Oilseed farming,1.2392826720957282E-08
5,Tree nut farming,2,Grain farming,5.8159867539858917E-07
5,Tree nut farming,3,Vegetable and melon farming,2.9339164025715981E-07
5,Tree nut farming,4,Fruit farming,1.8361344869187674E-06
5,Tree nut farming,5,Tree nut farming,6.5838619676333659E-08
5,Tree nut farming,6,"Greenhouse, nursery, and floriculture production",1.6402795549765167E-06
5,Tree nut farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",5.0489686121826046E-06
5,Tree nut farming,12,Dairy cattle and milk production,5.2920457394012559E-06
5,Tree nut farming,13,Poultry and egg production,2.1605036468894047E-06
5,Tree nut farming,14,"Animal production, except cattle and poultry and eggs",9.1082163113934882E-07
5,Tree nut farming,19,Support activities for agriculture and forestry,2.6200218412404577E-05
5,Tree nut farming,20,Extraction of natural gas and crude petroleum,2.5086456778706165E-07
