Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
2,Grain farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.00044851909499137033
2,Grain farming,515,Business and professional associations,0.00051120093440060188
2,Grain farming,516,Labor and civic organizations,4.5176469854491166E-08
2,Grain farming,518,Postal service,0.00038490648450871523
2,Grain farming,526,Other local government enterprises,0.028807499184752672
2,Grain farming,5001,Employee Compensation,0.087822586297988892
2,Grain farming,6001,Proprietor Income,0.15230882167816162
2,Grain farming,7001,Other Property Type Income,0.72765272855758667
2,Grain farming,8001,Tax on Production and Imports,-0.42752757668495178
2,Grain farming,11001,Federal Government NonDefense,0.00034871570695447802
2,Grain farming,12001,State/Local Govt NonEducation,0.035432880274424872
2,Grain farming,14002,Inventory Additions/Deletions,0.0012728913427951232
2,Grain farming,25001,Foreign Trade,0.18896208761043642
2,Grain farming,28001,Domestic Trade,1.6122859710868123
3,Vegetable and melon farming,1,Oilseed farming,5.9294236856796863E-05
3,Vegetable and melon farming,2,Grain farming,9.0200923236673659E-05
3,Vegetable and melon farming,3,Vegetable and melon farming,0.00013483642870983342
3,Vegetable and melon farming,4,Fruit farming,2.638232536551256E-05
3,Vegetable and melon farming,5,Tree nut farming,2.2286650677768389E-08
3,Vegetable and melon farming,6,"Greenhouse, nursery, and floriculture production",2.1344981227785836E-05
3,Vegetable and melon farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.00015051793402377778
3,Vegetable and melon farming,12,Dairy cattle and milk production,0.00048023721390528032
3,Vegetable and melon farming,13,Poultry and egg production,2.9341309133861388E-06
3,Vegetable and melon farming,14,"Animal production, except cattle and poultry and eggs",1.1655081656380777E-05
3,Vegetable and melon farming,19,Support activities for agriculture and forestry,0.0059616253462768942
3,Vegetable and melon farming,20,Extraction of natural gas and crude petroleum,1.0136312625152761E-05
3,Vegetable and melon farming,30,Stone mining and quarrying,8.1671350875199729E-05
3,Vegetable and melon farming,31,Sand and gravel mining,9.6932574299736496E-07
3,Vegetable and melon farming,49,Electric power transmission and distribution,0.00015202288680437118
3,Vegetable and melon farming,50,Natural gas distribution,9.8870606681792294E-06
3,Vegetable and melon farming,62,Maintenance and repair construction of nonresidential structures,0.00064558226294124735
3,Vegetable and melon farming,142,Wood container and pallet manufacturing,2.2035114207011905E-05
3,Vegetable and melon farming,154,Printing,9.276388020142659E-08
3,Vegetable and melon farming,162,Industrial gas manufacturing,2.2585683411513755E-08
3,Vegetable and melon farming,198,Other rubber product manufacturing,2.3797845532094827E-09
3,Vegetable and melon farming,237,Prefabricated metal buildings and components manufacturing,4.6089774501836185E-07
3,Vegetable and melon farming,249,Machine shops,1.3944688403855664E-08
3,Vegetable and melon farming,262,Farm machinery and equipment manufacturing,0.00028673499849505429
3,Vegetable and melon farming,271,All other industrial machinery manufacturing,1.0474846119963175E-10
3,Vegetable and melon farming,278,Industrial mold manufacturing,3.2597292652825089E-11
3,Vegetable and melon farming,280,Cutting tool and machine tool accessory manufacturing,1.0723628514057689E-09
3,Vegetable and melon farming,281,Machine tool manufacturing,1.9549867162920983E-11
3,Vegetable and melon farming,285,Mechanical power transmission equipment manufacturing,7.0963395386519797E-09
3,Vegetable and melon farming,291,Conveyor and conveying equipment manufacturing,5.5834956521413599E-09
3,Vegetable and melon farming,350,Motor vehicle gasoline engine and engine parts manufacturing,3.7510321730254205E-10
3,Vegetable and melon farming,351,Motor vehicle electrical and electronic equipment manufacturing,6.1662653545438613E-07
3,Vegetable and melon farming,394,All other miscellaneous manufacturing,2.7727236123321939E-07
3,Vegetable and melon farming,395,Wholesale trade,0.0012692988904898159
3,Vegetable and melon farming,397,Retail - Furniture and home furnishings stores,4.6600490803980026E-07
3,Vegetable and melon farming,398,Retail - Electronics and appliance stores,1.6441262941416908E-07
3,Vegetable and melon farming,399,Retail - Building material and garden equipment and supplies stores,2.4542064390256781E-06
3,Vegetable and melon farming,401,Retail - Health and personal care stores,4.4099595354534849E-06
3,Vegetable and melon farming,402,Retail - Gasoline stores,2.636988678905475E-06
3,Vegetable and melon farming,403,Retail - Clothing and clothing accessories stores,5.0494626923654315E-06
3,Vegetable and melon farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",1.2839114383789811E-06
3,Vegetable and melon farming,406,Retail - Miscellaneous store retailers,3.2243444779388853E-06
3,Vegetable and melon farming,407,Retail - Nonstore retailers,9.5647212589638412E-06
3,Vegetable and melon farming,408,Air transportation,1.5759239403981864E-06
3,Vegetable and melon farming,409,Rail transportation,5.6199363527194833E-06
3,Vegetable and melon farming,411,Truck transportation,0.00026842872637252921
3,Vegetable and melon farming,416,Warehousing and storage,7.8915199701419178E-05
3,Vegetable and melon farming,417,Newspaper publishers,1.1323177940749524E-06
3,Vegetable and melon farming,425,Radio and television broadcasting,2.1379018116323789E-06
3,Vegetable and melon farming,427,Wired telecommunications carriers,7.0893398453631675E-06
3,Vegetable and melon farming,430,"Data processing, hosting, and related services",5.777934680608731E-08
3,Vegetable and melon farming,433,Monetary authorities and depository credit intermediation,0.00023350304005111469
3,Vegetable and melon farming,434,Nondepository credit intermediation and related activities,9.1719723084817588E-06
3,Vegetable and melon farming,436,Other financial investment activities,1.7486754716924252E-06
3,Vegetable and melon farming,437,Insurance carriers,2.2212354143091233E-05
3,Vegetable and melon farming,438,"Insurance agencies, brokerages, and related activities",2.7088619051514676E-05
3,Vegetable and melon farming,440,Real estate,0.00051688015153119465
3,Vegetable and melon farming,442,Automotive equipment rental and leasing,4.3073751585296196E-05
3,Vegetable and melon farming,443,General and consumer goods rental except video tapes and discs,3.2024697025650174E-07
3,Vegetable and melon farming,445,Commercial and industrial machinery and equipment rental and leasing,4.4696285913469434E-06
3,Vegetable and melon farming,446,Lessors of nonfinancial intangible assets,1.7640305926793962E-06
3,Vegetable and melon farming,447,Legal services,3.2118970119860996E-05
3,Vegetable and melon farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.0001024399862397953
3,Vegetable and melon farming,451,Custom computer programming services,1.7413732948173045E-07
3,Vegetable and melon farming,452,Computer systems design services,4.6491944144004202E-06
3,Vegetable and melon farming,453,"Other computer related services, including facilities management",3.1395659569944566E-06
3,Vegetable and melon farming,457,"Advertising, public relations, and related services",1.2490814587310004E-07
3,Vegetable and melon farming,462,Office administrative services,2.9775244892462055E-07
3,Vegetable and melon farming,465,Business support services,1.3611630263836688E-06
3,Vegetable and melon farming,466,Travel arrangement and reservation services,2.1604913221566773E-05
3,Vegetable and melon farming,468,Services to buildings,6.295229011489805E-05
3,Vegetable and melon farming,469,Landscape and horticultural services,2.0407077083904753E-05
3,Vegetable and melon farming,470,Other support services,3.5331791639324505E-06
3,Vegetable and melon farming,488,Performing arts companies,5.4529631413173021E-08
3,Vegetable and melon farming,491,Promoters of performing arts and sports and agents for public figures,3.0914769498885478E-06
3,Vegetable and melon farming,496,Other amusement and recreation industries,5.3493697573276809E-06
3,Vegetable and melon farming,499,"Hotels and motels, including casino hotels",2.2295382816335898E-06
3,Vegetable and melon farming,500,Other accommodations,8.8988561071589345E-08
3,Vegetable and melon farming,502,Limited-service restaurants,1.5887572499417575E-05
3,Vegetable and melon farming,503,All other food and drinking places,6.2102205489420208E-06
3,Vegetable and melon farming,504,"Automotive repair and maintenance, except car washes",1.4890280207684246E-05
3,Vegetable and melon farming,506,Electronic and precision equipment repair and maintenance,1.9643105193794933E-06
3,Vegetable and melon farming,507,Commercial and industrial machinery and equipment repair and maintenance,2.4419255029454258E-06
3,Vegetable and melon farming,515,Business and professional associations,7.5903154340019709E-06
3,Vegetable and melon farming,516,Labor and civic organizations,5.1651515429998664E-09
3,Vegetable and melon farming,518,Postal service,4.1911839279638841E-06
3,Vegetable and melon farming,526,Other local government enterprises,0.0003432278733918933
3,Vegetable and melon farming,5001,Employee Compensation,0.04551701620221138
3,Vegetable and melon farming,6001,Proprietor Income,0.067771442234516144
3,Vegetable and melon farming,7001,Other Property Type Income,0.07459481805562973
3,Vegetable and melon farming,8001,Tax on Production and Imports,0.001639149384573102
3,Vegetable and melon farming,11001,Federal Government NonDefense,3.7345930238785376E-07
3,Vegetable and melon farming,12001,State/Local Govt NonEducation,0.00040607026290232032
3,Vegetable and melon farming,14002,Inventory Additions/Deletions,5.3677062578602844E-06
3,Vegetable and melon farming,25001,Foreign Trade,0.0016681678914572994
3,Vegetable and melon farming,28001,Domestic Trade,0.014266526657606563
4,Fruit farming,1,Oilseed farming,0.00043673816540527877
4,Fruit farming,2,Grain farming,0.00066468164262638296
4,Fruit farming,3,Vegetable and melon farming,5.4766959517098951E-05
4,Fruit farming,4,Fruit farming,0.00067308797445034263
4,Fruit farming,5,Tree nut farming,1.6423063925343387E-07
4,Fruit farming,6,"Greenhouse, nursery, and floriculture production",0.00015729161253343407
4,Fruit farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.0013612153178107767
4,Fruit farming,12,Dairy cattle and milk production,0.0035388773164659049
4,Fruit farming,13,Poultry and egg production,2.1621671985276982E-05
4,Fruit farming,14,"Animal production, except cattle and poultry and eggs",0.00012427995974068594
4,Fruit farming,19,Support activities for agriculture and forestry,0.043930625710915105
4,Fruit farming,20,Extraction of natural gas and crude petroleum,4.7909857991492583E-05
4,Fruit farming,30,Stone mining and quarrying,0.00016972377412170954
4,Fruit farming,31,Sand and gravel mining,2.0143859168143992E-06
4,Fruit farming,49,Electric power transmission and distribution,0.00067395228656337569
4,Fruit farming,50,Natural gas distribution,0.00010731543192516596
4,Fruit farming,62,Maintenance and repair construction of nonresidential structures,0.0033078019202568143
4,Fruit farming,142,Wood container and pallet manufacturing,9.1394026185783427E-05
4,Fruit farming,154,Printing,4.0114327773308714E-08
4,Fruit farming,162,Industrial gas manufacturing,6.0064252251539975E-08
4,Fruit farming,198,Other rubber product manufacturing,2.1348571855142673E-08
4,Fruit farming,237,Prefabricated metal buildings and components manufacturing,1.8311626759415277E-06
4,Fruit farming,249,Machine shops,7.7270059035855757E-08
4,Fruit farming,262,Farm machinery and equipment manufacturing,0.0014418983596952012
4,Fruit farming,271,All other industrial machinery manufacturing,5.8043032789241685E-10
4,Fruit farming,278,Industrial mold manufacturing,1.80627538521479E-10
4,Fruit farming,280,Cutting tool and machine tool accessory manufacturing,6.324767269250281E-09
4,Fruit farming,281,Machine tool manufacturing,1.0832937546923184E-10
4,Fruit farming,285,Mechanical power transmission equipment manufacturing,3.5750946608779814E-08
4,Fruit farming,291,Conveyor and conveying equipment manufacturing,2.5431150878644137E-08
4,Fruit farming,350,Motor vehicle gasoline engine and engine parts manufacturing,1.9667567311469505E-09
4,Fruit farming,351,Motor vehicle electrical and electronic equipment manufacturing,3.2333081051368908E-06
4,Fruit farming,394,All other miscellaneous manufacturing,1.4899780512795313E-06
4,Fruit farming,395,Wholesale trade,0.004122962944619224
4,Fruit farming,397,Retail - Furniture and home furnishings stores,1.5883420231995425E-06
4,Fruit farming,398,Retail - Electronics and appliance stores,3.3253380162939704E-07
4,Fruit farming,399,Retail - Building material and garden equipment and supplies stores,7.4570709354935833E-06
4,Fruit farming,401,Retail - Health and personal care stores,8.8878516601803787E-06
4,Fruit farming,402,Retail - Gasoline stores,7.7135899032782559E-06
4,Fruit farming,403,Retail - Clothing and clothing accessories stores,1.549894627614996E-05
4,Fruit farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",3.0604976831882682E-06
4,Fruit farming,406,Retail - Miscellaneous store retailers,1.0402174083672241E-05
4,Fruit farming,407,Retail - Nonstore retailers,2.5703152186385206E-05
4,Fruit farming,408,Air transportation,5.1990042347326839E-06
4,Fruit farming,409,Rail transportation,1.6473558180581972E-05
4,Fruit farming,411,Truck transportation,0.00088166375932986762
4,Fruit farming,416,Warehousing and storage,0.0003983616575626292
4,Fruit farming,427,Wired telecommunications carriers,4.2174822214733221E-05
4,Fruit farming,430,"Data processing, hosting, and related services",1.9612538273958732E-07
4,Fruit farming,433,Monetary authorities and depository credit intermediation,0.0015699321440471592
4,Fruit farming,434,Nondepository credit intermediation and related activities,5.1275429561667418E-05
4,Fruit farming,436,Other financial investment activities,9.0610298407931261E-06
4,Fruit farming,437,Insurance carriers,0.0010455809564487162
4,Fruit farming,438,"Insurance agencies, brokerages, and related activities",0.00019615833919938222
4,Fruit farming,440,Real estate,0.00078061603623179321
4,Fruit farming,442,Automotive equipment rental and leasing,0.00021752492571094906
4,Fruit farming,443,General and consumer goods rental except video tapes and discs,1.7285329815960534E-06
4,Fruit farming,445,Commercial and industrial machinery and equipment rental and leasing,2.4124820985044638E-05
4,Fruit farming,446,Lessors of nonfinancial intangible assets,6.9039751133731292E-06
4,Fruit farming,447,Legal services,0.00014066681864240149
4,Fruit farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.00042330368696307658
4,Fruit farming,451,Custom computer programming services,6.728676585074974E-07
4,Fruit farming,452,Computer systems design services,1.7964515762972566E-05
4,Fruit farming,453,"Other computer related services, including facilities management",1.2306214326154169E-05
4,Fruit farming,462,Office administrative services,1.0150705714554614E-06
4,Fruit farming,465,Business support services,8.322411938551039E-06
4,Fruit farming,468,Services to buildings,5.1111274329451034E-05
4,Fruit farming,469,Landscape and horticultural services,0.00026509770820731457
4,Fruit farming,470,Other support services,1.5475804028105911E-07
4,Fruit farming,488,Performing arts companies,3.4726224501428711E-07
4,Fruit farming,491,Promoters of performing arts and sports and agents for public figures,3.8452654046806315E-05
4,Fruit farming,496,Other amusement and recreation industries,4.1510601403606413E-05
4,Fruit farming,499,"Hotels and motels, including casino hotels",3.3671507078034926E-06
4,Fruit farming,500,Other accommodations,1.3439459912320722E-07
4,Fruit farming,501,Full-service restaurants,9.5435104378339139E-06
4,Fruit farming,502,Limited-service restaurants,0.00011176815650295463
4,Fruit farming,503,All other food and drinking places,2.9125696456073005E-05
4,Fruit farming,504,"Automotive repair and maintenance, except car washes",6.1206426239452001E-05
4,Fruit farming,506,Electronic and precision equipment repair and maintenance,7.6365288212349499E-06
4,Fruit farming,507,Commercial and industrial machinery and equipment repair and maintenance,1.273026717853263E-05
4,Fruit farming,515,Business and professional associations,3.2882279604923986E-05
4,Fruit farming,518,Postal service,2.2289268667997344E-05
4,Fruit farming,526,Other local government enterprises,0.0015530246223005584
4,Fruit farming,5001,Employee Compensation,0.22404128313064575
