Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
2,Grain farming,1,Oilseed farming,0.0015324601865879806
2,Grain farming,2,Grain farming,0.0012343414620256954
2,Grain farming,3,Vegetable and melon farming,7.8536558366633022E-05
2,Grain farming,4,Fruit farming,6.6109194805836352E-05
2,Grain farming,5,Tree nut farming,1.862278485651457E-07
2,Grain farming,6,"Greenhouse, nursery, and floriculture production",0.00015793493618608372
2,Grain farming,10,All other crop farming,0.004888523738644901
2,Grain farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.0048275032667210449
2,Grain farming,12,Dairy cattle and milk production,0.0042548694601744486
2,Grain farming,13,Poultry and egg production,0.00010363544740295966
2,Grain farming,14,"Animal production, except cattle and poultry and eggs",0.0012141343942079219
2,Grain farming,19,Support activities for agriculture and forestry,0.079081724216583993
2,Grain farming,20,Extraction of natural gas and crude petroleum,0.0011264675188293327
2,Grain farming,49,Electric power transmission and distribution,0.00039690868409036906
2,Grain farming,62,Maintenance and repair construction of nonresidential structures,0.0096032630345774805
2,Grain farming,154,Printing,7.0357829450811702E-08
2,Grain farming,249,Machine shops,8.2215897885337002E-07
2,Grain farming,260,Fabricated pipe and pipe fitting manufacturing,9.9442936046243081E-08
2,Grain farming,271,All other industrial machinery manufacturing,1.6619404748297289E-09
2,Grain farming,394,All other miscellaneous manufacturing,9.2816196351520885E-06
2,Grain farming,395,Wholesale trade,0.022586185559622551
2,Grain farming,397,Retail - Furniture and home furnishings stores,1.1355834454498801E-06
2,Grain farming,398,Retail - Electronics and appliance stores,5.6807084831769647E-07
2,Grain farming,399,Retail - Building material and garden equipment and supplies stores,3.5857388515355988E-05
2,Grain farming,400,Retail - Food and beverage stores,2.5725893896147954E-05
2,Grain farming,401,Retail - Health and personal care stores,2.8550693045888489E-05
2,Grain farming,402,Retail - Gasoline stores,7.4389332880260908E-05
2,Grain farming,403,Retail - Clothing and clothing accessories stores,3.9808639245929745E-05
2,Grain farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",2.6393797050368838E-05
2,Grain farming,405,Retail - General merchandise stores,3.1432226165166964E-05
2,Grain farming,406,Retail - Miscellaneous store retailers,5.5758615938357979E-05
2,Grain farming,407,Retail - Nonstore retailers,0.0003321941120952368
2,Grain farming,409,Rail transportation,0.0051445879177484111
2,Grain farming,411,Truck transportation,0.0015967155420607421
2,Grain farming,416,Warehousing and storage,6.040217638441682E-05
2,Grain farming,417,Newspaper publishers,5.856227978849821E-07
2,Grain farming,432,Internet publishing and broadcasting and web search portals,1.9639543794172458E-06
2,Grain farming,433,Monetary authorities and depository credit intermediation,0.0020041459037404286
2,Grain farming,434,Nondepository credit intermediation and related activities,3.251152884398709E-05
2,Grain farming,438,"Insurance agencies, brokerages, and related activities",0.00011677107673199391
2,Grain farming,440,Real estate,0.022466082213851823
2,Grain farming,443,General and consumer goods rental except video tapes and discs,0.00010119840260496352
2,Grain farming,446,Lessors of nonfinancial intangible assets,0.00056568411797678492
2,Grain farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.0014818109683868291
2,Grain farming,451,Custom computer programming services,1.1810000383596838E-06
2,Grain farming,457,"Advertising, public relations, and related services",1.27202025619499E-07
2,Grain farming,462,Office administrative services,2.5804542610337669E-05
2,Grain farming,463,Facilities support services,7.8239051112199455E-05
2,Grain farming,465,Business support services,3.5474921750312111E-05
2,Grain farming,492,"Independent artists, writers, and performers",8.1779382323910301E-06
2,Grain farming,496,Other amusement and recreation industries,5.3303057063309144E-05
2,Grain farming,499,"Hotels and motels, including casino hotels",7.9226948059172783E-05
2,Grain farming,500,Other accommodations,2.7501695431424774E-06
2,Grain farming,501,Full-service restaurants,1.0568528556735568E-05
2,Grain farming,502,Limited-service restaurants,6.7610135125337201E-05
2,Grain farming,503,All other food and drinking places,0.0001042556328709407
2,Grain farming,504,"Automotive repair and maintenance, except car washes",0.00046117944789773879
2,Grain farming,506,Electronic and precision equipment repair and maintenance,7.3061026097179238E-05
2,Grain farming,507,Commercial and industrial machinery and equipment repair and maintenance,6.551873057078321E-05
2,Grain farming,516,Labor and civic organizations,1.9720634869054418E-08
2,Grain farming,518,Postal service,9.1590920768370304E-05
2,Grain farming,5001,Employee Compensation,0.012534822337329388
2,Grain farming,6001,Proprietor Income,0.035915840417146683
2,Grain farming,7001,Other Property Type Income,0.19005201756954193
2,Grain farming,8001,Tax on Production and Imports,-0.10081499069929123
2,Grain farming,11001,Federal Government NonDefense,0.00029403658157313488
2,Grain farming,12001,State/Local Govt NonEducation,0.0028832010007757061
2,Grain farming,14002,Inventory Additions/Deletions,0.00027931995243547656
2,Grain farming,25001,Foreign Trade,0.043903837876620541
2,Grain farming,28001,Domestic Trade,0.47563514867526413
3,Vegetable and melon farming,1,Oilseed farming,2.9418741931060447E-06
3,Vegetable and melon farming,2,Grain farming,5.7780241599502563E-06
3,Vegetable and melon farming,3,Vegetable and melon farming,8.3758560184574258E-06
3,Vegetable and melon farming,4,Fruit farming,3.9996589613615244E-07
3,Vegetable and melon farming,5,Tree nut farming,1.1266934542579253E-09
3,Vegetable and melon farming,6,"Greenhouse, nursery, and floriculture production",9.5550956939507553E-07
3,Vegetable and melon farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",1.2268861543557807E-05
3,Vegetable and melon farming,12,Dairy cattle and milk production,2.5742068808630707E-05
3,Vegetable and melon farming,13,Poultry and egg production,6.2699698343928384E-07
3,Vegetable and melon farming,14,"Animal production, except cattle and poultry and eggs",1.9996244667276012E-06
3,Vegetable and melon farming,19,Support activities for agriculture and forestry,0.00047852753593115305
3,Vegetable and melon farming,20,Extraction of natural gas and crude petroleum,3.8152135753238251E-06
3,Vegetable and melon farming,49,Electric power transmission and distribution,8.6093181649004842E-06
3,Vegetable and melon farming,62,Maintenance and repair construction of nonresidential structures,9.2415091733445698E-05
3,Vegetable and melon farming,154,Printing,2.6236206119987567E-09
3,Vegetable and melon farming,249,Machine shops,2.2311038130842026E-09
3,Vegetable and melon farming,260,Fabricated pipe and pipe fitting manufacturing,5.037379891277944E-10
3,Vegetable and melon farming,271,All other industrial machinery manufacturing,4.51003011278018E-12
3,Vegetable and melon farming,394,All other miscellaneous manufacturing,5.605496419848892E-08
3,Vegetable and melon farming,395,Wholesale trade,0.00011158983639422346
3,Vegetable and melon farming,397,Retail - Furniture and home furnishings stores,5.2069229247218396E-09
3,Vegetable and melon farming,398,Retail - Electronics and appliance stores,2.6047412962928687E-09
3,Vegetable and melon farming,399,Retail - Building material and garden equipment and supplies stores,1.6441471815159845E-07
3,Vegetable and melon farming,401,Retail - Health and personal care stores,1.3091177349321895E-07
3,Vegetable and melon farming,402,Retail - Gasoline stores,3.4109292666777025E-07
3,Vegetable and melon farming,403,Retail - Clothing and clothing accessories stores,1.8253217028752022E-07
3,Vegetable and melon farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",1.210218910633158E-07
3,Vegetable and melon farming,406,Retail - Miscellaneous store retailers,2.5566662695367419E-07
3,Vegetable and melon farming,407,Retail - Nonstore retailers,1.5231896488573335E-06
3,Vegetable and melon farming,409,Rail transportation,8.9943031153876234E-06
3,Vegetable and melon farming,411,Truck transportation,7.4196364220692783E-06
3,Vegetable and melon farming,416,Warehousing and storage,9.2647158199006259E-07
3,Vegetable and melon farming,417,Newspaper publishers,3.3373458900953408E-08
3,Vegetable and melon farming,432,Internet publishing and broadcasting and web search portals,1.1192179485890222E-07
3,Vegetable and melon farming,433,Monetary authorities and depository credit intermediation,5.844517251994241E-06
3,Vegetable and melon farming,434,Nondepository credit intermediation and related activities,1.1977771846595617E-07
3,Vegetable and melon farming,438,"Insurance agencies, brokerages, and related activities",1.7062945141944723E-06
3,Vegetable and melon farming,440,Real estate,4.7968764528587369E-05
3,Vegetable and melon farming,443,General and consumer goods rental except video tapes and discs,3.4233884124233428E-07
3,Vegetable and melon farming,446,Lessors of nonfinancial intangible assets,6.540880846426806E-06
3,Vegetable and melon farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",1.4605339562103479E-05
3,Vegetable and melon farming,451,Custom computer programming services,1.4021420508751896E-08
3,Vegetable and melon farming,457,"Advertising, public relations, and related services",7.2489862236284405E-09
3,Vegetable and melon farming,462,Office administrative services,1.5237681019069164E-07
3,Vegetable and melon farming,463,Facilities support services,1.6705317950741355E-07
3,Vegetable and melon farming,465,Business support services,1.5860996905842633E-07
3,Vegetable and melon farming,496,Other amusement and recreation industries,2.3824577619571769E-07
3,Vegetable and melon farming,499,"Hotels and motels, including casino hotels",1.6916231302853145E-07
3,Vegetable and melon farming,500,Other accommodations,5.872062572660395E-09
3,Vegetable and melon farming,502,Limited-service restaurants,6.4216090229222744E-07
3,Vegetable and melon farming,503,All other food and drinking places,5.6583979351922228E-07
3,Vegetable and melon farming,504,"Automotive repair and maintenance, except car washes",1.2820335316669778E-06
3,Vegetable and melon farming,506,Electronic and precision equipment repair and maintenance,2.2205869719214726E-07
3,Vegetable and melon farming,507,Commercial and industrial machinery and equipment repair and maintenance,1.7779906516239624E-07
3,Vegetable and melon farming,516,Labor and civic organizations,1.123839053326232E-09
3,Vegetable and melon farming,518,Postal service,4.9710303483596526E-07
3,Vegetable and melon farming,5001,Employee Compensation,0.0065152510069310665
3,Vegetable and melon farming,6001,Proprietor Income,0.016027031466364861
3,Vegetable and melon farming,7001,Other Property Type Income,0.037975788116455078
3,Vegetable and melon farming,8001,Tax on Production and Imports,0.00038763668271712959
3,Vegetable and melon farming,11001,Federal Government NonDefense,3.2613600199028494E-07
3,Vegetable and melon farming,12001,State/Local Govt NonEducation,1.6326131583252516E-05
3,Vegetable and melon farming,14002,Inventory Additions/Deletions,2.1524588201273047E-07
3,Vegetable and melon farming,25001,Foreign Trade,0.00019318796624901588
3,Vegetable and melon farming,28001,Domestic Trade,0.0021397579727197289
4,Fruit farming,1,Oilseed farming,1.2610989021350985E-06
4,Fruit farming,2,Grain farming,5.3346594155383544E-06
4,Fruit farming,3,Vegetable and melon farming,5.2398694583314241E-07
4,Fruit farming,4,Fruit farming,1.3224614966703992E-06
4,Fruit farming,5,Tree nut farming,1.0402640482911676E-09
4,Fruit farming,6,"Greenhouse, nursery, and floriculture production",8.8221309797207128E-07
4,Fruit farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",1.4791008533846265E-05
4,Fruit farming,12,Dairy cattle and milk production,2.3767411055117954E-05
4,Fruit farming,13,Poultry and egg production,5.7890041798658735E-07
4,Fruit farming,14,"Animal production, except cattle and poultry and eggs",2.5626355278356866E-06
4,Fruit farming,19,Support activities for agriculture and forestry,0.00044180870444910855
4,Fruit farming,20,Extraction of natural gas and crude petroleum,2.2593752554552426E-06
4,Fruit farming,49,Electric power transmission and distribution,4.7820438359613866E-06
4,Fruit farming,62,Maintenance and repair construction of nonresidential structures,5.9327418626289093E-05
4,Fruit farming,154,Printing,7.8353815807557386E-11
4,Fruit farming,249,Machine shops,1.5489837321391226E-09
4,Fruit farming,260,Fabricated pipe and pipe fitting manufacturing,2.256796392943881E-10
4,Fruit farming,271,All other industrial machinery manufacturing,3.1311689093135683E-12
4,Fruit farming,394,All other miscellaneous manufacturing,3.7720461008839716E-08
4,Fruit farming,395,Wholesale trade,4.5414527871629352E-05
4,Fruit farming,397,Retail - Furniture and home furnishings stores,2.223613605055956E-09
4,Fruit farming,398,Retail - Electronics and appliance stores,6.6006972143970555E-10
4,Fruit farming,399,Retail - Building material and garden equipment and supplies stores,6.2592529454876117E-08
4,Fruit farming,401,Retail - Health and personal care stores,3.3057161226572292E-08
4,Fruit farming,402,Retail - Gasoline stores,1.2501025375045457E-07
4,Fruit farming,403,Retail - Clothing and clothing accessories stores,7.0197407302023359E-08
4,Fruit farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",3.6144775546169665E-08
4,Fruit farming,406,Retail - Miscellaneous store retailers,1.0334306454967088E-07
4,Fruit farming,407,Retail - Nonstore retailers,5.1285275424425733E-07
4,Fruit farming,409,Rail transportation,3.30330092147626E-06
4,Fruit farming,411,Truck transportation,3.0533826689323348E-06
4,Fruit farming,416,Warehousing and storage,5.8596760874083471E-07
4,Fruit farming,433,Monetary authorities and depository credit intermediation,4.9173086791954115E-06
4,Fruit farming,434,Nondepository credit intermediation and related activities,8.524349105881622E-08
4,Fruit farming,438,"Insurance agencies, brokerages, and related activities",1.5480983088522895E-06
4,Fruit farming,440,Real estate,9.0767588566263604E-06
4,Fruit farming,443,General and consumer goods rental except video tapes and discs,2.3151199176554606E-07
4,Fruit farming,446,Lessors of nonfinancial intangible assets,3.2074059435164301E-06
4,Fruit farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",7.5616892092135761E-06
4,Fruit farming,451,Custom computer programming services,6.7881965073717731E-09
4,Fruit farming,462,Office administrative services,6.6531755233961738E-08
4,Fruit farming,463,Facilities support services,3.1610184245062231E-08
4,Fruit farming,465,Business support services,1.1851826652509837E-07
4,Fruit farming,492,"Independent artists, writers, and performers",9.1699906282824073E-08
4,Fruit farming,496,Other amusement and recreation industries,2.3163608645727271E-07
4,Fruit farming,499,"Hotels and motels, including casino hotels",3.2009280667768868E-08
4,Fruit farming,500,Other accommodations,1.1111250684679224E-09
4,Fruit farming,501,Full-service restaurants,7.864647041999132E-08
4,Fruit farming,502,Limited-service restaurants,5.6601640978175792E-07
4,Fruit farming,503,All other food and drinking places,3.3249673348427722E-07
4,Fruit farming,504,"Automotive repair and maintenance, except car washes",6.6026483466718029E-07
4,Fruit farming,506,Electronic and precision equipment repair and maintenance,1.0816288647173162E-07
4,Fruit farming,507,Commercial and industrial machinery and equipment repair and maintenance,1.1613395324606335E-07
4,Fruit farming,518,Postal service,3.3123037799461899E-07
4,Fruit farming,5001,Employee Compensation,0.0051698316819965839
4,Fruit farming,6001,Proprietor Income,0.0087979147210717201
4,Fruit farming,7001,Other Property Type Income,0.026118068024516106
4,Fruit farming,8001,Tax on Production and Imports,0.00044415867887437344
4,Fruit farming,11001,Federal Government NonDefense,4.660625700959599E-08
4,Fruit farming,12001,State/Local Govt NonEducation,1.4141867951580309E-05
4,Fruit farming,14002,Inventory Additions/Deletions,3.9759177191168738E-08
4,Fruit farming,25001,Foreign Trade,9.1860937776034647E-05
4,Fruit farming,28001,Domestic Trade,0.0013739311967044473
5,Tree nut farming,1,Oilseed farming,1.9400542833227007E-09
5,Tree nut farming,2,Grain farming,8.2082258971186526E-09
5,Tree nut farming,3,Vegetable and melon farming,6.7488827737774866E-10
5,Tree nut farming,4,Fruit farming,5.6810676866444938E-10
5,Tree nut farming,5,Tree nut farming,1.2412008971151846E-11
5,Tree nut farming,6,"Greenhouse, nursery, and floriculture production",1.3571822961007901E-09
5,Tree nut farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",2.3150247957028105E-08
5,Tree nut farming,12,Dairy cattle and milk production,3.656343366205558E-08
5,Tree nut farming,13,Poultry and egg production,8.9057166600302435E-10
5,Tree nut farming,14,"Animal production, except cattle and poultry and eggs",4.2312373697913106E-09
5,Tree nut farming,19,Support activities for agriculture and forestry,6.7979328265500361E-07
5,Tree nut farming,20,Extraction of natural gas and crude petroleum,3.7383519874158265E-09
5,Tree nut farming,49,Electric power transmission and distribution,7.7924022309294217E-09
5,Tree nut farming,62,Maintenance and repair construction of nonresidential structures,5.8723383519960256E-08
5,Tree nut farming,154,Printing,2.6374449391536121E-14
5,Tree nut farming,249,Machine shops,9.841157808568665E-13
5,Tree nut farming,260,Fabricated pipe and pipe fitting manufacturing,1.0753578716590603E-13
5,Tree nut farming,271,All other industrial machinery manufacturing,1.9893254012821462E-15
5,Tree nut farming,394,All other miscellaneous manufacturing,6.5864081536046683E-11
5,Tree nut farming,395,Wholesale trade,1.0056109540036065E-07
5,Tree nut farming,397,Retail - Furniture and home furnishings stores,3.2963662642062311E-12
5,Tree nut farming,398,Retail - Electronics and appliance stores,9.7851168429007899E-13
5,Tree nut farming,399,Retail - Building material and garden equipment and supplies stores,9.2789467965820975E-11
5,Tree nut farming,401,Retail - Health and personal care stores,4.9005148671878523E-11
5,Tree nut farming,402,Retail - Gasoline stores,1.8531978769700927E-10
5,Tree nut farming,403,Retail - Clothing and clothing accessories stores,1.0406320941798805E-10
5,Tree nut farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",5.3582339172865313E-11
5,Tree nut farming,406,Retail - Miscellaneous store retailers,1.5319954428704289E-10
5,Tree nut farming,407,Retail - Nonstore retailers,7.6027170333258871E-10
5,Tree nut farming,409,Rail transportation,4.8225130525575439E-09
5,Tree nut farming,411,Truck transportation,3.6216636082487737E-09
5,Tree nut farming,416,Warehousing and storage,7.1133412767484064E-10
5,Tree nut farming,433,Monetary authorities and depository credit intermediation,7.9730951958968982E-09
5,Tree nut farming,434,Nondepository credit intermediation and related activities,1.3012625466838144E-10
5,Tree nut farming,438,"Insurance agencies, brokerages, and related activities",2.737205767908975E-09
5,Tree nut farming,440,Real estate,1.4769582943825028E-08
5,Tree nut farming,443,General and consumer goods rental except video tapes and discs,3.7822246640392369E-10
5,Tree nut farming,446,Lessors of nonfinancial intangible assets,4.4046017685382193E-09
5,Tree nut farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",9.444789205113811E-09
5,Tree nut farming,451,Custom computer programming services,9.3595741391500612E-12
5,Tree nut farming,462,Office administrative services,9.0854812205297918E-11
5,Tree nut farming,463,Facilities support services,5.143567571932913E-11
5,Tree nut farming,492,"Independent artists, writers, and performers",1.3982327326607749E-10
5,Tree nut farming,496,Other amusement and recreation industries,2.3034579231166768E-10
5,Tree nut farming,499,"Hotels and motels, including casino hotels",5.208507842149204E-11
5,Tree nut farming,500,Other accommodations,1.8080081358989425E-12
5,Tree nut farming,501,Full-service restaurants,1.2204196843917141E-10
5,Tree nut farming,502,Limited-service restaurants,8.7833265335184567E-10
5,Tree nut farming,503,All other food and drinking places,5.1596161467960421E-10
5,Tree nut farming,504,"Automotive repair and maintenance, except car washes",8.3082675814116733E-10
5,Tree nut farming,506,Electronic and precision equipment repair and maintenance,1.064038086375357E-10
5,Tree nut farming,507,Commercial and industrial machinery and equipment repair and maintenance,1.1067507819795258E-10
5,Tree nut farming,518,Postal service,2.8058746381042488E-10
5,Tree nut farming,5001,Employee Compensation,1.8996091966982931E-05
5,Tree nut farming,6001,Proprietor Income,2.431913890177384E-05
5,Tree nut farming,7001,Other Property Type Income,6.4801002736203372E-05
5,Tree nut farming,8001,Tax on Production and Imports,1.3385288184508681E-06
5,Tree nut farming,11001,Federal Government NonDefense,6.7714049116657756E-11
5,Tree nut farming,12001,State/Local Govt NonEducation,2.1275418139639199E-08
5,Tree nut farming,14002,Inventory Additions/Deletions,6.3964347203652164E-11
5,Tree nut farming,25001,Foreign Trade,1.1659864828422228E-07
5,Tree nut farming,28001,Domestic Trade,1.9648613652441576E-06
6,"Greenhouse, nursery, and floriculture production",1,Oilseed farming,1.2224099321596382E-06
6,"Greenhouse, nursery, and floriculture production",2,Grain farming,5.1642490894173798E-06
6,"Greenhouse, nursery, and floriculture production",3,Vegetable and melon farming,4.2524097626640728E-07
6,"Greenhouse, nursery, and floriculture production",4,Fruit farming,3.5792827428764081E-07
6,"Greenhouse, nursery, and floriculture production",5,Tree nut farming,1.0082743115818169E-09
6,"Greenhouse, nursery, and floriculture production",6,"Greenhouse, nursery, and floriculture production",4.3144195575215913E-06
6,"Greenhouse, nursery, and floriculture production",11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",1.6600163203309886E-05
6,"Greenhouse, nursery, and floriculture production",12,Dairy cattle and milk production,2.3038114972745915E-05
6,"Greenhouse, nursery, and floriculture production",13,Poultry and egg production,5.6113801023953164E-07
6,"Greenhouse, nursery, and floriculture production",14,"Animal production, except cattle and poultry and eggs",3.0423464902346183E-06
6,"Greenhouse, nursery, and floriculture production",19,Support activities for agriculture and forestry,0.00042769559706380689
6,"Greenhouse, nursery, and floriculture production",20,Extraction of natural gas and crude petroleum,1.2057684312464872E-05
6,"Greenhouse, nursery, and floriculture production",49,Electric power transmission and distribution,3.7789041946891639E-06
6,"Greenhouse, nursery, and floriculture production",62,Maintenance and repair construction of nonresidential structures,0.00010782163945914202
6,"Greenhouse, nursery, and floriculture production",154,Printing,1.7883859951365683E-10
6,"Greenhouse, nursery, and floriculture production",249,Machine shops,3.7577896140675749E-09
6,"Greenhouse, nursery, and floriculture production",260,Fabricated pipe and pipe fitting manufacturing,7.4237852028433227E-10
6,"Greenhouse, nursery, and floriculture production",271,All other industrial machinery manufacturing,7.5961245033408665E-12
6,"Greenhouse, nursery, and floriculture production",394,All other miscellaneous manufacturing,1.1203605883095212E-07
6,"Greenhouse, nursery, and floriculture production",395,Wholesale trade,0.00022760346084881034
6,"Greenhouse, nursery, and floriculture production",397,Retail - Furniture and home furnishings stores,1.5034083895372096E-08
6,"Greenhouse, nursery, and floriculture production",398,Retail - Electronics and appliance stores,7.5207382051208147E-09
6,"Greenhouse, nursery, and floriculture production",399,Retail - Building material and garden equipment and supplies stores,4.7471893880678169E-07
6,"Greenhouse, nursery, and floriculture production",401,Retail - Health and personal care stores,3.7798499667603374E-07
6,"Greenhouse, nursery, and floriculture production",402,Retail - Gasoline stores,9.8484654093097828E-07
6,"Greenhouse, nursery, and floriculture production",403,Retail - Clothing and clothing accessories stores,5.2702990097801202E-07
6,"Greenhouse, nursery, and floriculture production",404,"Retail - Sporting goods, hobby, musical instrument and book stores",3.4942968649818401E-07
6,"Greenhouse, nursery, and floriculture production",405,Retail - General merchandise stores,6.7043787688112193E-07
6,"Greenhouse, nursery, and floriculture production",406,Retail - Miscellaneous store retailers,7.3819295517174349E-07
6,"Greenhouse, nursery, and floriculture production",407,Retail - Nonstore retailers,4.397945373353228E-06
6,"Greenhouse, nursery, and floriculture production",409,Rail transportation,7.5744338690159562E-06
6,"Greenhouse, nursery, and floriculture production",411,Truck transportation,2.9968933798455669E-05
6,"Greenhouse, nursery, and floriculture production",416,Warehousing and storage,1.104305411462513E-06
6,"Greenhouse, nursery, and floriculture production",433,Monetary authorities and depository credit intermediation,7.2512278920375457E-06
6,"Greenhouse, nursery, and floriculture production",434,Nondepository credit intermediation and related activities,1.100293324062784E-07
6,"Greenhouse, nursery, and floriculture production",438,"Insurance agencies, brokerages, and related activities",2.2990934430576395E-06
6,"Greenhouse, nursery, and floriculture production",440,Real estate,2.6784477419755171E-05
6,"Greenhouse, nursery, and floriculture production",443,General and consumer goods rental except video tapes and discs,3.6961044456804233E-07
6,"Greenhouse, nursery, and floriculture production",446,Lessors of nonfinancial intangible assets,6.2952191184861253E-06
