Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
2,Grain farming,502,Limited-service restaurants,0.00020137575226677855
2,Grain farming,503,All other food and drinking places,6.7632795831872386E-05
2,Grain farming,504,"Automotive repair and maintenance, except car washes",0.000396254824082138
2,Grain farming,506,Electronic and precision equipment repair and maintenance,0.00011168895446488861
2,Grain farming,507,Commercial and industrial machinery and equipment repair and maintenance,3.381007803408961E-05
2,Grain farming,515,Business and professional associations,3.9460738645658369E-05
2,Grain farming,516,Labor and civic organizations,6.7405035797395687E-09
2,Grain farming,518,Postal service,5.4426919470623985E-05
2,Grain farming,5001,Employee Compensation,0.0056170942261815071
2,Grain farming,6001,Proprietor Income,0.021439438685774803
2,Grain farming,7001,Other Property Type Income,0.11766232550144196
2,Grain farming,8001,Tax on Production and Imports,-0.060180045664310455
2,Grain farming,11001,Federal Government NonDefense,0.0017805629269626359
2,Grain farming,12001,State/Local Govt NonEducation,0.0073773218514661208
2,Grain farming,14002,Inventory Additions/Deletions,6.0296935858939558E-05
2,Grain farming,25001,Foreign Trade,0.026058248943875883
2,Grain farming,28001,Domestic Trade,0.24072105417278508
3,Vegetable and melon farming,2,Grain farming,0.00010955968837751337
3,Vegetable and melon farming,3,Vegetable and melon farming,0.0034482927653047835
3,Vegetable and melon farming,4,Fruit farming,0.00015416610393829966
3,Vegetable and melon farming,5,Tree nut farming,9.0892086344669285E-08
3,Vegetable and melon farming,6,"Greenhouse, nursery, and floriculture production",1.7444814505007851E-05
3,Vegetable and melon farming,9,Sugarcane and sugar beet farming,0.00018176137710741031
3,Vegetable and melon farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.00053052608952072755
3,Vegetable and melon farming,12,Dairy cattle and milk production,0.00060823320485589583
3,Vegetable and melon farming,13,Poultry and egg production,3.7001157976987442E-05
3,Vegetable and melon farming,14,"Animal production, except cattle and poultry and eggs",2.0979069720817624E-05
3,Vegetable and melon farming,19,Support activities for agriculture and forestry,0.023828779086868757
3,Vegetable and melon farming,20,Extraction of natural gas and crude petroleum,3.8485529955488776E-05
3,Vegetable and melon farming,49,Electric power transmission and distribution,0.0018271182861240298
3,Vegetable and melon farming,50,Natural gas distribution,4.4343706312330311E-05
3,Vegetable and melon farming,62,Maintenance and repair construction of nonresidential structures,0.0031396461927296615
3,Vegetable and melon farming,123,Other textile product mills,8.7621723045898429E-10
3,Vegetable and melon farming,142,Wood container and pallet manufacturing,0.00084844428515201686
3,Vegetable and melon farming,147,Paper mills,3.5314223663496626E-06
3,Vegetable and melon farming,154,Printing,5.2039606851133399E-06
3,Vegetable and melon farming,187,Other miscellaneous chemical product manufacturing,5.1964154094315262E-06
3,Vegetable and melon farming,212,Abrasive product manufacturing,8.0314095617026182E-06
3,Vegetable and melon farming,229,Ferrous metal foundries,1.1855393570422604E-07
3,Vegetable and melon farming,238,Fabricated structural metal manufacturing,1.7964587629465811E-08
3,Vegetable and melon farming,241,Sheet metal work manufacturing,3.6807415549952357E-10
3,Vegetable and melon farming,249,Machine shops,3.3918788384572836E-09
3,Vegetable and melon farming,261,Other fabricated metal manufacturing,4.9625854556733726E-07
3,Vegetable and melon farming,264,Construction machinery manufacturing,0.0001715212820126294
3,Vegetable and melon farming,280,Cutting tool and machine tool accessory manufacturing,4.3085082338916886E-09
3,Vegetable and melon farming,281,Machine tool manufacturing,2.8991160344088893E-10
3,Vegetable and melon farming,345,Heavy duty truck manufacturing,2.9419474465917466E-08
3,Vegetable and melon farming,346,Motor vehicle body manufacturing,4.6267252762858295E-09
3,Vegetable and melon farming,367,All other transportation equipment manufacturing,1.5361535869303986E-05
3,Vegetable and melon farming,388,Sign manufacturing,1.1544669323431352E-07
3,Vegetable and melon farming,395,Wholesale trade,0.0030429798377950013
3,Vegetable and melon farming,397,Retail - Furniture and home furnishings stores,3.8266053943670293E-07
3,Vegetable and melon farming,398,Retail - Electronics and appliance stores,4.3372930740864118E-07
3,Vegetable and melon farming,399,Retail - Building material and garden equipment and supplies stores,8.9089360480803723E-06
3,Vegetable and melon farming,401,Retail - Health and personal care stores,1.6410972322467021E-05
3,Vegetable and melon farming,402,Retail - Gasoline stores,1.081011422956633E-05
3,Vegetable and melon farming,403,Retail - Clothing and clothing accessories stores,9.1660714738148359E-06
3,Vegetable and melon farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",4.3263139826148905E-06
3,Vegetable and melon farming,406,Retail - Miscellaneous store retailers,8.2383440153021778E-06
3,Vegetable and melon farming,407,Retail - Nonstore retailers,3.4694536987043417E-05
3,Vegetable and melon farming,408,Air transportation,5.4820258745895065E-05
3,Vegetable and melon farming,409,Rail transportation,2.8939856196923651E-05
3,Vegetable and melon farming,411,Truck transportation,0.0010878903703926413
3,Vegetable and melon farming,416,Warehousing and storage,3.9751253036507742E-05
3,Vegetable and melon farming,417,Newspaper publishers,2.4751534779619399E-06
3,Vegetable and melon farming,425,Radio and television broadcasting,2.4804288173115377E-06
3,Vegetable and melon farming,427,Wired telecommunications carriers,1.381861086940028E-05
3,Vegetable and melon farming,428,Wireless telecommunications carriers (except satellite),5.0680794439908819E-05
3,Vegetable and melon farming,429,"Satellite, telecommunications resellers, and all other telecommunications",1.2138860497585917E-06
3,Vegetable and melon farming,430,"Data processing, hosting, and related services",1.7302138024808317E-07
3,Vegetable and melon farming,433,Monetary authorities and depository credit intermediation,0.00078990423063524107
3,Vegetable and melon farming,434,Nondepository credit intermediation and related activities,8.0634808458074358E-05
3,Vegetable and melon farming,436,Other financial investment activities,9.9003012585148487E-06
3,Vegetable and melon farming,437,Insurance carriers,8.0327296535526865E-06
3,Vegetable and melon farming,438,"Insurance agencies, brokerages, and related activities",9.824874647560225E-05
3,Vegetable and melon farming,440,Real estate,0.0010126396644196123
3,Vegetable and melon farming,443,General and consumer goods rental except video tapes and discs,1.7229758378280863E-06
3,Vegetable and melon farming,445,Commercial and industrial machinery and equipment rental and leasing,0.0001866727623801509
3,Vegetable and melon farming,447,Legal services,0.00011471867314933465
3,Vegetable and melon farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.00043883366515244659
3,Vegetable and melon farming,451,Custom computer programming services,6.6981982704093367E-07
3,Vegetable and melon farming,452,Computer systems design services,5.0396741573430996E-06
3,Vegetable and melon farming,453,"Other computer related services, including facilities management",6.4363619601149474E-05
3,Vegetable and melon farming,457,"Advertising, public relations, and related services",8.8885754139655807E-07
3,Vegetable and melon farming,462,Office administrative services,2.4415942108240449E-06
3,Vegetable and melon farming,465,Business support services,7.2848317987346881E-07
3,Vegetable and melon farming,466,Travel arrangement and reservation services,2.9453854619465071E-05
3,Vegetable and melon farming,468,Services to buildings,7.6857202903100191E-05
3,Vegetable and melon farming,469,Landscape and horticultural services,3.0139154157564525E-05
3,Vegetable and melon farming,470,Other support services,1.6320674017481808E-05
3,Vegetable and melon farming,473,"Junior colleges, colleges, universities, and professional schools",5.000610774549873E-06
3,Vegetable and melon farming,488,Performing arts companies,5.0559106471652175E-07
3,Vegetable and melon farming,496,Other amusement and recreation industries,2.4254096927620906E-05
3,Vegetable and melon farming,499,"Hotels and motels, including casino hotels",2.3532222434717066E-05
3,Vegetable and melon farming,500,Other accommodations,8.8528995374726019E-08
3,Vegetable and melon farming,502,Limited-service restaurants,0.00010104829195642026
3,Vegetable and melon farming,503,All other food and drinking places,1.9392823950485118E-05
3,Vegetable and melon farming,504,"Automotive repair and maintenance, except car washes",5.8196084655876001E-05
3,Vegetable and melon farming,506,Electronic and precision equipment repair and maintenance,1.7934199248206308E-05
3,Vegetable and melon farming,507,Commercial and industrial machinery and equipment repair and maintenance,4.8473000243086633E-06
3,Vegetable and melon farming,515,Business and professional associations,1.5426949894400792E-05
3,Vegetable and melon farming,516,Labor and civic organizations,2.0293892812874559E-08
3,Vegetable and melon farming,518,Postal service,1.5606213613846703E-05
3,Vegetable and melon farming,5001,Employee Compensation,0.13930156826972961
3,Vegetable and melon farming,6001,Proprietor Income,0.45646953582763672
3,Vegetable and melon farming,7001,Other Property Type Income,1.3029994964599609
3,Vegetable and melon farming,8001,Tax on Production and Imports,0.011040369048714638
3,Vegetable and melon farming,11001,Federal Government NonDefense,7.5662169655946432E-05
3,Vegetable and melon farming,12001,State/Local Govt NonEducation,0.0022878160463897543
3,Vegetable and melon farming,14002,Inventory Additions/Deletions,3.6558801067079913E-06
3,Vegetable and melon farming,25001,Foreign Trade,0.0060577672680652075
3,Vegetable and melon farming,28001,Domestic Trade,0.049374300150811609
4,Fruit farming,2,Grain farming,3.915829309831349E-05
4,Fruit farming,3,Vegetable and melon farming,0.00018152180451469664
4,Fruit farming,4,Fruit farming,0.00014011806695538032
4,Fruit farming,5,Tree nut farming,3.248636613165602E-08
4,Fruit farming,6,"Greenhouse, nursery, and floriculture production",6.2350740062746299E-06
4,Fruit farming,9,Sugarcane and sugar beet farming,6.496447418979142E-05
4,Fruit farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.00023621388459883416
4,Fruit farming,12,Dairy cattle and milk production,0.00021739292170473885
4,Fruit farming,13,Poultry and egg production,1.3224845215838231E-05
4,Fruit farming,14,"Animal production, except cattle and poultry and eggs",9.8776970631394559E-06
4,Fruit farming,19,Support activities for agriculture and forestry,0.0085167665620097255
4,Fruit farming,20,Extraction of natural gas and crude petroleum,8.822924854743697E-06
4,Fruit farming,49,Electric power transmission and distribution,0.00039287748009799242
4,Fruit farming,50,Natural gas distribution,2.334517935670714E-05
4,Fruit farming,62,Maintenance and repair construction of nonresidential structures,0.00078025915193553896
4,Fruit farming,123,Other textile product mills,3.7040574845377988E-10
4,Fruit farming,142,Wood container and pallet manufacturing,0.00017068528706714464
4,Fruit farming,147,Paper mills,8.9274131645396E-07
4,Fruit farming,154,Printing,1.4631794670489009E-07
4,Fruit farming,187,Other miscellaneous chemical product manufacturing,1.2568815209863907E-06
4,Fruit farming,212,Abrasive product manufacturing,9.5483514495234387E-07
4,Fruit farming,229,Ferrous metal foundries,2.0561238890257738E-08
4,Fruit farming,238,Fabricated structural metal manufacturing,3.4618628406549584E-09
4,Fruit farming,241,Sheet metal work manufacturing,9.8925439729680832E-11
4,Fruit farming,249,Machine shops,9.1161821294038956E-10
4,Fruit farming,261,Other fabricated metal manufacturing,8.6067915382915309E-08
4,Fruit farming,264,Construction machinery manufacturing,4.1835240118232638E-05
4,Fruit farming,280,Cutting tool and machine tool accessory manufacturing,1.231920129962113E-09
4,Fruit farming,281,Machine tool manufacturing,7.791808749367712E-11
4,Fruit farming,345,Heavy duty truck manufacturing,7.481781287026339E-09
4,Fruit farming,346,Motor vehicle body manufacturing,1.1766406161358312E-09
4,Fruit farming,367,All other transportation equipment manufacturing,3.7467859833308027E-06
4,Fruit farming,388,Sign manufacturing,4.6759700320114616E-11
4,Fruit farming,395,Wholesale trade,0.00047941857400550861
4,Fruit farming,397,Retail - Furniture and home furnishings stores,6.3261210356110009E-08
4,Fruit farming,398,Retail - Electronics and appliance stores,4.25490280785678E-08
4,Fruit farming,399,Retail - Building material and garden equipment and supplies stores,1.3129654110768902E-06
4,Fruit farming,401,Retail - Health and personal care stores,1.6042304623986971E-06
4,Fruit farming,402,Retail - Gasoline stores,1.533729759898859E-06
4,Fruit farming,403,Retail - Clothing and clothing accessories stores,1.3646161298799944E-06
4,Fruit farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",5.0020182205066775E-07
4,Fruit farming,406,Retail - Miscellaneous store retailers,1.2891184859165609E-06
4,Fruit farming,407,Retail - Nonstore retailers,4.5221549167096366E-06
4,Fruit farming,408,Air transportation,8.7719531558563E-06
4,Fruit farming,409,Rail transportation,4.1145527286959782E-06
4,Fruit farming,411,Truck transportation,0.00017331231246751899
4,Fruit farming,416,Warehousing and storage,9.7328030658144033E-06
4,Fruit farming,427,Wired telecommunications carriers,3.9985632247730384E-06
4,Fruit farming,428,Wireless telecommunications carriers (except satellite),1.4202007613951621E-05
4,Fruit farming,429,"Satellite, telecommunications resellers, and all other telecommunications",2.9506170029917661E-07
4,Fruit farming,430,"Data processing, hosting, and related services",2.8485982852742156E-08
4,Fruit farming,433,Monetary authorities and depository credit intermediation,0.0002575350120074156
4,Fruit farming,434,Nondepository credit intermediation and related activities,2.1763288979156524E-05
4,Fruit farming,436,Other financial investment activities,2.482265606014607E-06
4,Fruit farming,437,Insurance carriers,1.8237497373239106E-05
4,Fruit farming,438,"Insurance agencies, brokerages, and related activities",3.4507792116232876E-05
4,Fruit farming,440,Real estate,7.4177604761143864E-05
4,Fruit farming,443,General and consumer goods rental except video tapes and discs,4.5106808574804102E-07
4,Fruit farming,445,Commercial and industrial machinery and equipment rental and leasing,4.8870172744617125E-05
4,Fruit farming,447,Legal services,2.4368815535375865E-05
4,Fruit farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",8.7953410126977508E-05
4,Fruit farming,451,Custom computer programming services,1.2553533730103516E-07
4,Fruit farming,452,Computer systems design services,9.4451852743796346E-07
4,Fruit farming,453,"Other computer related services, including facilities management",1.2237019097190095E-05
4,Fruit farming,462,Office administrative services,4.0275504766704254E-07
4,Fruit farming,465,Business support services,2.1528401180898507E-07
4,Fruit farming,468,Services to buildings,3.0266347423067242E-06
4,Fruit farming,469,Landscape and horticultural services,1.8990068048137416E-05
4,Fruit farming,470,Other support services,3.1588571102352482E-08
4,Fruit farming,473,"Junior colleges, colleges, universities, and professional schools",1.0769275875836896E-06
4,Fruit farming,488,Performing arts companies,1.5818126810970162E-07
4,Fruit farming,496,Other amusement and recreation industries,9.1287588151688602E-06
4,Fruit farming,499,"Hotels and motels, including casino hotels",1.7237759917366444E-06
4,Fruit farming,500,Other accommodations,6.484902126228592E-09
4,Fruit farming,501,Full-service restaurants,1.0238884566991276E-06
4,Fruit farming,502,Limited-service restaurants,3.4479407011850892E-05
4,Fruit farming,503,All other food and drinking places,4.4114421792051527E-06
4,Fruit farming,504,"Automotive repair and maintenance, except car washes",1.1602676996741207E-05
4,Fruit farming,506,Electronic and precision equipment repair and maintenance,3.3817237808823149E-06
4,Fruit farming,507,Commercial and industrial machinery and equipment repair and maintenance,1.2256748581197205E-06
4,Fruit farming,515,Business and professional associations,3.2420246155337397E-06
4,Fruit farming,518,Postal service,4.0255658031685348E-06
4,Fruit farming,5001,Employee Compensation,0.040605392307043076
4,Fruit farming,6001,Proprietor Income,0.092049390077590942
4,Fruit farming,7001,Other Property Type Income,0.35468626022338867
4,Fruit farming,8001,Tax on Production and Imports,0.004647071473300457
4,Fruit farming,11001,Federal Government NonDefense,2.7810696517868784E-06
4,Fruit farming,12001,State/Local Govt NonEducation,0.00080076651482118542
4,Fruit farming,14002,Inventory Additions/Deletions,1.1564359990427266E-06
4,Fruit farming,25001,Foreign Trade,0.0011150876744248173
4,Fruit farming,28001,Domestic Trade,0.011600118831392392
5,Tree nut farming,2,Grain farming,1.2610146241372261E-08
5,Tree nut farming,3,Vegetable and melon farming,5.4449605510072346E-08
5,Tree nut farming,4,Fruit farming,1.7743742228942544E-08
5,Tree nut farming,5,Tree nut farming,3.3093021323986682E-11
5,Tree nut farming,6,"Greenhouse, nursery, and floriculture production",2.0078066577949589E-09
5,Tree nut farming,9,Sugarcane and sugar beet farming,2.0920044801725107E-08
5,Tree nut farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",7.7171471556450074E-08
5,Tree nut farming,12,Dairy cattle and milk production,7.00044697530921E-08
5,Tree nut farming,13,Poultry and egg production,4.2586403867290946E-09
5,Tree nut farming,14,"Animal production, except cattle and poultry and eggs",3.3812523802555992E-09
5,Tree nut farming,19,Support activities for agriculture and forestry,2.7426547154281347E-06
5,Tree nut farming,20,Extraction of natural gas and crude petroleum,3.055330828653526E-09
5,Tree nut farming,49,Electric power transmission and distribution,1.3398886402553397E-07
5,Tree nut farming,50,Natural gas distribution,7.8212700310999539E-09
5,Tree nut farming,62,Maintenance and repair construction of nonresidential structures,1.6163978139290858E-07
5,Tree nut farming,123,Other textile product mills,9.0280083096882405E-14
5,Tree nut farming,142,Wood container and pallet manufacturing,3.1066039838886136E-08
5,Tree nut farming,147,Paper mills,2.2238000003008188E-10
5,Tree nut farming,154,Printing,1.5540320898780548E-11
5,Tree nut farming,187,Other miscellaneous chemical product manufacturing,2.8977839366521276E-10
5,Tree nut farming,212,Abrasive product manufacturing,2.3275851759936961E-10
5,Tree nut farming,229,Ferrous metal foundries,2.0505186773631953E-12
5,Tree nut farming,238,Fabricated structural metal manufacturing,8.8382086613800441E-13
5,Tree nut farming,241,Sheet metal work manufacturing,1.3154099860788132E-14
5,Tree nut farming,249,Machine shops,1.2121771939435659E-13
5,Tree nut farming,261,Other fabricated metal manufacturing,8.5833285809520467E-12
5,Tree nut farming,264,Construction machinery manufacturing,1.0754796470463586E-08
5,Tree nut farming,280,Cutting tool and machine tool accessory manufacturing,2.8952035337342264E-13
5,Tree nut farming,281,Machine tool manufacturing,1.0360754863237459E-14
5,Tree nut farming,345,Heavy duty truck manufacturing,1.4441388854967759E-12
5,Tree nut farming,346,Motor vehicle body manufacturing,2.2711601931786421E-13
5,Tree nut farming,367,All other transportation equipment manufacturing,9.6320519626975887E-10
5,Tree nut farming,388,Sign manufacturing,9.3264451834213931E-15
5,Tree nut farming,395,Wholesale trade,2.2217942746058283E-07
5,Tree nut farming,397,Retail - Furniture and home furnishings stores,1.9627610210377638E-11
5,Tree nut farming,398,Retail - Electronics and appliance stores,1.32013891609539E-11
5,Tree nut farming,399,Retail - Building material and garden equipment and supplies stores,4.0736455888364301E-10
5,Tree nut farming,401,Retail - Health and personal care stores,4.977333103577322E-10
5,Tree nut farming,402,Retail - Gasoline stores,4.7585953735429224E-10
5,Tree nut farming,403,Retail - Clothing and clothing accessories stores,4.2338985776106105E-10
5,Tree nut farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",1.5519410708745164E-10
5,Tree nut farming,406,Retail - Miscellaneous store retailers,3.9996573171295417E-10
5,Tree nut farming,407,Retail - Nonstore retailers,1.4030571535668725E-09
5,Tree nut farming,408,Air transportation,2.675870609270953E-09
5,Tree nut farming,409,Rail transportation,1.2571922575699386E-09
5,Tree nut farming,411,Truck transportation,4.3023924834200204E-08
5,Tree nut farming,416,Warehousing and storage,2.4728159666737196E-09
5,Tree nut farming,427,Wired telecommunications carriers,1.0459441733578297E-09
5,Tree nut farming,428,Wireless telecommunications carriers (except satellite),3.7149613224361092E-09
5,Tree nut farming,429,"Satellite, telecommunications resellers, and all other telecommunications",7.7182242440498776E-11
5,Tree nut farming,430,"Data processing, hosting, and related services",1.0541294928143054E-11
5,Tree nut farming,433,Monetary authorities and depository credit intermediation,8.7500199181454776E-08
5,Tree nut farming,434,Nondepository credit intermediation and related activities,7.0155446367468024E-09
5,Tree nut farming,436,Other financial investment activities,5.733375624742067E-10
5,Tree nut farming,437,Insurance carriers,1.8947307324179733E-11
5,Tree nut farming,438,"Insurance agencies, brokerages, and related activities",1.2769676061441775E-08
5,Tree nut farming,440,Real estate,2.526178431967962E-08
5,Tree nut farming,443,General and consumer goods rental except video tapes and discs,1.5423030471141551E-10
5,Tree nut farming,445,Commercial and industrial machinery and equipment rental and leasing,1.670980913105547E-08
5,Tree nut farming,447,Legal services,3.1593095384378983E-09
5,Tree nut farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",2.2992169397609868E-08
5,Tree nut farming,451,Custom computer programming services,3.6226094153597017E-11
5,Tree nut farming,452,Computer systems design services,2.7256242455962733E-10
5,Tree nut farming,453,"Other computer related services, including facilities management",3.5902600977021382E-09
5,Tree nut farming,462,Office administrative services,1.1443853019987303E-10
5,Tree nut farming,468,Services to buildings,8.8450800673171459E-10
5,Tree nut farming,469,Landscape and horticultural services,5.549684012740605E-09
5,Tree nut farming,473,"Junior colleges, colleges, universities, and professional schools",2.225248743071718E-10
5,Tree nut farming,488,Performing arts companies,8.7362652125303156E-13
5,Tree nut farming,496,Other amusement and recreation industries,1.8999386733858699E-09
5,Tree nut farming,499,"Hotels and motels, including casino hotels",5.8704591307453948E-10
5,Tree nut farming,500,Other accommodations,2.2084860749175442E-12
5,Tree nut farming,501,Full-service restaurants,3.3253428060871842E-10
5,Tree nut farming,502,Limited-service restaurants,1.1198079903570399E-08
5,Tree nut farming,503,All other food and drinking places,1.4327302139370408E-09
5,Tree nut farming,504,"Automotive repair and maintenance, except car washes",3.0556548373575942E-09
5,Tree nut farming,506,Electronic and precision equipment repair and maintenance,6.9625901467782524E-10
5,Tree nut farming,507,Commercial and industrial machinery and equipment repair and maintenance,2.4446669628954102E-10
5,Tree nut farming,515,Business and professional associations,7.5336379350601051E-10
5,Tree nut farming,518,Postal service,7.1370510212414615E-10
5,Tree nut farming,5001,Employee Compensation,3.0828079616185278E-05
5,Tree nut farming,6001,Proprietor Income,5.2573181164916605E-05
5,Tree nut farming,7001,Other Property Type Income,0.00019178354705218226
5,Tree nut farming,8001,Tax on Production and Imports,2.8936351554875728E-06
5,Tree nut farming,11001,Federal Government NonDefense,8.4566863194589352E-10
5,Tree nut farming,12001,State/Local Govt NonEducation,2.5585053723780354E-07
5,Tree nut farming,14002,Inventory Additions/Deletions,2.9315807627718802E-10
5,Tree nut farming,25001,Foreign Trade,2.9622755490878892E-07
5,Tree nut farming,28001,Domestic Trade,3.4410477305865346E-06
6,"Greenhouse, nursery, and floriculture production",2,Grain farming,1.9587458182135543E-06
6,"Greenhouse, nursery, and floriculture production",3,Vegetable and melon farming,8.4603000089829988E-06
6,"Greenhouse, nursery, and floriculture production",4,Fruit farming,2.7569480778527145E-06
