Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,433,Monetary authorities and depository credit intermediation,4.0291603526778057E-05
1,Oilseed farming,434,Nondepository credit intermediation and related activities,5.9444980329540793E-07
1,Oilseed farming,436,Other financial investment activities,2.076742330722647E-06
1,Oilseed farming,437,Insurance carriers,7.4241425786341904E-06
1,Oilseed farming,438,"Insurance agencies, brokerages, and related activities",5.2668252992905235E-06
1,Oilseed farming,440,Real estate,0.00010604580054133801
1,Oilseed farming,443,General and consumer goods rental except video tapes and discs,5.4144386582271866E-07
1,Oilseed farming,445,Commercial and industrial machinery and equipment rental and leasing,1.6815258475235892E-05
1,Oilseed farming,446,Lessors of nonfinancial intangible assets,1.0967278512778289E-06
1,Oilseed farming,447,Legal services,1.0382206502496103E-06
1,Oilseed farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",9.820187539790132E-06
1,Oilseed farming,449,"Architectural, engineering, and related services",2.533301030856632E-07
1,Oilseed farming,451,Custom computer programming services,3.3482524573277778E-09
1,Oilseed farming,453,"Other computer related services, including facilities management",6.5086608793381179E-08
1,Oilseed farming,454,Management consulting services,8.1927846687119494E-08
1,Oilseed farming,464,Employment services,6.9859492413440145E-08
1,Oilseed farming,465,Business support services,4.4926592408352987E-08
1,Oilseed farming,468,Services to buildings,4.0208952139280087E-08
1,Oilseed farming,469,Landscape and horticultural services,1.9395045651902031E-07
1,Oilseed farming,471,Waste management and remediation services,8.8679160567583707E-07
1,Oilseed farming,488,Performing arts companies,2.5665728427439724E-08
1,Oilseed farming,496,Other amusement and recreation industries,2.1695000745298803E-06
1,Oilseed farming,499,"Hotels and motels, including casino hotels",1.3356052828707404E-06
1,Oilseed farming,500,Other accommodations,2.3486563783964495E-08
1,Oilseed farming,501,Full-service restaurants,2.6746927583620026E-07
1,Oilseed farming,502,Limited-service restaurants,1.4384341458689221E-06
1,Oilseed farming,503,All other food and drinking places,1.3327326126750676E-06
1,Oilseed farming,504,"Automotive repair and maintenance, except car washes",5.1909411923926007E-06
1,Oilseed farming,506,Electronic and precision equipment repair and maintenance,2.7564546717050967E-07
1,Oilseed farming,507,Commercial and industrial machinery and equipment repair and maintenance,7.7343280750634039E-07
1,Oilseed farming,515,Business and professional associations,8.1790064771191653E-06
1,Oilseed farming,518,Postal service,6.9439381457828239E-07
1,Oilseed farming,5001,Employee Compensation,7.863649443606846E-06
1,Oilseed farming,6001,Proprietor Income,0.0028616252820938826
1,Oilseed farming,7001,Other Property Type Income,0.010046079754829407
1,Oilseed farming,8001,Tax on Production and Imports,0.00027372254407964647
1,Oilseed farming,11001,Federal Government NonDefense,0.00017470592803358177
1,Oilseed farming,12001,State/Local Govt NonEducation,0.00012068471259120558
1,Oilseed farming,14002,Inventory Additions/Deletions,4.1742507630008437E-05
1,Oilseed farming,25001,Foreign Trade,0.00026912521097007105
1,Oilseed farming,28001,Domestic Trade,0.0018877216760715793
2,Grain farming,1,Oilseed farming,4.9930449594710533E-05
2,Grain farming,2,Grain farming,6.9780182106264068E-06
2,Grain farming,3,Vegetable and melon farming,7.6670624461388018E-05
2,Grain farming,4,Fruit farming,3.6258577011098357E-05
2,Grain farming,6,"Greenhouse, nursery, and floriculture production",0.00023320902907283947
2,Grain farming,10,All other crop farming,0.00022619877861081335
2,Grain farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.00023612113451707342
2,Grain farming,13,Poultry and egg production,2.917872486429444E-06
2,Grain farming,14,"Animal production, except cattle and poultry and eggs",8.602444359127534E-05
2,Grain farming,19,Support activities for agriculture and forestry,0.0071471919668925077
2,Grain farming,20,Extraction of natural gas and crude petroleum,2.0000701226761605E-05
2,Grain farming,31,Sand and gravel mining,3.3382421044732703E-05
2,Grain farming,49,Electric power transmission and distribution,0.00010741117594856471
2,Grain farming,62,Maintenance and repair construction of nonresidential structures,0.00047916889724228598
2,Grain farming,142,Wood container and pallet manufacturing,2.2110683235797274E-06
2,Grain farming,154,Printing,2.1437516033642323E-09
2,Grain farming,180,Polish and other sanitation good manufacturing,0.00016235216044534553
2,Grain farming,238,Fabricated structural metal manufacturing,3.8635439629787054E-08
2,Grain farming,242,Ornamental and architectural metal work manufacturing,7.4211380842438232E-06
2,Grain farming,249,Machine shops,3.6224675484519582E-08
2,Grain farming,261,Other fabricated metal manufacturing,8.18274843156019E-08
2,Grain farming,271,All other industrial machinery manufacturing,8.6281582424052623E-11
2,Grain farming,327,Small electrical appliance manufacturing,5.4483357515524647E-11
2,Grain farming,354,Motor vehicle seating and interior trim manufacturing,9.4619020742017248E-09
2,Grain farming,394,All other miscellaneous manufacturing,7.0654186314495344E-07
2,Grain farming,395,Wholesale trade,0.00047652676858120357
2,Grain farming,397,Retail - Furniture and home furnishings stores,1.4623342602470403E-07
2,Grain farming,398,Retail - Electronics and appliance stores,3.2761527439672797E-08
2,Grain farming,399,Retail - Building material and garden equipment and supplies stores,2.863065840292585E-06
2,Grain farming,400,Retail - Food and beverage stores,2.1377198654399864E-06
2,Grain farming,401,Retail - Health and personal care stores,4.7719278283161158E-06
2,Grain farming,402,Retail - Gasoline stores,3.223417194778296E-06
2,Grain farming,403,Retail - Clothing and clothing accessories stores,1.5029270217530624E-06
2,Grain farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",1.4623393918889761E-06
2,Grain farming,405,Retail - General merchandise stores,8.0137703521523137E-06
2,Grain farming,406,Retail - Miscellaneous store retailers,3.7014927478700105E-06
2,Grain farming,407,Retail - Nonstore retailers,1.3132619051397934E-05
2,Grain farming,411,Truck transportation,0.00020198152660037307
2,Grain farming,416,Warehousing and storage,6.1000868225208381E-06
2,Grain farming,417,Newspaper publishers,1.1246371516880432E-07
2,Grain farming,425,Radio and television broadcasting,1.0603474443322703E-07
2,Grain farming,427,Wired telecommunications carriers,1.2251124989804438E-06
2,Grain farming,429,"Satellite, telecommunications resellers, and all other telecommunications",1.0474669875601653E-06
2,Grain farming,430,"Data processing, hosting, and related services",5.7350926194327931E-09
2,Grain farming,432,Internet publishing and broadcasting and web search portals,1.4964129794032473E-08
2,Grain farming,433,Monetary authorities and depository credit intermediation,0.00029878249496523811
2,Grain farming,434,Nondepository credit intermediation and related activities,6.4276272042436042E-06
2,Grain farming,436,Other financial investment activities,1.0356179304449103E-05
2,Grain farming,437,Insurance carriers,8.1176862078927853E-05
2,Grain farming,438,"Insurance agencies, brokerages, and related activities",9.9274129707006744E-06
2,Grain farming,440,Real estate,0.00091527853403470388
2,Grain farming,443,General and consumer goods rental except video tapes and discs,7.9350432230019304E-06
2,Grain farming,445,Commercial and industrial machinery and equipment rental and leasing,0.00024643330940595648
2,Grain farming,446,Lessors of nonfinancial intangible assets,1.41070505932199E-05
2,Grain farming,447,Legal services,1.9509156835973264E-05
2,Grain farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",4.2448467070313467E-05
2,Grain farming,451,Custom computer programming services,2.0972285470840667E-07
2,Grain farming,453,"Other computer related services, including facilities management",3.6536736579082386E-06
2,Grain farming,457,"Advertising, public relations, and related services",1.2626500868537933E-07
2,Grain farming,465,Business support services,1.7637062689532704E-07
2,Grain farming,466,Travel arrangement and reservation services,6.3141505136105888E-07
2,Grain farming,468,Services to buildings,3.0957160898823746E-06
2,Grain farming,469,Landscape and horticultural services,1.4932385101886305E-05
2,Grain farming,488,Performing arts companies,1.0116114950924423E-07
2,Grain farming,492,"Independent artists, writers, and performers",1.0280279550196461E-07
2,Grain farming,496,Other amusement and recreation industries,8.0212803769513482E-06
2,Grain farming,499,"Hotels and motels, including casino hotels",1.1527602257145522E-05
2,Grain farming,500,Other accommodations,2.0271191316159112E-07
2,Grain farming,501,Full-service restaurants,1.0470838723130783E-06
2,Grain farming,502,Limited-service restaurants,6.0065669275674691E-06
2,Grain farming,503,All other food and drinking places,6.0869174312242337E-06
2,Grain farming,504,"Automotive repair and maintenance, except car washes",3.0858425408982707E-05
2,Grain farming,506,Electronic and precision equipment repair and maintenance,1.6349878559957941E-06
2,Grain farming,507,Commercial and industrial machinery and equipment repair and maintenance,4.7099435599305315E-06
2,Grain farming,515,Business and professional associations,4.7454049458488896E-06
2,Grain farming,516,Labor and civic organizations,6.298304610364582E-10
2,Grain farming,518,Postal service,4.2286229624545176E-06
2,Grain farming,5001,Employee Compensation,6.3183433667290956E-05
2,Grain farming,6001,Proprietor Income,0.0016953086014837027
2,Grain farming,7001,Other Property Type Income,0.010164634324610233
2,Grain farming,8001,Tax on Production and Imports,-0.0047586951404809952
2,Grain farming,11001,Federal Government NonDefense,2.9277345897305499E-05
2,Grain farming,12001,State/Local Govt NonEducation,0.0010046811013903402
2,Grain farming,14002,Inventory Additions/Deletions,1.0468817202710128E-05
2,Grain farming,25001,Foreign Trade,0.0020300022202568379
2,Grain farming,28001,Domestic Trade,0.017411283897416401
3,Vegetable and melon farming,1,Oilseed farming,1.1963985880982301E-05
3,Vegetable and melon farming,2,Grain farming,5.7618918317374078E-06
3,Vegetable and melon farming,3,Vegetable and melon farming,0.00038247379567559782
3,Vegetable and melon farming,4,Fruit farming,3.4402662328351669E-05
3,Vegetable and melon farming,6,"Greenhouse, nursery, and floriculture production",0.00022127190596076159
3,Vegetable and melon farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",5.4224190997176043E-05
3,Vegetable and melon farming,13,Poultry and egg production,2.7685173868130915E-06
3,Vegetable and melon farming,14,"Animal production, except cattle and poultry and eggs",3.6620630806167079E-05
3,Vegetable and melon farming,19,Support activities for agriculture and forestry,0.006781448763563902
3,Vegetable and melon farming,20,Extraction of natural gas and crude petroleum,1.0621885719372458E-05
3,Vegetable and melon farming,31,Sand and gravel mining,2.071547128359259E-05
3,Vegetable and melon farming,49,Electric power transmission and distribution,0.00036532874451373869
3,Vegetable and melon farming,62,Maintenance and repair construction of nonresidential structures,0.00072305094622292579
3,Vegetable and melon farming,142,Wood container and pallet manufacturing,0.00018967622269874026
3,Vegetable and melon farming,154,Printing,8.7357112661105048E-09
3,Vegetable and melon farming,180,Polish and other sanitation good manufacturing,0.00012849102299245137
3,Vegetable and melon farming,238,Fabricated structural metal manufacturing,3.3847388093025979E-08
3,Vegetable and melon farming,242,Ornamental and architectural metal work manufacturing,2.7655484061608605E-06
3,Vegetable and melon farming,249,Machine shops,1.5414330765806393E-08
3,Vegetable and melon farming,261,Other fabricated metal manufacturing,6.4995926851840764E-08
3,Vegetable and melon farming,271,All other industrial machinery manufacturing,3.6714554402165857E-11
3,Vegetable and melon farming,394,All other miscellaneous manufacturing,6.3880638232152544E-07
3,Vegetable and melon farming,395,Wholesale trade,0.00036916902861629415
3,Vegetable and melon farming,397,Retail - Furniture and home furnishings stores,1.0513927042898534E-07
3,Vegetable and melon farming,398,Retail - Electronics and appliance stores,2.3554965428161053E-08
3,Vegetable and melon farming,399,Retail - Building material and garden equipment and supplies stores,2.0584940977155818E-06
3,Vegetable and melon farming,401,Retail - Health and personal care stores,3.430932143213514E-06
3,Vegetable and melon farming,402,Retail - Gasoline stores,2.3175802517914245E-06
3,Vegetable and melon farming,403,Retail - Clothing and clothing accessories stores,1.0805782216486248E-06
3,Vegetable and melon farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",1.0513962448299307E-06
3,Vegetable and melon farming,406,Retail - Miscellaneous store retailers,2.6613081422701437E-06
3,Vegetable and melon farming,407,Retail - Nonstore retailers,9.4421228080001198E-06
3,Vegetable and melon farming,411,Truck transportation,0.00014717123542175824
3,Vegetable and melon farming,416,Warehousing and storage,1.4671406228593904E-05
3,Vegetable and melon farming,417,Newspaper publishers,1.0049672932612626E-06
3,Vegetable and melon farming,425,Radio and television broadcasting,9.47518384280254E-07
3,Vegetable and melon farming,427,Wired telecommunications carriers,1.0677673850837833E-06
3,Vegetable and melon farming,429,"Satellite, telecommunications resellers, and all other telecommunications",1.4773943439863588E-06
3,Vegetable and melon farming,430,"Data processing, hosting, and related services",1.2423844305074556E-08
3,Vegetable and melon farming,432,Internet publishing and broadcasting and web search portals,1.3371832497885506E-07
3,Vegetable and melon farming,433,Monetary authorities and depository credit intermediation,0.00013660952070540348
3,Vegetable and melon farming,434,Nondepository credit intermediation and related activities,3.4973767718725552E-06
3,Vegetable and melon farming,436,Other financial investment activities,7.9456195879342145E-06
3,Vegetable and melon farming,437,Insurance carriers,7.485903181774162E-06
3,Vegetable and melon farming,438,"Insurance agencies, brokerages, and related activities",2.2746311543861918E-05
3,Vegetable and melon farming,440,Real estate,0.00030643661416450592
3,Vegetable and melon farming,443,General and consumer goods rental except video tapes and discs,4.2090883173042076E-06
3,Vegetable and melon farming,445,Commercial and industrial machinery and equipment rental and leasing,0.00013071883311480386
3,Vegetable and melon farming,446,Lessors of nonfinancial intangible assets,2.5577299488050939E-05
3,Vegetable and melon farming,447,Legal services,2.6634111173882589E-05
3,Vegetable and melon farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",6.5605024773749722E-05
3,Vegetable and melon farming,451,Custom computer programming services,3.9043078473037827E-07
3,Vegetable and melon farming,453,"Other computer related services, including facilities management",6.8333734018938578E-06
3,Vegetable and melon farming,457,"Advertising, public relations, and related services",1.1282945558644815E-06
3,Vegetable and melon farming,465,Business support services,1.2228886711586483E-07
3,Vegetable and melon farming,466,Travel arrangement and reservation services,4.3884374927056634E-06
3,Vegetable and melon farming,468,Services to buildings,6.7204109382570454E-06
3,Vegetable and melon farming,469,Landscape and horticultural services,3.2416330990051511E-05
3,Vegetable and melon farming,488,Performing arts companies,9.9760397393436321E-08
3,Vegetable and melon farming,496,Other amusement and recreation industries,5.6217688811343583E-06
3,Vegetable and melon farming,499,"Hotels and motels, including casino hotels",3.8594490988374283E-06
3,Vegetable and melon farming,500,Other accommodations,6.7868256044351345E-08
3,Vegetable and melon farming,502,Limited-service restaurants,8.9457048463361397E-06
3,Vegetable and melon farming,503,All other food and drinking places,5.1802125920009164E-06
3,Vegetable and melon farming,504,"Automotive repair and maintenance, except car washes",1.3451150530265381E-05
3,Vegetable and melon farming,506,Electronic and precision equipment repair and maintenance,7.7920681614764318E-07
3,Vegetable and melon farming,507,Commercial and industrial machinery and equipment repair and maintenance,2.0041762944160126E-06
3,Vegetable and melon farming,515,Business and professional associations,5.5112435773238468E-06
3,Vegetable and melon farming,516,Labor and civic organizations,5.6281169836215361E-09
3,Vegetable and melon farming,518,Postal service,3.5987292233134087E-06
3,Vegetable and melon farming,5001,Employee Compensation,0.0037043103948235512
3,Vegetable and melon farming,6001,Proprietor Income,0.085331037640571594
3,Vegetable and melon farming,7001,Other Property Type Income,0.35047951340675354
3,Vegetable and melon farming,8001,Tax on Production and Imports,0.0020638532005250454
3,Vegetable and melon farming,11001,Federal Government NonDefense,4.8205586705463458E-06
3,Vegetable and melon farming,12001,State/Local Govt NonEducation,0.00094022100565766128
3,Vegetable and melon farming,14002,Inventory Additions/Deletions,1.9661256592944186E-06
3,Vegetable and melon farming,25001,Foreign Trade,0.0014006522331659428
3,Vegetable and melon farming,28001,Domestic Trade,0.010524560249825206
4,Fruit farming,1,Oilseed farming,1.6332115408775505E-06
4,Fruit farming,2,Grain farming,2.9886044602197984E-06
4,Fruit farming,3,Vegetable and melon farming,3.9610721796756732E-05
4,Fruit farming,4,Fruit farming,3.0107840026095912E-05
4,Fruit farming,6,"Greenhouse, nursery, and floriculture production",0.00011477056777727066
4,Fruit farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",4.7627880437519504E-05
4,Fruit farming,13,Poultry and egg production,1.4359903559974213E-06
4,Fruit farming,14,"Animal production, except cattle and poultry and eggs",2.2381950820007934E-05
4,Fruit farming,19,Support activities for agriculture and forestry,0.0035174330663237108
4,Fruit farming,20,Extraction of natural gas and crude petroleum,3.5338416161006039E-06
4,Fruit farming,31,Sand and gravel mining,3.0301798444720544E-06
4,Fruit farming,49,Electric power transmission and distribution,0.00011399994694462692
4,Fruit farming,62,Maintenance and repair construction of nonresidential structures,0.00026076987056613751
4,Fruit farming,142,Wood container and pallet manufacturing,5.5375290944630669E-05
4,Fruit farming,154,Printing,3.8623656724988495E-10
4,Fruit farming,180,Polish and other sanitation good manufacturing,3.9520070931951205E-05
4,Fruit farming,238,Fabricated structural metal manufacturing,9.4655994323354777E-09
4,Fruit farming,242,Ornamental and architectural metal work manufacturing,9.7889442095995402E-07
4,Fruit farming,249,Machine shops,6.0121208353798383E-09
4,Fruit farming,261,Other fabricated metal manufacturing,1.6358738751903521E-08
4,Fruit farming,271,All other industrial machinery manufacturing,1.4319943666334601E-11
4,Fruit farming,394,All other miscellaneous manufacturing,2.4682139408882433E-07
4,Fruit farming,395,Wholesale trade,8.4405627458357044E-05
4,Fruit farming,397,Retail - Furniture and home furnishings stores,2.5224298780764091E-08
4,Fruit farming,398,Retail - Electronics and appliance stores,3.3533869589719124E-09
4,Fruit farming,399,Retail - Building material and garden equipment and supplies stores,4.402581651205976E-07
4,Fruit farming,401,Retail - Health and personal care stores,4.867152560034307E-07
4,Fruit farming,402,Retail - Gasoline stores,4.7718157940743349E-07
4,Fruit farming,403,Retail - Clothing and clothing accessories stores,2.3346072177978075E-07
4,Fruit farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",1.7641032553355515E-07
4,Fruit farming,406,Retail - Miscellaneous store retailers,6.0433600447401322E-07
4,Fruit farming,407,Retail - Nonstore retailers,1.7860117037203627E-06
4,Fruit farming,411,Truck transportation,3.4024954449141586E-05
4,Fruit farming,416,Warehousing and storage,5.2130181863689205E-06
4,Fruit farming,427,Wired telecommunications carriers,4.4221704939876203E-07
4,Fruit farming,429,"Satellite, telecommunications resellers, and all other telecommunications",5.209929065639563E-07
4,Fruit farming,430,"Data processing, hosting, and related services",2.9683683202625373E-09
4,Fruit farming,433,Monetary authorities and depository credit intermediation,6.4620678046465371E-05
4,Fruit farming,434,Nondepository credit intermediation and related activities,1.3781646577574937E-06
4,Fruit farming,436,Other financial investment activities,2.8973737236390813E-06
4,Fruit farming,437,Insurance carriers,2.4588846098417974E-05
4,Fruit farming,438,"Insurance agencies, brokerages, and related activities",1.1593951849061656E-05
4,Fruit farming,440,Real estate,3.2575336948423989E-05
4,Fruit farming,443,General and consumer goods rental except video tapes and discs,1.5991207686118767E-06
4,Fruit farming,445,Commercial and industrial machinery and equipment rental and leasing,4.9662820192107604E-05
4,Fruit farming,446,Lessors of nonfinancial intangible assets,7.0460930417791151E-06
4,Fruit farming,447,Legal services,8.2104863105790776E-06
4,Fruit farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",1.9081840190175248E-05
4,Fruit farming,451,Custom computer programming services,1.0618970022052953E-07
4,Fruit farming,453,"Other computer related services, including facilities management",1.8853421587783473E-06
4,Fruit farming,465,Business support services,5.1942275955470126E-08
4,Fruit farming,468,Services to buildings,3.8406226997633389E-07
4,Fruit farming,469,Landscape and horticultural services,2.9640782541773833E-05
4,Fruit farming,488,Performing arts companies,4.5187530164945991E-08
4,Fruit farming,492,"Independent artists, writers, and performers",1.0154585754514661E-07
4,Fruit farming,496,Other amusement and recreation industries,3.0706479422391516E-06
4,Fruit farming,499,"Hotels and motels, including casino hotels",4.1027358023738733E-07
4,Fruit farming,500,Other accommodations,7.2146443716611508E-09
4,Fruit farming,501,Full-service restaurants,6.8640172544496262E-07
4,Fruit farming,502,Limited-service restaurants,4.4297144361789937E-06
4,Fruit farming,503,All other food and drinking places,1.7100842098955761E-06
4,Fruit farming,504,"Automotive repair and maintenance, except car washes",3.8918329616666354E-06
4,Fruit farming,506,Electronic and precision equipment repair and maintenance,2.1322554712337157E-07
4,Fruit farming,507,Commercial and industrial machinery and equipment repair and maintenance,7.3543043704851801E-07
4,Fruit farming,515,Business and professional associations,1.6790444795860117E-06
4,Fruit farming,518,Postal service,1.3471280875120993E-06
4,Fruit farming,5001,Employee Compensation,0.0014286182122305036
4,Fruit farming,6001,Proprietor Income,0.022766552865505219
4,Fruit farming,7001,Other Property Type Income,0.13973882794380188
4,Fruit farming,8001,Tax on Production and Imports,0.0011493590427562594
4,Fruit farming,11001,Federal Government NonDefense,3.0461077331735529E-08
4,Fruit farming,12001,State/Local Govt NonEducation,0.00048257786778057931
4,Fruit farming,14002,Inventory Additions/Deletions,4.2530260879585888E-07
4,Fruit farming,25001,Foreign Trade,0.0003741597810424526
4,Fruit farming,28001,Domestic Trade,0.0031278433224474459
5,Tree nut farming,5001,Employee Compensation,0
5,Tree nut farming,6001,Proprietor Income,0
5,Tree nut farming,7001,Other Property Type Income,0
5,Tree nut farming,8001,Tax on Production and Imports,0
6,"Greenhouse, nursery, and floriculture production",1,Oilseed farming,4.6441036446779552E-06
6,"Greenhouse, nursery, and floriculture production",2,Grain farming,8.4973041423959438E-06
6,"Greenhouse, nursery, and floriculture production",3,Vegetable and melon farming,0.00010729355739459191
6,"Greenhouse, nursery, and floriculture production",4,Fruit farming,5.0740297833510532E-05
6,"Greenhouse, nursery, and floriculture production",6,"Greenhouse, nursery, and floriculture production",0.0011584060230003454
6,"Greenhouse, nursery, and floriculture production",11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.00017315085217466282
6,"Greenhouse, nursery, and floriculture production",13,Poultry and egg production,4.0832957401621447E-06
6,"Greenhouse, nursery, and floriculture production",14,"Animal production, except cattle and poultry and eggs",7.1435418875880497E-05
6,"Greenhouse, nursery, and floriculture production",19,Support activities for agriculture and forestry,0.010000887890953436
6,"Greenhouse, nursery, and floriculture production",20,Extraction of natural gas and crude petroleum,5.5390452879020089E-05
6,"Greenhouse, nursery, and floriculture production",31,Sand and gravel mining,2.0469308988647667E-05
6,"Greenhouse, nursery, and floriculture production",49,Electric power transmission and distribution,0.00026458744145536027
6,"Greenhouse, nursery, and floriculture production",62,Maintenance and repair construction of nonresidential structures,0.001391938963468134
6,"Greenhouse, nursery, and floriculture production",154,Printing,2.6593972597423439E-09
6,"Greenhouse, nursery, and floriculture production",180,Polish and other sanitation good manufacturing,0.00010001097858332482
6,"Greenhouse, nursery, and floriculture production",238,Fabricated structural metal manufacturing,1.128774777708463E-07
6,"Greenhouse, nursery, and floriculture production",242,Ornamental and architectural metal work manufacturing,8.9846647472164405E-06
6,"Greenhouse, nursery, and floriculture production",249,Machine shops,4.283763829545249E-08
6,"Greenhouse, nursery, and floriculture production",261,Other fabricated metal manufacturing,1.5805020925799727E-07
6,"Greenhouse, nursery, and floriculture production",271,All other industrial machinery manufacturing,1.0203264532108629E-10
6,"Greenhouse, nursery, and floriculture production",394,All other miscellaneous manufacturing,2.1539633121654467E-06
6,"Greenhouse, nursery, and floriculture production",395,Wholesale trade,0.0012424178706330405
6,"Greenhouse, nursery, and floriculture production",397,Retail - Furniture and home furnishings stores,5.0089768379872656E-07
6,"Greenhouse, nursery, and floriculture production",398,Retail - Electronics and appliance stores,1.122190373310771E-07
6,"Greenhouse, nursery, and floriculture production",399,Retail - Building material and garden equipment and supplies stores,9.8069442400378374E-06
6,"Greenhouse, nursery, and floriculture production",401,Retail - Health and personal care stores,1.6345424874974579E-05
6,"Greenhouse, nursery, and floriculture production",402,Retail - Gasoline stores,1.1041266423497892E-05
6,"Greenhouse, nursery, and floriculture production",403,Retail - Clothing and clothing accessories stores,5.1480202664713748E-06
6,"Greenhouse, nursery, and floriculture production",404,"Retail - Sporting goods, hobby, musical instrument and book stores",5.0089939050500622E-06
6,"Greenhouse, nursery, and floriculture production",405,Retail - General merchandise stores,4.4224683198480687E-05
6,"Greenhouse, nursery, and floriculture production",406,Retail - Miscellaneous store retailers,1.2678831133594581E-05
6,"Greenhouse, nursery, and floriculture production",407,Retail - Nonstore retailers,4.4983547926350734E-05
6,"Greenhouse, nursery, and floriculture production",411,Truck transportation,0.00098084377432809677
6,"Greenhouse, nursery, and floriculture production",416,Warehousing and storage,2.8854735636231E-05
6,"Greenhouse, nursery, and floriculture production",427,Wired telecommunications carriers,4.8839831444053917E-06
6,"Greenhouse, nursery, and floriculture production",429,"Satellite, telecommunications resellers, and all other telecommunications",4.3209703685882837E-06
6,"Greenhouse, nursery, and floriculture production",430,"Data processing, hosting, and related services",1.726342207118434E-08
6,"Greenhouse, nursery, and floriculture production",433,Monetary authorities and depository credit intermediation,0.00027940852515887134
6,"Greenhouse, nursery, and floriculture production",434,Nondepository credit intermediation and related activities,5.0116132161592711E-06
6,"Greenhouse, nursery, and floriculture production",436,Other financial investment activities,2.4752339276638965E-05
6,"Greenhouse, nursery, and floriculture production",437,Insurance carriers,2.4876443228815043E-05
6,"Greenhouse, nursery, and floriculture production",438,"Insurance agencies, brokerages, and related activities",5.0571033789134374E-05
6,"Greenhouse, nursery, and floriculture production",440,Real estate,0.00028232774771210466
