Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
3,Vegetable and melon farming,5,Tree nut farming,2.8225942825392907E-07
3,Vegetable and melon farming,6,"Greenhouse, nursery, and floriculture production",5.5808286066742416E-05
3,Vegetable and melon farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.00045475782014779698
3,Vegetable and melon farming,13,Poultry and egg production,1.5256416007256588E-05
3,Vegetable and melon farming,14,"Animal production, except cattle and poultry and eggs",7.8221158426380367E-05
3,Vegetable and melon farming,19,Support activities for agriculture and forestry,0.048753115022830862
3,Vegetable and melon farming,20,Extraction of natural gas and crude petroleum,6.3712375648457276E-05
3,Vegetable and melon farming,31,Sand and gravel mining,3.9256670927502349E-06
3,Vegetable and melon farming,49,Electric power transmission and distribution,0.000615152978129134
3,Vegetable and melon farming,50,Natural gas distribution,0.00017982881491201627
3,Vegetable and melon farming,62,Maintenance and repair construction of nonresidential structures,0.0035339921274628594
3,Vegetable and melon farming,154,Printing,2.890594470076058E-07
3,Vegetable and melon farming,180,Polish and other sanitation good manufacturing,0.00015003827439290587
3,Vegetable and melon farming,236,Handtool manufacturing,1.0638084948039118E-07
3,Vegetable and melon farming,271,All other industrial machinery manufacturing,6.9077510040872993E-09
3,Vegetable and melon farming,395,Wholesale trade,0.0029529135859745481
3,Vegetable and melon farming,397,Retail - Furniture and home furnishings stores,1.0303111180614302E-06
3,Vegetable and melon farming,398,Retail - Electronics and appliance stores,6.3617013382599171E-07
3,Vegetable and melon farming,399,Retail - Building material and garden equipment and supplies stores,1.2455771401112016E-05
3,Vegetable and melon farming,401,Retail - Health and personal care stores,2.3826648682995135E-05
3,Vegetable and melon farming,402,Retail - Gasoline stores,1.5655312645527575E-05
3,Vegetable and melon farming,403,Retail - Clothing and clothing accessories stores,1.1688153259291042E-05
3,Vegetable and melon farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",6.4056819399101574E-06
3,Vegetable and melon farming,406,Retail - Miscellaneous store retailers,1.1142211015417172E-05
3,Vegetable and melon farming,407,Retail - Nonstore retailers,7.8753644672309442E-05
3,Vegetable and melon farming,411,Truck transportation,0.001755352614814909
3,Vegetable and melon farming,413,Pipeline transportation,9.5489172293747662E-05
3,Vegetable and melon farming,416,Warehousing and storage,0.00023865840628410281
3,Vegetable and melon farming,417,Newspaper publishers,4.9310348929478627E-06
3,Vegetable and melon farming,422,Software publishers,1.7024338480716794E-05
3,Vegetable and melon farming,426,Cable and other subscription programming,1.1520103751938327E-06
3,Vegetable and melon farming,427,Wired telecommunications carriers,4.08205958048421E-05
3,Vegetable and melon farming,433,Monetary authorities and depository credit intermediation,0.0014115444893355311
3,Vegetable and melon farming,434,Nondepository credit intermediation and related activities,6.0993055054191095E-06
3,Vegetable and melon farming,437,Insurance carriers,1.9420099412859699E-05
3,Vegetable and melon farming,438,"Insurance agencies, brokerages, and related activities",0.00014104930915012116
3,Vegetable and melon farming,440,Real estate,0.0021216259441717011
3,Vegetable and melon farming,442,Automotive equipment rental and leasing,0.00019169310779088705
3,Vegetable and melon farming,443,General and consumer goods rental except video tapes and discs,3.9666181666444958E-06
3,Vegetable and melon farming,445,Commercial and industrial machinery and equipment rental and leasing,1.3286331865281073E-05
3,Vegetable and melon farming,446,Lessors of nonfinancial intangible assets,0.00012785177816957219
3,Vegetable and melon farming,447,Legal services,0.00038522637801598203
3,Vegetable and melon farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.00032562312609186669
3,Vegetable and melon farming,451,Custom computer programming services,1.1234877401224559E-06
3,Vegetable and melon farming,452,Computer systems design services,8.4391980398634576E-07
3,Vegetable and melon farming,457,"Advertising, public relations, and related services",2.8075033943582121E-05
3,Vegetable and melon farming,462,Office administrative services,2.6420023325108319E-06
3,Vegetable and melon farming,465,Business support services,1.3557181617367608E-05
3,Vegetable and melon farming,468,Services to buildings,3.6017922575612427E-05
3,Vegetable and melon farming,469,Landscape and horticultural services,2.8527380136691635E-05
3,Vegetable and melon farming,470,Other support services,2.6692523104769605E-05
3,Vegetable and melon farming,488,Performing arts companies,3.5266789053064773E-07
3,Vegetable and melon farming,496,Other amusement and recreation industries,3.5747270589515674E-05
3,Vegetable and melon farming,499,"Hotels and motels, including casino hotels",1.5777340853422982E-05
3,Vegetable and melon farming,500,Other accommodations,4.8291282208778755E-08
3,Vegetable and melon farming,502,Limited-service restaurants,3.7603125095792868E-05
3,Vegetable and melon farming,503,All other food and drinking places,2.8323691714735207E-05
3,Vegetable and melon farming,504,"Automotive repair and maintenance, except car washes",6.4665370400020759E-05
3,Vegetable and melon farming,506,Electronic and precision equipment repair and maintenance,3.8343891889961118E-06
3,Vegetable and melon farming,507,Commercial and industrial machinery and equipment repair and maintenance,9.4495984900860733E-06
3,Vegetable and melon farming,515,Business and professional associations,1.8363394857814387E-05
3,Vegetable and melon farming,516,Labor and civic organizations,6.9138062999853897E-09
3,Vegetable and melon farming,518,Postal service,2.2369590613554105E-05
3,Vegetable and melon farming,526,Other local government enterprises,0.0017809012383397382
3,Vegetable and melon farming,5001,Employee Compensation,0.31868830323219299
3,Vegetable and melon farming,6001,Proprietor Income,0.74183899164199829
3,Vegetable and melon farming,7001,Other Property Type Income,1.6758463382720947
3,Vegetable and melon farming,8001,Tax on Production and Imports,0.017942437902092934
3,Vegetable and melon farming,11001,Federal Government NonDefense,9.2066281861309557E-05
3,Vegetable and melon farming,12001,State/Local Govt NonEducation,0.001531189716116974
3,Vegetable and melon farming,14002,Inventory Additions/Deletions,1.0243025456781743E-06
3,Vegetable and melon farming,25001,Foreign Trade,0.0087364692866421668
3,Vegetable and melon farming,28001,Domestic Trade,0.062458026681285361
4,Fruit farming,2,Grain farming,5.6649151882460472E-06
4,Fruit farming,3,Vegetable and melon farming,8.4696553143798984E-05
4,Fruit farming,4,Fruit farming,3.1627476472824304E-05
4,Fruit farming,5,Tree nut farming,2.4078328095133087E-08
4,Fruit farming,6,"Greenhouse, nursery, and floriculture production",4.7607648536647528E-06
4,Fruit farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",5.8932600809935044E-05
4,Fruit farming,13,Poultry and egg production,1.3014592466076614E-06
4,Fruit farming,14,"Animal production, except cattle and poultry and eggs",1.1119651814974255E-05
4,Fruit farming,19,Support activities for agriculture and forestry,0.0041588864149638693
4,Fruit farming,20,Extraction of natural gas and crude petroleum,3.4861068908901009E-06
4,Fruit farming,31,Sand and gravel mining,9.4440534309262074E-08
4,Fruit farming,49,Electric power transmission and distribution,3.1570054377579341E-05
4,Fruit farming,50,Natural gas distribution,2.259572155335161E-05
4,Fruit farming,62,Maintenance and repair construction of nonresidential structures,0.00020961650859315992
4,Fruit farming,154,Printing,1.1517032973753781E-09
4,Fruit farming,180,Polish and other sanitation good manufacturing,7.590102964325678E-06
4,Fruit farming,236,Handtool manufacturing,7.2872153441074161E-09
4,Fruit farming,271,All other industrial machinery manufacturing,4.4310956511437691E-10
4,Fruit farming,395,Wholesale trade,0.00011103714343818627
4,Fruit farming,397,Retail - Furniture and home furnishings stores,4.0653126692343232E-08
4,Fruit farming,398,Retail - Electronics and appliance stores,1.48951850492671E-08
4,Fruit farming,399,Retail - Building material and garden equipment and supplies stores,4.3812680041886362E-07
4,Fruit farming,401,Retail - Health and personal care stores,5.5590067310651466E-07
4,Fruit farming,402,Retail - Gasoline stores,5.3012960006458375E-07
4,Fruit farming,403,Retail - Clothing and clothing accessories stores,4.1531243720987124E-07
4,Fruit farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",1.7676421911402975E-07
4,Fruit farming,406,Retail - Miscellaneous store retailers,4.1612719682189989E-07
4,Fruit farming,407,Retail - Nonstore retailers,2.449947264623664E-06
4,Fruit farming,411,Truck transportation,6.6743717378409465E-05
4,Fruit farming,413,Pipeline transportation,3.7522111810664904E-06
4,Fruit farming,416,Warehousing and storage,1.3946512622027433E-05
4,Fruit farming,422,Software publishers,6.7589790309025165E-07
4,Fruit farming,427,Wired telecommunications carriers,2.7977490858819946E-06
4,Fruit farming,433,Monetary authorities and depository credit intermediation,0.00010985371197005673
4,Fruit farming,434,Nondepository credit intermediation and related activities,3.9467819518486282E-07
4,Fruit farming,437,Insurance carriers,1.0547716257766008E-05
4,Fruit farming,438,"Insurance agencies, brokerages, and related activities",1.1823958112902274E-05
4,Fruit farming,440,Real estate,3.7092699984099834E-05
4,Fruit farming,442,Automotive equipment rental and leasing,1.1206626501961787E-05
4,Fruit farming,443,General and consumer goods rental except video tapes and discs,2.4784781145043294E-07
4,Fruit farming,445,Commercial and industrial machinery and equipment rental and leasing,8.3017525127083563E-07
4,Fruit farming,446,Lessors of nonfinancial intangible assets,5.7925776905990399E-06
4,Fruit farming,447,Legal services,1.9530714133738714E-05
4,Fruit farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",1.5576496705201927E-05
4,Fruit farming,451,Custom computer programming services,5.0254863784171272E-08
4,Fruit farming,452,Computer systems design services,3.7749479360620777E-08
4,Fruit farming,462,Office administrative services,1.0494791244955151E-07
4,Fruit farming,465,Business support services,9.36353093337635E-07
4,Fruit farming,468,Services to buildings,3.3852899215120253E-07
4,Fruit farming,469,Landscape and horticultural services,4.290017520997729E-06
4,Fruit farming,470,Other support services,7.9820417243103022E-09
4,Fruit farming,488,Performing arts companies,2.6229534875891407E-08
4,Fruit farming,492,"Independent artists, writers, and performers",1.022779103121871E-07
4,Fruit farming,496,Other amusement and recreation industries,3.2112292763431167E-06
4,Fruit farming,499,"Hotels and motels, including casino hotels",2.7583758185134416E-07
4,Fruit farming,500,Other accommodations,8.4428365342558594E-10
4,Fruit farming,501,Full-service restaurants,4.0302957238083905E-07
4,Fruit farming,502,Limited-service restaurants,3.0623618720150385E-06
4,Fruit farming,503,All other food and drinking places,1.5377691956086788E-06
4,Fruit farming,504,"Automotive repair and maintenance, except car washes",3.0770739823178419E-06
4,Fruit farming,506,Electronic and precision equipment repair and maintenance,1.7256553473945507E-07
4,Fruit farming,507,Commercial and industrial machinery and equipment repair and maintenance,5.7028306246819919E-07
4,Fruit farming,515,Business and professional associations,9.2066466542940967E-07
4,Fruit farming,518,Postal service,1.3771751203360219E-06
4,Fruit farming,526,Other local government enterprises,9.3908004314812582E-05
4,Fruit farming,5001,Employee Compensation,0.023691751062870026
4,Fruit farming,6001,Proprietor Income,0.038152419030666351
4,Fruit farming,7001,Other Property Type Income,0.10557752102613449
4,Fruit farming,8001,Tax on Production and Imports,0.0019261075649410486
4,Fruit farming,11001,Federal Government NonDefense,3.5153651364943149E-08
4,Fruit farming,12001,State/Local Govt NonEducation,0.00012398737678234669
4,Fruit farming,14002,Inventory Additions/Deletions,2.3116886289586871E-07
4,Fruit farming,25001,Foreign Trade,0.00038382578375974251
4,Fruit farming,28001,Domestic Trade,0.0031849346777053926
5,Tree nut farming,2,Grain farming,1.2017184784381653E-08
5,Tree nut farming,3,Vegetable and melon farming,1.6908804058795736E-07
5,Tree nut farming,4,Fruit farming,1.3151164215068464E-08
5,Tree nut farming,5,Tree nut farming,3.7065091416119316E-10
5,Tree nut farming,6,"Greenhouse, nursery, and floriculture production",1.0098632875918073E-08
5,Tree nut farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",1.2815767219644693E-07
5,Tree nut farming,13,Poultry and egg production,2.7606829718036452E-09
5,Tree nut farming,14,"Animal production, except cattle and poultry and eggs",2.6054905345053539E-08
5,Tree nut farming,19,Support activities for agriculture and forestry,8.8223933906783408E-06
5,Tree nut farming,20,Extraction of natural gas and crude petroleum,7.9524191583025717E-09
5,Tree nut farming,31,Sand and gravel mining,1.6544535332158743E-10
5,Tree nut farming,49,Electric power transmission and distribution,7.0925087839099299E-08
5,Tree nut farming,50,Natural gas distribution,4.9867689188462439E-08
5,Tree nut farming,62,Maintenance and repair construction of nonresidential structures,2.8605388836453177E-07
5,Tree nut farming,154,Printing,7.6106126282789382E-13
5,Tree nut farming,180,Polish and other sanitation good manufacturing,1.6893018858893397E-08
5,Tree nut farming,236,Handtool manufacturing,1.143231399611159E-11
5,Tree nut farming,271,All other industrial machinery manufacturing,3.8813000431904388E-13
5,Tree nut farming,395,Wholesale trade,3.3897698979902811E-07
5,Tree nut farming,397,Retail - Furniture and home furnishings stores,8.3087718916235558E-11
5,Tree nut farming,398,Retail - Electronics and appliance stores,3.044309656687652E-11
5,Tree nut farming,399,Retail - Building material and garden equipment and supplies stores,8.9545289974013577E-10
5,Tree nut farming,401,Retail - Health and personal care stores,1.1361615584523751E-09
5,Tree nut farming,402,Retail - Gasoline stores,1.0834901519348023E-09
5,Tree nut farming,403,Retail - Clothing and clothing accessories stores,8.4882426321759933E-10
5,Tree nut farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",3.6127444227038565E-10
5,Tree nut farming,406,Retail - Miscellaneous store retailers,8.504895111229983E-10
5,Tree nut farming,407,Retail - Nonstore retailers,5.0072543719849029E-09
5,Tree nut farming,411,Truck transportation,1.0914503582681378E-07
5,Tree nut farming,413,Pipeline transportation,9.1466694487369188E-09
5,Tree nut farming,416,Warehousing and storage,2.334169483659676E-08
5,Tree nut farming,422,Software publishers,1.6170020016909833E-09
5,Tree nut farming,427,Wired telecommunications carriers,4.8208795669777277E-09
5,Tree nut farming,433,Monetary authorities and depository credit intermediation,2.4587994729951323E-07
5,Tree nut farming,434,Nondepository credit intermediation and related activities,8.369506933512731E-10
5,Tree nut farming,437,Insurance carriers,6.1359795453223321E-11
5,Tree nut farming,438,"Insurance agencies, brokerages, and related activities",2.8822958037515618E-08
5,Tree nut farming,440,Real estate,8.3213279522221115E-08
5,Tree nut farming,442,Automotive equipment rental and leasing,2.4956297507478132E-08
5,Tree nut farming,443,General and consumer goods rental except video tapes and discs,5.5824605829351858E-10
5,Tree nut farming,445,Commercial and industrial machinery and equipment rental and leasing,1.8698655550130608E-09
5,Tree nut farming,446,Lessors of nonfinancial intangible assets,1.0967088918715463E-08
5,Tree nut farming,447,Legal services,1.6679723258545599E-08
5,Tree nut farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",2.682316290398729E-08
5,Tree nut farming,451,Custom computer programming services,9.5531492837625927E-11
5,Tree nut farming,452,Computer systems design services,7.1759501339987112E-11
5,Tree nut farming,462,Office administrative services,1.9657866793038111E-10
5,Tree nut farming,468,Services to buildings,6.5170428284846445E-10
5,Tree nut farming,469,Landscape and horticultural services,8.25873986692152E-09
5,Tree nut farming,488,Performing arts companies,7.3765304220717299E-13
5,Tree nut farming,492,"Independent artists, writers, and performers",2.1501026618364614E-10
5,Tree nut farming,496,Other amusement and recreation industries,4.4026291990234875E-09
5,Tree nut farming,499,"Hotels and motels, including casino hotels",6.18810440648085E-10
5,Tree nut farming,500,Other accommodations,1.8940550135528641E-12
5,Tree nut farming,501,Full-service restaurants,8.6225083116371054E-10
5,Tree nut farming,502,Limited-service restaurants,6.5516887408455597E-09
5,Tree nut farming,503,All other food and drinking places,3.2899396466208909E-09
5,Tree nut farming,504,"Automotive repair and maintenance, except car washes",5.3382267048144648E-09
5,Tree nut farming,506,Electronic and precision equipment repair and maintenance,2.3404519803669856E-10
5,Tree nut farming,507,Commercial and industrial machinery and equipment repair and maintenance,7.4928638026464941E-10
5,Tree nut farming,515,Business and professional associations,1.4092981083488864E-09
5,Tree nut farming,518,Postal service,1.6083998177469833E-09
5,Tree nut farming,526,Other local government enterprises,1.8893481211871047E-07
5,Tree nut farming,5001,Employee Compensation,0.00012044642789987847
5,Tree nut farming,6001,Proprietor Income,0.00014591483341064304
5,Tree nut farming,7001,Other Property Type Income,0.00035613562795333564
5,Tree nut farming,8001,Tax on Production and Imports,8.0311729107052088E-06
5,Tree nut farming,11001,Federal Government NonDefense,7.0416064196452388E-11
5,Tree nut farming,12001,State/Local Govt NonEducation,2.5812265672203819E-07
5,Tree nut farming,14002,Inventory Additions/Deletions,5.1281833851807899E-10
5,Tree nut farming,25001,Foreign Trade,6.7168172747856552E-07
5,Tree nut farming,28001,Domestic Trade,6.0634318874793253E-06
6,"Greenhouse, nursery, and floriculture production",2,Grain farming,3.6015902539103322E-06
6,"Greenhouse, nursery, and floriculture production",3,Vegetable and melon farming,5.0698969446837105E-05
6,"Greenhouse, nursery, and floriculture production",4,Fruit farming,3.9431130721270054E-06
6,"Greenhouse, nursery, and floriculture production",5,Tree nut farming,1.5313996742249611E-08
6,"Greenhouse, nursery, and floriculture production",6,"Greenhouse, nursery, and floriculture production",2.2596092394386357E-05
6,"Greenhouse, nursery, and floriculture production",11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",4.6180717687822198E-05
6,"Greenhouse, nursery, and floriculture production",13,Poultry and egg production,8.2775553857189569E-07
6,"Greenhouse, nursery, and floriculture production",14,"Animal production, except cattle and poultry and eggs",9.3587746023816951E-06
6,"Greenhouse, nursery, and floriculture production",19,Support activities for agriculture and forestry,0.0026441005242570786
6,"Greenhouse, nursery, and floriculture production",20,Extraction of natural gas and crude petroleum,1.2218465731109966E-05
6,"Greenhouse, nursery, and floriculture production",31,Sand and gravel mining,1.426531476565741E-07
6,"Greenhouse, nursery, and floriculture production",49,Electric power transmission and distribution,1.6384306453092867E-05
6,"Greenhouse, nursery, and floriculture production",50,Natural gas distribution,0.00015239177051889607
6,"Greenhouse, nursery, and floriculture production",62,Maintenance and repair construction of nonresidential structures,0.00025019372354668709
6,"Greenhouse, nursery, and floriculture production",139,Wood windows and door manufacturing,2.8975766028806987E-08
6,"Greenhouse, nursery, and floriculture production",154,Printing,1.7782599355556501E-09
6,"Greenhouse, nursery, and floriculture production",180,Polish and other sanitation good manufacturing,4.2992893946803732E-06
6,"Greenhouse, nursery, and floriculture production",236,Handtool manufacturing,1.1997090313790006E-08
6,"Greenhouse, nursery, and floriculture production",271,All other industrial machinery manufacturing,7.0598772302603238E-10
6,"Greenhouse, nursery, and floriculture production",395,Wholesale trade,0.00036547087212468465
6,"Greenhouse, nursery, and floriculture production",397,Retail - Furniture and home furnishings stores,1.8051446564403437E-07
6,"Greenhouse, nursery, and floriculture production",398,Retail - Electronics and appliance stores,1.1145946362190316E-07
6,"Greenhouse, nursery, and floriculture production",399,Retail - Building material and garden equipment and supplies stores,2.1822990997406486E-06
6,"Greenhouse, nursery, and floriculture production",401,Retail - Health and personal care stores,4.1745206926531019E-06
6,"Greenhouse, nursery, and floriculture production",402,Retail - Gasoline stores,2.7428710472925577E-06
6,"Greenhouse, nursery, and floriculture production",403,Retail - Clothing and clothing accessories stores,2.0478092470347558E-06
6,"Greenhouse, nursery, and floriculture production",404,"Retail - Sporting goods, hobby, musical instrument and book stores",1.1223000781768053E-06
6,"Greenhouse, nursery, and floriculture production",405,Retail - General merchandise stores,4.2926971476816027E-06
6,"Greenhouse, nursery, and floriculture production",406,Retail - Miscellaneous store retailers,1.9521582482247973E-06
6,"Greenhouse, nursery, and floriculture production",407,Retail - Nonstore retailers,1.3797942114066085E-05
6,"Greenhouse, nursery, and floriculture production",411,Truck transportation,0.00043023013833105514
6,"Greenhouse, nursery, and floriculture production",413,Pipeline transportation,8.5393066200450084E-06
6,"Greenhouse, nursery, and floriculture production",416,Warehousing and storage,1.7261623658733783E-05
6,"Greenhouse, nursery, and floriculture production",422,Software publishers,8.8299605381411792E-07
6,"Greenhouse, nursery, and floriculture production",427,Wired telecommunications carriers,6.9016276435999828E-06
6,"Greenhouse, nursery, and floriculture production",433,Monetary authorities and depository credit intermediation,0.00010613265513153072
6,"Greenhouse, nursery, and floriculture production",434,Nondepository credit intermediation and related activities,3.1892660908392222E-07
6,"Greenhouse, nursery, and floriculture production",437,Insurance carriers,2.3783400439443471E-06
6,"Greenhouse, nursery, and floriculture production",438,"Insurance agencies, brokerages, and related activities",1.1532444212907097E-05
6,"Greenhouse, nursery, and floriculture production",440,Real estate,7.188549089120512E-05
6,"Greenhouse, nursery, and floriculture production",442,Automotive equipment rental and leasing,6.3384155159539935E-06
6,"Greenhouse, nursery, and floriculture production",443,General and consumer goods rental except video tapes and discs,2.598700705142463E-07
6,"Greenhouse, nursery, and floriculture production",445,Commercial and industrial machinery and equipment rental and leasing,8.7044431330351253E-07
6,"Greenhouse, nursery, and floriculture production",446,Lessors of nonfinancial intangible assets,7.4667082160974471E-06
6,"Greenhouse, nursery, and floriculture production",447,Legal services,8.35142410998002E-06
6,"Greenhouse, nursery, and floriculture production",448,"Accounting, tax preparation, bookkeeping, and payroll services",2.7833689742055466E-05
6,"Greenhouse, nursery, and floriculture production",451,Custom computer programming services,6.8893786735031898E-08
6,"Greenhouse, nursery, and floriculture production",452,Computer systems design services,5.1750304352062694E-08
6,"Greenhouse, nursery, and floriculture production",462,Office administrative services,1.672661402130225E-07
6,"Greenhouse, nursery, and floriculture production",465,Business support services,1.304140825733839E-06
6,"Greenhouse, nursery, and floriculture production",468,Services to buildings,5.3504536883636732E-07
6,"Greenhouse, nursery, and floriculture production",469,Landscape and horticultural services,6.7803774989829866E-06
6,"Greenhouse, nursery, and floriculture production",470,Other support services,1.1117288276844902E-08
6,"Greenhouse, nursery, and floriculture production",488,Performing arts companies,7.2086901445231792E-08
6,"Greenhouse, nursery, and floriculture production",496,Other amusement and recreation industries,7.3069034912777247E-06
6,"Greenhouse, nursery, and floriculture production",499,"Hotels and motels, including casino hotels",5.3457206575753939E-07
6,"Greenhouse, nursery, and floriculture production",500,Other accommodations,1.6362181422282392E-09
6,"Greenhouse, nursery, and floriculture production",501,Full-service restaurants,7.5867545357683435E-07
6,"Greenhouse, nursery, and floriculture production",502,Limited-service restaurants,5.2842955330831525E-06
