Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,240,Metal window and door manufacturing,9.9837532328044075E-08
1,Oilseed farming,241,Sheet metal work manufacturing,1.3343340500713711E-08
1,Oilseed farming,242,Ornamental and architectural metal work manufacturing,3.0497349294977697E-05
1,Oilseed farming,249,Machine shops,7.4233905607666228E-07
1,Oilseed farming,252,Metal coating and nonprecious engraving,1.0280838329852609E-08
1,Oilseed farming,261,Other fabricated metal manufacturing,1.4176326206915261E-06
1,Oilseed farming,262,Farm machinery and equipment manufacturing,0.036721858609303215
1,Oilseed farming,265,Mining machinery and equipment manufacturing,5.1486387011768374E-08
1,Oilseed farming,267,Food product machinery manufacturing,4.5143193190459667E-10
1,Oilseed farming,278,Industrial mold manufacturing,1.2837153596945514E-08
1,Oilseed farming,279,"Special tool, die, jig, and fixture manufacturing",1.5494827051867959E-09
1,Oilseed farming,281,Machine tool manufacturing,3.4101765261085271E-09
1,Oilseed farming,282,Rolling mill and other metalworking machinery manufacturing,1.401732610536275E-09
1,Oilseed farming,285,Mechanical power transmission equipment manufacturing,3.7171718277803453E-07
1,Oilseed farming,296,Packaging machinery manufacturing,4.582703801148792E-09
1,Oilseed farming,300,"Scales, balances, and miscellaneous general purpose machinery manufacturing",9.0467149880949387E-08
1,Oilseed farming,346,Motor vehicle body manufacturing,1.8601921599660894E-08
1,Oilseed farming,350,Motor vehicle gasoline engine and engine parts manufacturing,8.4157604584383195E-07
1,Oilseed farming,356,Other motor vehicle parts manufacturing,4.0490488220968116E-06
1,Oilseed farming,367,All other transportation equipment manufacturing,6.2659693550824042E-05
1,Oilseed farming,376,"Showcase, partition, shelving, and locker manufacturing",1.3468003792535836E-08
1,Oilseed farming,385,Sporting and athletic goods manufacturing,5.2412410789586919E-10
1,Oilseed farming,394,All other miscellaneous manufacturing,2.9090318408945404E-06
1,Oilseed farming,395,Wholesale trade,0.058303341095322647
1,Oilseed farming,397,Retail - Furniture and home furnishings stores,6.4300430823259057E-06
1,Oilseed farming,398,Retail - Electronics and appliance stores,7.7461330084704791E-07
1,Oilseed farming,399,Retail - Building material and garden equipment and supplies stores,0.00015640121206389468
1,Oilseed farming,401,Retail - Health and personal care stores,0.00030884480198060255
1,Oilseed farming,402,Retail - Gasoline stores,0.00019913579364214031
1,Oilseed farming,403,Retail - Clothing and clothing accessories stores,0.00016799093605561737
1,Oilseed farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",3.290985410104078E-05
1,Oilseed farming,405,Retail - General merchandise stores,0.00080004524945926844
1,Oilseed farming,406,Retail - Miscellaneous store retailers,0.00012273361023679413
1,Oilseed farming,407,Retail - Nonstore retailers,0.00039933711418700668
1,Oilseed farming,408,Air transportation,2.4457888364113473E-05
1,Oilseed farming,409,Rail transportation,5.7804576142461272E-05
1,Oilseed farming,411,Truck transportation,0.025368001516683503
1,Oilseed farming,413,Pipeline transportation,0.00022343111835874951
1,Oilseed farming,416,Warehousing and storage,0.0044072477813901501
1,Oilseed farming,418,Periodical publishers,2.5773963490077312E-05
1,Oilseed farming,422,Software publishers,2.1413009604566789E-07
1,Oilseed farming,427,Wired telecommunications carriers,0.00042526005591193503
1,Oilseed farming,433,Monetary authorities and depository credit intermediation,0.0067830157864215423
1,Oilseed farming,434,Nondepository credit intermediation and related activities,0.00077239390495500299
1,Oilseed farming,436,Other financial investment activities,0.00086207599452960831
1,Oilseed farming,437,Insurance carriers,0.0021324597134465134
1,Oilseed farming,438,"Insurance agencies, brokerages, and related activities",0.0020863062516766201
1,Oilseed farming,440,Real estate,0.032574372159813736
1,Oilseed farming,442,Automotive equipment rental and leasing,0.00026833844335284393
1,Oilseed farming,443,General and consumer goods rental except video tapes and discs,5.0620831357510096E-05
1,Oilseed farming,445,Commercial and industrial machinery and equipment rental and leasing,0.0027614245302548523
1,Oilseed farming,446,Lessors of nonfinancial intangible assets,2.6060321231127044E-05
1,Oilseed farming,447,Legal services,0.0001065164748069794
1,Oilseed farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.0019578730234122432
1,Oilseed farming,449,"Architectural, engineering, and related services",4.2469205496013492E-05
1,Oilseed farming,451,Custom computer programming services,2.1644162959792848E-06
1,Oilseed farming,452,Computer systems design services,6.117625106155189E-06
1,Oilseed farming,453,"Other computer related services, including facilities management",1.7022169925530678E-05
1,Oilseed farming,454,Management consulting services,1.4350613519662479E-05
1,Oilseed farming,460,"Marketing research and all other miscellaneous professional, scientific, and technical services",3.0676910469529944E-05
1,Oilseed farming,462,Office administrative services,0.00026116817480518681
1,Oilseed farming,464,Employment services,9.6771063997061393E-05
1,Oilseed farming,465,Business support services,7.9103360162537453E-05
1,Oilseed farming,468,Services to buildings,5.6625254686482225E-05
1,Oilseed farming,469,Landscape and horticultural services,6.619169171603401E-05
1,Oilseed farming,470,Other support services,4.6343705983993772E-06
1,Oilseed farming,471,Waste management and remediation services,0.00028269452947959559
1,Oilseed farming,488,Performing arts companies,8.3266577963238817E-06
1,Oilseed farming,491,Promoters of performing arts and sports and agents for public figures,2.5071792172566033E-05
1,Oilseed farming,496,Other amusement and recreation industries,0.00072986622144617652
1,Oilseed farming,499,"Hotels and motels, including casino hotels",0.00022290036004356077
1,Oilseed farming,500,Other accommodations,1.8011610828993032E-05
1,Oilseed farming,501,Full-service restaurants,7.9231904153047924E-05
1,Oilseed farming,502,Limited-service restaurants,0.0011011268038483776
1,Oilseed farming,503,All other food and drinking places,0.00029441835156601703
1,Oilseed farming,504,"Automotive repair and maintenance, except car washes",0.0012922106225913763
1,Oilseed farming,506,Electronic and precision equipment repair and maintenance,0.00016325223340912798
1,Oilseed farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.00012155952304733139
1,Oilseed farming,515,Business and professional associations,0.00078252636240307843
1,Oilseed farming,518,Postal service,0.00027807432669057185
1,Oilseed farming,526,Other local government enterprises,0.0051343626115646357
1,Oilseed farming,5001,Employee Compensation,0.062323067337274551
1,Oilseed farming,6001,Proprietor Income,1.10390305519104
1,Oilseed farming,7001,Other Property Type Income,3.755246639251709
1,Oilseed farming,8001,Tax on Production and Imports,0.10559144616127014
1,Oilseed farming,11001,Federal Government NonDefense,0.00017220499991172866
1,Oilseed farming,12001,State/Local Govt NonEducation,0.0078517251667440374
1,Oilseed farming,14002,Inventory Additions/Deletions,0.00059719297921369317
1,Oilseed farming,25001,Foreign Trade,0.10758966116794738
1,Oilseed farming,28001,Domestic Trade,0.96536344984393441
2,Grain farming,1,Oilseed farming,0.028296851332548778
2,Grain farming,2,Grain farming,0.15400278556463309
2,Grain farming,3,Vegetable and melon farming,0.10123304695234259
2,Grain farming,4,Fruit farming,0.31668518284257985
2,Grain farming,5,Tree nut farming,0.0017471793194952234
2,Grain farming,6,"Greenhouse, nursery, and floriculture production",0.060722979493121887
2,Grain farming,10,All other crop farming,0.13792348699985801
2,Grain farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.063619067870801516
2,Grain farming,12,Dairy cattle and milk production,0.1380565523630084
2,Grain farming,13,Poultry and egg production,0.0047814224065953481
2,Grain farming,14,"Animal production, except cattle and poultry and eggs",0.017056815538865622
2,Grain farming,19,Support activities for agriculture and forestry,5.8343965452280599
2,Grain farming,20,Extraction of natural gas and crude petroleum,0.00084892397897717853
2,Grain farming,31,Sand and gravel mining,0.0049885222611047164
2,Grain farming,50,Natural gas distribution,0.00074004164871887754
2,Grain farming,62,Maintenance and repair construction of nonresidential structures,0.2134939007726322
2,Grain farming,145,All other miscellaneous wood product manufacturing,0.000284204753976669
2,Grain farming,149,Paperboard container manufacturing,3.8781062608049028E-07
2,Grain farming,153,All other converted paper product manufacturing,7.4704570363193072E-06
2,Grain farming,154,Printing,4.7518328484823409E-06
2,Grain farming,166,Plastics material and resin manufacturing,2.4348284008019865E-06
2,Grain farming,192,Polystyrene foam product manufacturing,1.15754039771318E-05
2,Grain farming,195,Other plastics product manufacturing,6.912784497498407E-05
2,Grain farming,197,Rubber and plastics hoses and belting manufacturing,6.0166770202130758E-05
2,Grain farming,237,Prefabricated metal buildings and components manufacturing,2.2729635480847393E-05
2,Grain farming,238,Fabricated structural metal manufacturing,4.443491532668332E-07
2,Grain farming,240,Metal window and door manufacturing,1.0069089863756886E-06
2,Grain farming,241,Sheet metal work manufacturing,2.3285825587445289E-07
2,Grain farming,242,Ornamental and architectural metal work manufacturing,0.00035956359159578129
2,Grain farming,249,Machine shops,1.2954760799902432E-05
2,Grain farming,252,Metal coating and nonprecious engraving,1.0252211987153904E-07
2,Grain farming,261,Other fabricated metal manufacturing,1.7671067323519183E-05
2,Grain farming,262,Farm machinery and equipment manufacturing,0.43295054402285871
2,Grain farming,265,Mining machinery and equipment manufacturing,5.8345439089828812E-07
2,Grain farming,267,Food product machinery manufacturing,1.6881557333175049E-09
2,Grain farming,278,Industrial mold manufacturing,2.2402466190784259E-07
2,Grain farming,279,"Special tool, die, jig, and fixture manufacturing",2.7040445879526172E-08
2,Grain farming,281,Machine tool manufacturing,5.9511918208944662E-08
2,Grain farming,282,Rolling mill and other metalworking machinery manufacturing,1.5143154884620903E-08
2,Grain farming,285,Mechanical power transmission equipment manufacturing,4.0386594754980728E-06
2,Grain farming,296,Packaging machinery manufacturing,7.3623143593035519E-08
2,Grain farming,300,"Scales, balances, and miscellaneous general purpose machinery manufacturing",9.8709388914199449E-07
2,Grain farming,317,Industrial process variable instruments manufacturing,5.0335315050933201E-10
2,Grain farming,346,Motor vehicle body manufacturing,2.3187653776959653E-07
2,Grain farming,350,Motor vehicle gasoline engine and engine parts manufacturing,9.3023132173735193E-06
2,Grain farming,356,Other motor vehicle parts manufacturing,5.0472173845970796E-05
2,Grain farming,367,All other transportation equipment manufacturing,0.00073875746707963846
2,Grain farming,376,"Showcase, partition, shelving, and locker manufacturing",1.3583123174538384E-07
2,Grain farming,385,Sporting and athletic goods manufacturing,5.2860406305209743E-09
2,Grain farming,394,All other miscellaneous manufacturing,3.3844205067997844E-05
2,Grain farming,395,Wholesale trade,0.66637820293813377
2,Grain farming,397,Retail - Furniture and home furnishings stores,8.4523645039146205E-05
2,Grain farming,398,Retail - Electronics and appliance stores,1.0182379577415471E-05
2,Grain farming,399,Retail - Building material and garden equipment and supplies stores,0.002055911751398104
2,Grain farming,400,Retail - Food and beverage stores,0.0028801876361742029
2,Grain farming,401,Retail - Health and personal care stores,0.0040597999478385327
2,Grain farming,402,Retail - Gasoline stores,0.0026176625703925455
2,Grain farming,403,Retail - Clothing and clothing accessories stores,0.0022082598567910172
2,Grain farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",0.00043260379522123624
2,Grain farming,405,Retail - General merchandise stores,0.0059836311839700507
2,Grain farming,406,Retail - Miscellaneous store retailers,0.001613347285371429
2,Grain farming,407,Retail - Nonstore retailers,0.0052493319122215443
2,Grain farming,408,Air transportation,0.00033840826765612828
2,Grain farming,409,Rail transportation,0.00095790132843519282
2,Grain farming,411,Truck transportation,0.21714151250118441
2,Grain farming,413,Pipeline transportation,0.0052607673203176886
2,Grain farming,416,Warehousing and storage,0.01065649273244984
2,Grain farming,417,Newspaper publishers,2.2739586116963259E-05
2,Grain farming,418,Periodical publishers,0.00021088279023382794
2,Grain farming,422,Software publishers,0.0002747550764613596
2,Grain farming,425,Radio and television broadcasting,1.840878834682405E-05
2,Grain farming,427,Wired telecommunications carriers,0.0031093646353459736
2,Grain farming,430,"Data processing, hosting, and related services",4.185584513303266E-06
2,Grain farming,433,Monetary authorities and depository credit intermediation,0.095982963576357605
2,Grain farming,434,Nondepository credit intermediation and related activities,0.014415006608750614
2,Grain farming,436,Other financial investment activities,0.0080166253595914672
2,Grain farming,437,Insurance carriers,0.044467381570700848
2,Grain farming,438,"Insurance agencies, brokerages, and related activities",0.0075129054607450674
2,Grain farming,440,Real estate,0.537128925057484
2,Grain farming,442,Automotive equipment rental and leasing,0.010324230712156768
2,Grain farming,443,General and consumer goods rental except video tapes and discs,0.0014173196245758496
2,Grain farming,445,Commercial and industrial machinery and equipment rental and leasing,0.077316418309436585
2,Grain farming,446,Lessors of nonfinancial intangible assets,0.00064041254365116568
2,Grain farming,447,Legal services,0.0038239160518177551
2,Grain farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.016168489368503791
2,Grain farming,451,Custom computer programming services,0.0002590067432694642
2,Grain farming,452,Computer systems design services,0.00073207084651059212
2,Grain farming,453,"Other computer related services, including facilities management",0.0018257039723613977
2,Grain farming,457,"Advertising, public relations, and related services",1.4974461100245614E-05
2,Grain farming,460,"Marketing research and all other miscellaneous professional, scientific, and technical services",0.012160117928876335
2,Grain farming,462,Office administrative services,0.0017989440415321772
2,Grain farming,465,Business support services,0.00059309189596465708
2,Grain farming,466,Travel arrangement and reservation services,0.00053014842629371325
2,Grain farming,468,Services to buildings,0.0083289686245338612
2,Grain farming,469,Landscape and horticultural services,0.0097360886595870832
2,Grain farming,470,Other support services,0.00037122152151945233
2,Grain farming,488,Performing arts companies,6.2735042961501938E-05
2,Grain farming,491,Promoters of performing arts and sports and agents for public figures,0.00047257480867406859
2,Grain farming,496,Other amusement and recreation industries,0.0051554899781508512
2,Grain farming,499,"Hotels and motels, including casino hotels",0.0036754982343241427
2,Grain farming,500,Other accommodations,0.00029699903490660109
2,Grain farming,501,Full-service restaurants,0.00059258462688921432
2,Grain farming,502,Limited-service restaurants,0.0087844855988894466
2,Grain farming,503,All other food and drinking places,0.0025689872913389755
2,Grain farming,504,"Automotive repair and maintenance, except car washes",0.014675863847055104
2,Grain farming,506,Electronic and precision equipment repair and maintenance,0.0018499734380693356
2,Grain farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.0014142454922528441
2,Grain farming,515,Business and professional associations,0.00086732035812428498
2,Grain farming,516,Labor and civic organizations,3.7425089416457842E-07
2,Grain farming,518,Postal service,0.0032351669522541482
2,Grain farming,526,Other local government enterprises,0.087858296265896918
2,Grain farming,5001,Employee Compensation,0.94535177946090698
2,Grain farming,6001,Proprietor Income,1.2346177101135254
2,Grain farming,7001,Other Property Type Income,5.3710231781005859
2,Grain farming,8001,Tax on Production and Imports,-3.4655454158782959
2,Grain farming,11001,Federal Government NonDefense,0.0015147055921709014
2,Grain farming,12001,State/Local Govt NonEducation,0.12175019672587542
2,Grain farming,14002,Inventory Additions/Deletions,0.0052225407501990525
2,Grain farming,25001,Foreign Trade,1.5504414243246323
2,Grain farming,28001,Domestic Trade,13.241973023394721
3,Vegetable and melon farming,1,Oilseed farming,0.016294780400269437
3,Vegetable and melon farming,2,Grain farming,0.056197155387709419
3,Vegetable and melon farming,3,Vegetable and melon farming,0.40223752239197985
3,Vegetable and melon farming,4,Fruit farming,0.18320335920207764
3,Vegetable and melon farming,5,Tree nut farming,0.0010107488518896826
3,Vegetable and melon farming,6,"Greenhouse, nursery, and floriculture production",0.035128026233550047
3,Vegetable and melon farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.015233243827056153
3,Vegetable and melon farming,12,Dairy cattle and milk production,0.079865299232071418
3,Vegetable and melon farming,13,Poultry and egg production,0.0027660379874964169
3,Vegetable and melon farming,14,"Animal production, except cattle and poultry and eggs",0.0049900617813827264
3,Vegetable and melon farming,19,Support activities for agriculture and forestry,3.3758561788389301
3,Vegetable and melon farming,20,Extraction of natural gas and crude petroleum,0.00027493256305662246
3,Vegetable and melon farming,31,Sand and gravel mining,0.0018877734501594745
3,Vegetable and melon farming,50,Natural gas distribution,7.3909867320875317E-05
3,Vegetable and melon farming,62,Maintenance and repair construction of nonresidential structures,0.19645664069348978
3,Vegetable and melon farming,145,All other miscellaneous wood product manufacturing,0.00010267258045656893
3,Vegetable and melon farming,149,Paperboard container manufacturing,7.7728870758336528E-05
3,Vegetable and melon farming,153,All other converted paper product manufacturing,0.00038679812845954405
3,Vegetable and melon farming,154,Printing,1.3032739489220624E-05
3,Vegetable and melon farming,166,Plastics material and resin manufacturing,1.3284544966334284E-06
3,Vegetable and melon farming,192,Polystyrene foam product manufacturing,4.3776149406031203E-06
3,Vegetable and melon farming,195,Other plastics product manufacturing,9.263661727162021E-06
3,Vegetable and melon farming,197,Rubber and plastics hoses and belting manufacturing,9.4865648710040404E-06
3,Vegetable and melon farming,237,Prefabricated metal buildings and components manufacturing,1.2143188928457509E-05
3,Vegetable and melon farming,238,Fabricated structural metal manufacturing,2.3739121720575728E-07
3,Vegetable and melon farming,241,Sheet metal work manufacturing,6.0424461357101458E-08
3,Vegetable and melon farming,242,Ornamental and architectural metal work manufacturing,8.1712302002449368E-05
3,Vegetable and melon farming,249,Machine shops,3.3616346290823692E-06
3,Vegetable and melon farming,252,Metal coating and nonprecious engraving,6.2074834490364087E-08
3,Vegetable and melon farming,261,Other fabricated metal manufacturing,8.5595456476269594E-06
3,Vegetable and melon farming,262,Farm machinery and equipment manufacturing,0.098389782865277553
3,Vegetable and melon farming,265,Mining machinery and equipment manufacturing,1.6043535687154535E-07
3,Vegetable and melon farming,267,Food product machinery manufacturing,8.1771226827249537E-10
3,Vegetable and melon farming,278,Industrial mold manufacturing,5.8132226155005474E-08
3,Vegetable and melon farming,279,"Special tool, die, jig, and fixture manufacturing",7.0167335268535669E-09
3,Vegetable and melon farming,281,Machine tool manufacturing,1.5442765216983698E-08
3,Vegetable and melon farming,282,Rolling mill and other metalworking machinery manufacturing,4.2317711069264987E-09
3,Vegetable and melon farming,285,Mechanical power transmission equipment manufacturing,1.5218093402536101E-06
3,Vegetable and melon farming,296,Packaging machinery manufacturing,1.9494014942323492E-08
3,Vegetable and melon farming,300,"Scales, balances, and miscellaneous general purpose machinery manufacturing",2.7502727464950693E-07
3,Vegetable and melon farming,346,Motor vehicle body manufacturing,5.4152748296091756E-08
3,Vegetable and melon farming,350,Motor vehicle gasoline engine and engine parts manufacturing,3.0148072250924966E-06
3,Vegetable and melon farming,356,Other motor vehicle parts manufacturing,1.1787337432645167E-05
3,Vegetable and melon farming,367,All other transportation equipment manufacturing,0.00016788566704155697
3,Vegetable and melon farming,394,All other miscellaneous manufacturing,1.9029858160743689E-05
3,Vegetable and melon farming,395,Wholesale trade,0.31481808807980194
3,Vegetable and melon farming,397,Retail - Furniture and home furnishings stores,3.7059323348237168E-05
3,Vegetable and melon farming,398,Retail - Electronics and appliance stores,4.4644560745474618E-06
3,Vegetable and melon farming,399,Retail - Building material and garden equipment and supplies stores,0.00090141274186520542
3,Vegetable and melon farming,401,Retail - Health and personal care stores,0.0017800158877159383
3,Vegetable and melon farming,402,Retail - Gasoline stores,0.0011477119828057492
3,Vegetable and melon farming,403,Retail - Clothing and clothing accessories stores,0.00096820974774585594
3,Vegetable and melon farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",0.00018967476424984128
3,Vegetable and melon farming,406,Retail - Miscellaneous store retailers,0.000707370760847717
3,Vegetable and melon farming,407,Retail - Nonstore retailers,0.0023015652451370411
3,Vegetable and melon farming,408,Air transportation,0.00014398278104173906
3,Vegetable and melon farming,409,Rail transportation,0.00016013818131884773
3,Vegetable and melon farming,411,Truck transportation,0.096483955577203684
3,Vegetable and melon farming,413,Pipeline transportation,0.0017987440980619385
3,Vegetable and melon farming,416,Warehousing and storage,0.015629712235728732
3,Vegetable and melon farming,417,Newspaper publishers,0.00012391476599130785
3,Vegetable and melon farming,418,Periodical publishers,9.9508348406569976E-05
3,Vegetable and melon farming,422,Software publishers,0.00035820264962920997
3,Vegetable and melon farming,425,Radio and television broadcasting,0.0001003149564537658
3,Vegetable and melon farming,427,Wired telecommunications carriers,0.0016355334737096564
3,Vegetable and melon farming,430,"Data processing, hosting, and related services",5.5293310541683393E-06
3,Vegetable and melon farming,433,Monetary authorities and depository credit intermediation,0.026796464698839895
3,Vegetable and melon farming,434,Nondepository credit intermediation and related activities,0.0050998306763663237
3,Vegetable and melon farming,436,Other financial investment activities,0.0038095325075500619
3,Vegetable and melon farming,437,Insurance carriers,0.0025226417583415206
3,Vegetable and melon farming,438,"Insurance agencies, brokerages, and related activities",0.010497449101533884
3,Vegetable and melon farming,440,Real estate,0.10966472100252656
3,Vegetable and melon farming,442,Automotive equipment rental and leasing,0.0024665804608575981
3,Vegetable and melon farming,443,General and consumer goods rental except video tapes and discs,0.00045846637795723955
3,Vegetable and melon farming,445,Commercial and industrial machinery and equipment rental and leasing,0.02500986987018905
3,Vegetable and melon farming,446,Lessors of nonfinancial intangible assets,0.0007080750015370646
3,Vegetable and melon farming,447,Legal services,0.0031835303986526009
3,Vegetable and melon farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.015238614424257779
3,Vegetable and melon farming,451,Custom computer programming services,0.00029404263501414674
3,Vegetable and melon farming,452,Computer systems design services,0.0008310981898754996
3,Vegetable and melon farming,453,"Other computer related services, including facilities management",0.0020822613215961128
3,Vegetable and melon farming,457,"Advertising, public relations, and related services",8.1600283336827339E-05
3,Vegetable and melon farming,462,Office administrative services,0.00094641374223305985
3,Vegetable and melon farming,465,Business support services,0.00024948066755728707
3,Vegetable and melon farming,466,Travel arrangement and reservation services,0.0022469502215212017
3,Vegetable and melon farming,468,Services to buildings,0.011026225358216013
3,Vegetable and melon farming,469,Landscape and horticultural services,0.012889028538532243
3,Vegetable and melon farming,470,Other support services,0.0024543023718859025
3,Vegetable and melon farming,488,Performing arts companies,3.77067356135219E-05
3,Vegetable and melon farming,491,Promoters of performing arts and sports and agents for public figures,0.00011353600359314056
3,Vegetable and melon farming,496,Other amusement and recreation industries,0.0022034348114015195
3,Vegetable and melon farming,499,"Hotels and motels, including casino hotels",0.00075041523794439416
3,Vegetable and melon farming,500,Other accommodations,6.0637801590735733E-05
3,Vegetable and melon farming,502,Limited-service restaurants,0.0079782123245749625
3,Vegetable and melon farming,503,All other food and drinking places,0.0013332546158267705
3,Vegetable and melon farming,504,"Automotive repair and maintenance, except car washes",0.0039011284979591498
3,Vegetable and melon farming,506,Electronic and precision equipment repair and maintenance,0.00053765622177938052
3,Vegetable and melon farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.0003669830030709649
3,Vegetable and melon farming,515,Business and professional associations,0.00061393650108585926
3,Vegetable and melon farming,516,Labor and civic organizations,2.0394042735313574E-06
3,Vegetable and melon farming,518,Postal service,0.0016789891473138544
3,Vegetable and melon farming,526,Other local government enterprises,0.044620693328030869
3,Vegetable and melon farming,5001,Employee Compensation,7.7712621688842773
3,Vegetable and melon farming,6001,Proprietor Income,8.7133407592773438
3,Vegetable and melon farming,7001,Other Property Type Income,0.40558299422264099
3,Vegetable and melon farming,8001,Tax on Production and Imports,0.21074461936950684
3,Vegetable and melon farming,11001,Federal Government NonDefense,3.3646000134016607E-05
3,Vegetable and melon farming,12001,State/Local Govt NonEducation,0.06399066517356812
3,Vegetable and melon farming,14002,Inventory Additions/Deletions,0.00054970086107321303
3,Vegetable and melon farming,25001,Foreign Trade,0.65236421402688283
3,Vegetable and melon farming,28001,Domestic Trade,4.8947925325509178
4,Fruit farming,1,Oilseed farming,0.0054237357067829506
4,Fruit farming,2,Grain farming,0.018726138015648486
4,Fruit farming,3,Vegetable and melon farming,0.020854041887468089
4,Fruit farming,4,Fruit farming,0.075818839807245908
4,Fruit farming,5,Tree nut farming,0.00033681350487413386
4,Fruit farming,6,"Greenhouse, nursery, and floriculture production",0.01170579019024498
4,Fruit farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.0066680902572113232
4,Fruit farming,12,Dairy cattle and milk production,0.026613689362350756
4,Fruit farming,13,Poultry and egg production,0.00092173278738954395
4,Fruit farming,14,"Animal production, except cattle and poultry and eggs",0.001898748569735001
4,Fruit farming,19,Support activities for agriculture and forestry,1.1249100491837112
4,Fruit farming,20,Extraction of natural gas and crude petroleum,5.876276247412807E-05
4,Fruit farming,31,Sand and gravel mining,0.00017740014817471499
4,Fruit farming,50,Natural gas distribution,3.6276761328407885E-05
4,Fruit farming,62,Maintenance and repair construction of nonresidential structures,0.045518273801431697
4,Fruit farming,145,All other miscellaneous wood product manufacturing,1.4253279012161344E-05
4,Fruit farming,149,Paperboard container manufacturing,1.4352845453945704E-05
4,Fruit farming,153,All other converted paper product manufacturing,9.1163758988003531E-05
4,Fruit farming,154,Printing,2.7165106709031058E-07
4,Fruit farming,166,Plastics material and resin manufacturing,1.6112828593039374E-07
4,Fruit farming,192,Polystyrene foam product manufacturing,8.6022710666123088E-07
4,Fruit farming,195,Other plastics product manufacturing,1.7105601924788394E-06
4,Fruit farming,197,Rubber and plastics hoses and belting manufacturing,4.5199678464207123E-06
4,Fruit farming,237,Prefabricated metal buildings and components manufacturing,2.1816559413613925E-06
4,Fruit farming,238,Fabricated structural metal manufacturing,4.2649912847203227E-08
4,Fruit farming,241,Sheet metal work manufacturing,1.5140715266379118E-08
4,Fruit farming,242,Ornamental and architectural metal work manufacturing,1.8581148491252216E-05
4,Fruit farming,249,Machine shops,8.4233358642495901E-07
4,Fruit farming,252,Metal coating and nonprecious engraving,1.4633621555598158E-08
4,Fruit farming,261,Other fabricated metal manufacturing,1.3840281921108626E-06
4,Fruit farming,262,Farm machinery and equipment manufacturing,0.022373561289019683
4,Fruit farming,265,Mining machinery and equipment manufacturing,3.9312903014885011E-08
4,Fruit farming,267,Food product machinery manufacturing,1.675889969927633E-10
4,Fruit farming,278,Industrial mold manufacturing,1.4566344167008034E-08
4,Fruit farming,279,"Special tool, die, jig, and fixture manufacturing",1.7582012340160089E-09
4,Fruit farming,281,Machine tool manufacturing,3.8695342599252133E-09
4,Fruit farming,282,Rolling mill and other metalworking machinery manufacturing,1.0343370301063032E-09
4,Fruit farming,285,Mechanical power transmission equipment manufacturing,3.4109069924653004E-07
